source, target
Hai kết quả: - = ngựa vằn * ngựa vằn rắn hổ mang ngựa vằn | - = blackberry * dâu đen trâu ngựa, Quy tắc: - = Z * Z Y
Hai kết quả: - - dâu tây dưa hấu dâu tây | - - cò chuối rắn hổ mang chuối, Quy tắc: - - Z Y Z
Hai kết quả: - rắn hổ mang + - ngựa rắn hổ mang | - dưa hấu cá voi + - dưa hấu cá voi, Quy tắc: - X + - X
Hai kết quả: + ngựa ngựa + + | + rắn hổ mang ngựa rắn hổ mang ngựa rắn hổ mang ngựa + +, Quy tắc: + Y Y Y + +
Hai kết quả: chim cánh cụt = chim cánh cụt - ngựa vằn đào | cá mập đào = cá mập đào - cò chuối, Quy tắc: Y = Y - X
Hai kết quả: chuột đại bàng chuột đại bàng sư tử táo = - | cá voi voi nho = -, Quy tắc: Y Y Z = -
Hai kết quả: kiwi đào + - kiwi | dưa hấu đào + - đào, Quy tắc: Y X + - Y
Hai kết quả: hải cẩu cò = chuột = | chuột dưa hấu = đào =, Quy tắc: Z = Y =
Hai kết quả: cá voi táo + cá voi nho = | táo + hải cẩu dâu =, Quy tắc: Y + X =
Hai kết quả: = + cá voi chuột rắn hổ mang | = + trâu lê, Quy tắc: = + Y X
Hai kết quả: + dưa hấu ngựa vằn - dưa hấu ngựa vằn + lê ngựa | + việt quất - việt quất + hải cẩu lê, Quy tắc: + Z - Z + Y
Hai kết quả: * dâu chuột = dâu tây chuột ngựa - | * con dấu nho = con dấu nho chuối -, Quy tắc: * Y = X Y -
Hai kết quả: đại bàng - lê chuột lê lê - | chuối - ngựa vằn -, Quy tắc: Z - X X -
Hai kết quả: = * lê lê lê | = * rắn hổ mang hổ mang hổ mang đại bàng đại bàng rắn hổ mang, Quy tắc: = * Y Y Y
Hai kết quả: + + lê việt quất + | + quả lê nho +, Quy tắc: + + Z Y +
Hai kết quả: chim cánh cụt = - = ngựa vằn nho | ngựa vằn dâu tây = - = chim cánh cụt lê, Quy tắc: Y = - = X Z
Hai kết quả: lê - * = đào dưa hấu việt quất | cá mập sư tử - * = dâu đen, Quy tắc: Z - * = X Y
Hai kết quả: * ngựa vằn nho đào chuối ngựa vằn nho * | * chuối chuối chuối sư tử chuối *, Quy tắc: * X Y X *
Hai kết quả: blackberry kiwi = chim cánh cụt * - | blackberry = cò * -, Quy tắc: X = Y * -
Hai kết quả: nho* nho dâu kiwi * + | nho dưa hấu* đại bàng nho dưa hấu* +, Quy tắc: X * X Y* +
Hai kết quả: chuột chuột đại bàng cò dưa hấu - + | cá mập voi táo - +, Quy tắc: Z Y X - +
Hai kết quả: đại bàng = chuối * - | nho = đào * -, Quy tắc: Z = X * -
Hai kết quả: cá mập hải cẩu = cá mập hải cẩu = cá mập hải cẩu - | dâu đào = dâu đào = dâu đào -, Quy tắc: Z = Z = Z -
Hai kết quả: kiwi kiwi sư tử * = = | cò cá mập hải cẩu lê * = =, Quy tắc: Z Y * = =
Hai kết quả: + ngựa* con dấu = con dấu | + ngựa vằn * rắn hổ mang = chuột rắn hổ mang, Quy tắc: + X * Y = Y
Hai kết quả: * = rắn hổ mang ngựa vằn rắn hổ mang vằn * | * = ngựa vằn sư tử chim cánh cụt táo ngựa vằn sư tử *, Quy tắc: * = Y Z Y *
Hai kết quả: - - đại bàng trâu + chuột cá mập | - trâu + ngựa vằn, Quy tắc: - - Y + X
Hai kết quả: + trâu = trâu * | + kiwi = kiwi *, Quy tắc: + Y = Y *
Hai kết quả: chuột + * blackberry - | blueberry + * rắn hổ mang -, Quy tắc: Z + * X -
Hai kết quả: = + cá mập lê lê | = + đại bàng đại bàng dưa hấu, Quy tắc: = + X Y Y
Hai kết quả: chuột = đại bàng trâu + đại bàng trâu = | đại bàng = nho + nho =, Quy tắc: Y = Z + Z =
Hai kết quả: dâu đen trâu đại bàng nho = = | dâu tây kiwi dâu tây ngựa vằn =, Quy tắc: Z X Y = =
Hai kết quả: - chuột chuột + = cá voi | - dưa hấu dưa hấu + = hải cẩu, Quy tắc: - X X + = Y
Hai kết quả: sư tử sư tử* - dâu tây chim cánh cụt + | đại bàng dưa hấu đại bàng dưa hấu * - chuột +, Quy tắc: X X * - Y +
Hai kết quả: lê chuột = | kiwi rat blueberry = =, Quy tắc: X Y = =
Hai kết quả: * kiwi blackberry sư tử dâu tây * | * zebra blackberry kiwi blueberry *, Quy tắc: * Z Y *
Hai kết quả: = + = cá voi dưa hấu cá voi dưa hấu | = + = việt quất việt quất, Quy tắc: = + = X X
Hai kết quả: hải cẩu nho - - trâu | rắn hổ mang dâu tây - - cò đại bàng, Quy tắc: Y - - Z
Hai kết quả: quả việt quất trâu - = rắn hổ mang việt quất trâu | cò - = cò dưa hấu nho, Quy tắc: X - = X Y
Hai kết quả: táo * = táo + | rắn hổ mang kiwi * = rắn hổ mang kiwi +, Quy tắc: X * = X +
Hai kết quả: cò cò cò * sư tử * + | ngựa vằn vằn * cò lê * +, Quy tắc: X X * Y * +
Hai kết quả: lê lê nho - - | blackberry rat penguin blackberry - -, Quy tắc: Z X Z - -
Hai kết quả: cò cò - + | rắn hổ mang táo rắn hổ mang táo - +, Quy tắc: X X - +
Hai kết quả: = = = zebra blackberry zebra zebra blackberry | = = chuối chuối, Quy tắc: = = = Z Z
Hai kết quả: cá mập cá mập cá mập - = cá mập cá mập * | sư tử chuột sư tử chuột - = chuột sư tử*, Quy tắc: X X - = X *
Hai kết quả: - dưa hấu đại bàng - sư tử | - đào - cá mập ngựa, Quy tắc: - Y - X
Hai kết quả: * hải cẩu trâu + táo | * táo việt quất + ngựa ngựa, Quy tắc: * Z + X
Hai kết quả: ngựa dưa hấu* + dưa hấu + | chim cánh cụt * + cò chim cánh cụt +, Quy tắc: Z * + Y +
Hai kết quả: + việt quất dâu đen * việt quất đen * chim cánh cụt ngựa vằn | + nho đào * nho đào * dưa hấu, Quy tắc: + Y * Y * Z
Hai kết quả: - chim cánh cụt kiwi + cò chuối | - kiwi + zebra blackberry, Quy tắc: - X + Z
Hai kết quả: blackberry penguin dưa hấu trâu = hải cẩu việt quất * | dưa hấu chuột sư tử = dưa hấu cá voi *, Quy tắc: Y Z = X *
Hai kết quả: táo dâu tây - cá mập hải cẩu blackberry + - | trâu ngựa vằn - cá voi lê việt quất + -, Quy tắc: Y - Z X + -
Hai kết quả: đại bàng = = cò lê * đại bàng táo | cò táo = = sư tử sư tử * đại bàng, Quy tắc: X = = Z * Y
Hai kết quả: cò ngựa vằn cò vằn * * * | chuột chuột * * *, Quy tắc: Z Z * * *
Hai kết quả: * chuột = chuột đào trâu | * cá voi dưa hấu = cá voi dưa hấu việt quất, Quy tắc: * X = X Z
Hai kết quả: + hải cẩu cá voi dưa hấu dâu đen dâu đen = | + ngựa ngựa vằn hải cẩu chuối hải cẩu =, Quy tắc: + Z Y Y =
Hai kết quả: + * đại bàng ngựa+nho đại bàng | + * chuối dưa hấu + đào chim cánh cụt sư tử chuột, Quy tắc: + * X + Z Y
Hai kết quả: cò táo cò táo - kiwi - | rắn hổ mang nho rắn hổ mang nho - chuột ngựa -, Quy tắc: Y Y - Z -
Hai kết quả: con dấu con dấu - con dấu hải cẩu nho dưa hấu * * | dưa hấu chuột - táo dưa hấu chuột * *, Quy tắc: Y - Y Z* *
Hai kết quả: trâu ngựa trâu ngựa = chim cánh cụt cò * | ngựa vằn chuột ngựa vằn = trâu sư tử *, Quy tắc: X X = Z *
Hai kết quả: đào + đào = + con dấu | lê + lê = + rắn hổ mang, Quy tắc: Y + Y = + X
Hai kết quả: * * táo dâu đen - | * lê lê trâu -, Quy tắc: * * Z Y -
Hai kết quả: hải cẩu sư tử - + = | trâu cá mập trâu - + =, Quy tắc: X X Y - + =
Hai kết quả: + chuối* chuối chuột sư tử | + chuột * rắn hổ mang chuột, Quy tắc: + X * X Y
Hai kết quả: trâu = trâu * | dưa hấu = dưa hấu *, Quy tắc: Z = Z *
Hai kết quả: cò trâu * * - cò trâu trâu cò | lê * * - lê lê, Quy tắc: Y * * - Y Y
Hai kết quả: hải cẩu dưa hấu * - * ngựa | dưa hấu kiwi * - * rắn hổ mang, Quy tắc: Y * - * Z
Hai kết quả: + ngựa vằn đào = = | + rắn hổ mang nho trâu táo =, Quy tắc: + Y X = =
Hai kết quả: - dâu = ngựa + ngựa | - lê = lê + lê, Quy tắc: - Z = Y + Y
Hai kết quả: - đào = ngựa vằn | - dâu tây việt quất = chim cánh cụt sư tử, Quy tắc: - Z = Y
Hai kết quả: * * dâu chuối chuối dâu tây - | * * con dấu ngựa vằn con dấu ngựa vằn -, Quy tắc: * * Y Y -
Hai kết quả: đại bàng = + = cò dâu | nho dưa hấu = + = cá voi ngựa, Quy tắc: Z = + = Y
Hai kết quả: cá voi việt quất = rắn hổ mang dâu tây - | ngựa dâu đen = dưa hấu ngựa vằn -, Quy tắc: X = Y -
Hai kết quả: * - dưa hấu táo cò dưa hấu | * - chuột nho blackberry rat, Quy tắc: * - Y X
Hai kết quả: - hải cẩu ngựa - | - cá voi ngựa vằn lê kiwi cá voi kiwi -, Quy tắc: - Y X X -
Hai kết quả: * con dấu việt quất + con dấu việt quất + | * nho + chuối nho +, Quy tắc: * Y + X Y +
Hai kết quả: * chuối đào ngựa dưa hấu - dưa hấu ngựa | * cá mập việt quất chuột - cá mập việt quất, Quy tắc: * Y X - X
Hai kết quả: dâu tây = * | chuối chuối = *, Quy tắc: X X = *
Hai kết quả: cò chuột cò chuột * chim cánh cụt lê + * | ngựa ngựa* cá mập + *, Quy tắc: Z Z * Y + *
Hai kết quả: dâu tây * * nho việt quất | lê * * cá voi kiwi, Quy tắc: Y * * X
Hai kết quả: đại bàng + ngựa cá voi - ngựa cá voi | rắn hổ mang blackberry + hải cẩu - hải cẩu, Quy tắc: X + Z - Z
Hai kết quả: - con dấu hải cẩu = | - trâu trâu =, Quy tắc: - Z Z =
Hai kết quả: + * việt quất việt quất = | + * cá voi ngựa vằn vằn ngựa vằn =, Quy tắc: + * Z Z =
Hai kết quả: - = rắn hổ mang kiwi - việt quất | - = cá voi - dâu tây, Quy tắc: - = Y - Z
Hai kết quả: * ngựa vằn đại bàng + ngựa vằn | * cá voi đại bàng trâu + cá voi cá mập, Quy tắc: * Z Y + Y
Hai kết quả: cá voi đại bàng nho * * + | dâu trâu chuối chim cánh cụt * * +, Quy tắc: Z X * * +
Hai kết quả: chuối chim cánh cụt chuối = + - chuối chuối | cá voi việt quất nho = + - nho việt quất, Quy tắc: X Z = + - Z
Hai kết quả: blackberry + dưa hấu trâu = cá voi | đại bàng + dưa hấu kiwi = ngựa dâu, Quy tắc: Z + Y = X
Hai kết quả: dâu tây việt quất dâu tây việt quất * chim cánh cụt lê + = | cá mập trâu cá mập trâu * sư tử blackberry + =, Quy tắc: Y Y * X + =
Hai kết quả: đại bàng cá voi = đại bàng cá voi + * | dưa hấu = dưa hấu + *, Quy tắc: Z = Z + *
Hai kết quả: cá voi voi - = | sư tử kiwi kiwi sư tử - =, Quy tắc: X X - =
Hai kết quả: + kiwi kiwi táo rắn hổ mang - - | + ngựa vằn rắn hổ mang - -, Quy tắc: + Z Y - -
Hai kết quả: = = blackberry nho rắn hổ mang đại bàng - | = chim cánh cụt việt quất -, Quy tắc: = = Y Z -
Hai kết quả: ngựa vằn - ngựa vằn * dâu chuối | rắn hổ mang dâu tây - rắn hổ mang dâu * hải cẩu ngựa, Quy tắc: Z - Z * Y
Hai kết quả: con dấu dâu hải cẩu - hải cẩu dâu tây * | chim cánh cụt kiwi - chim cánh cụt *, Quy tắc: Z X - Z *
Hai kết quả: dâu tây - cá mập lê dâu + | ngựa - dâu tây +, Quy tắc: Y - Y Z +
Hai kết quả: nho lê + + - | trâu ngựa vằn dâu đen + + -, Quy tắc: Z Y Y + + -
Hai kết quả: cá voi * = cá voi cò | dưa hấu đại bàng * = lê dâu đại bàng dưa hấu, Quy tắc: Z * = Y Z
Hai kết quả: + - đào dâu đen rắn hổ mang + rắn hổ mang đào | + - chim cánh cụt chuối chuối việt quất + chuối việt quất, Quy tắc: + - Y X + X
Hai kết quả: chuối = chuối = | lê = lê =, Quy tắc: X = X =
Hai kết quả: + = blackberry lion blackberry lion + blackberry | + = kiwi kiwi + blackberry, Quy tắc: + = Y Y + X
Hai kết quả: chim cánh cụt cá mập chim cánh cụt - + | đại bàng đại bàng đại bàng đại bàng - +, Quy tắc: Y Y - +
Hai kết quả: dâu tây cá voi = = chuối đại bàng | chuột = = chim cánh cụt nho, Quy tắc: X = = Z
Hai kết quả: * cá voi + + cò việt quất | * chuối + + rắn hổ mang, Quy tắc: * X + + Z
Hai kết quả: dâu tây đại bàng lê + = táo sư tử | dâu tây táo + + = táo táo, Quy tắc: Y Z + + = X
Hai kết quả: táo chuột + - kiwi = táo chuột | dưa hấu + - trâu = dưa hấu, Quy tắc: Z + - X = Z
Hai kết quả: = = - cá voi | = = - cò việt quất việt quất, Quy tắc: = = - Y Y
Hai kết quả: * - việt quất việt quất việt quất | * - cá voi ngựa vằn vằn cá voi ngựa vằn, Quy tắc: * - Y Y Y
Hai kết quả: - cò ngựa vằn dưa hấu * cá mập = | - cá mập cò cá mập * táo chuối =, Quy tắc: - Z X * Y =
Hai kết quả: - cá mập cò = * kiwi | - táo dưa hấu = * táo, Quy tắc: - Z = * X
Hai kết quả: cá voi chim cánh cụt - chuối nho * = | lê chuột - blackberry * =, Quy tắc: Z - Y * =
Hai kết quả: * zebra blackberry blueberry * | * hải cẩu rắn hổ mang trâu *, Quy tắc: * Z Y *
Hai kết quả: = = lê táo | = = kiwi việt quất đen, Quy tắc: = = Z Y
Hai kết quả: nho + - * đào | đại bàng + - * ngựa, Quy tắc: X + - * Z
Hai kết quả: táo nho ngựa vằn dâu đen * - | chuối đại bàng nho * -, Quy tắc: X Z * -
Hai kết quả: = = hải cẩu đại bàng chuối | = = dâu đào, Quy tắc: = = X Z
Hai kết quả: cá voi voi = + - | cá voi blackberry whale blackberry = + -, Quy tắc: Y Y = + -
Hai kết quả: lê việt quất nho + - = | hải cẩu đại bàng đào + - =, Quy tắc: Z X + - =
Hai kết quả: dâu tây = - dâu tây việt quất | blackberry rat = - kiwi blackberry rat, Quy tắc: Z = - Y Z
Hai kết quả: quả lê lê đại bàng - - | dâu đen nho nho - -, Quy tắc: Y X X - -
Hai kết quả: - dâu tây đào * * | - cá voi rắn hổ mang cá voi hải cẩu * *, Quy tắc: - X X Y * *
Hai kết quả: táo trâu ngựa = = chuối | cá voi chim cánh cụt táo = = kiwi, Quy tắc: X Y = Z
Hai kết quả: * cá voi * cá voi | * dâu việt quất * chim cánh cụt, Quy tắc: * X * Y
Hai kết quả: = dâu tây lê kiwi sư tử dâu tây lê + | = ngựa vằn sư tử rắn hổ mang ngựa vằn sư tử +, Quy tắc: = Y Z Y +
Hai kết quả: dưa hấu việt quất ngựa vằn * = + dưa hấu việt quất | chuối kiwi ngựa * = + chuối kiwi, Quy tắc: Z X * = + Z
Hai kết quả: dưa hấu * nho * chuối - | việt quất * chuột * dâu đen -, Quy tắc: X * Y * Z -
Hai kết quả: * dưa hấu * dưa hấu | * chuối dưa hấu * chuối dưa hấu, Quy tắc: * Z* Z
Hai kết quả: = + rắn hổ mang cá mập ngựa dâu tây | = + hải cẩu chuối, Quy tắc: = + Z X
Hai kết quả: - - - hải cẩu dưa hấu sư tử | - - - lê đào trâu, Quy tắc: - - - X Z
Hai kết quả: chuột + chuột + - | chuối + chuối + -, Quy tắc: Z + Z + -
Hai kết quả: dưa hấu cá mập chuối kiwi + | trâu đào cá mập trâu +, Quy tắc: X Z Y + +
Hai kết quả: cò hải cẩu nho + cò * | táo cá mập + cá mập *, Quy tắc: X Z + X *
Hai kết quả: * * ngựa cò voi = ngựa chuột | * * sư tử dâu = dâu tây, Quy tắc: * * Z Y = Y
Hai kết quả: = con dấu * con dấu * | = nho kiwi * nho kiwi *, Quy tắc: = X * X *
Hai kết quả: đại bàng cá voi = ngựa = - ngựa | đại bàng táo = dưa hấu = - dưa hấu, Quy tắc: X = Y = - Y
Hai kết quả: = rắn hổ mang + nho việt quất - | = cá voi ngựa + ngựa -, Quy tắc: = Z + Y -
Hai kết quả: * + chim cánh cụt - chim cánh cụt | * + kiwi - kiwi, Quy tắc: * + Y - Y
Hai kết quả: đại bàng dưa hấu = chim cánh cụt * blackberry | rắn hổ mang = cá voi việt quất * ngựa, Quy tắc: Y = X * Z
Hai kết quả: = * sư tử kiwi lê | = * chuột lê ngựa, Quy tắc: = * Y X
Hai kết quả: * cò ngựa vằn chuột + | * rắn hổ mang đại bàng +, Quy tắc: * Y X +
Hai kết quả: * = chim cánh cụt * đào kiwi đào ngựa vằn | * = chuối cò * ngựa vằn chim cánh cụt, Quy tắc: * = Y * Z X
Hai kết quả: kiwi * - dâu cá voi | con dấu * - nho ngựa vằn, Quy tắc: Z * - Y
Hai kết quả: + = ngựa * | + = dưa hấu dưa hấu *, Quy tắc: + = Z Z *
Hai kết quả: + cá voi nho + cá voi đại bàng nho | + blackberry blackberry + kiwi blackberry blackberry, Quy tắc: + Z + Y Z
Hai kết quả: = dưa hấu dưa hấu + | = nho nho +, Quy tắc: = Y Y +
Hai kết quả: trâu dâu + rắn hổ mang đào - trâu dâu | chuối dâu tây + lê - chuối dâu, Quy tắc: Y + Z - Y
Hai kết quả: con dấu cò hải cẩu cò * hải cẩu cò + | đại bàng đại bàng * đại bàng +, Quy tắc: Y Y * Y +
Hai kết quả: dưa hấu kiwi dưa hấu kiwi dưa hấu kiwi = - | ngựa ngựa = -, Quy tắc: Y Y Y = -
Hai kết quả: - chim cánh cụt lê dâu tây + | - cò ngựa +, Quy tắc: - X Y +
Hai kết quả: * = rắn hổ mang = rắn hổ mang dâu đào | * = ngựa cá mập = ngựa cá mập việt quất, Quy tắc: * = X = Z X
Hai kết quả: con dấu nho = con dấu nho * | chim cánh cụt = chim cánh cụt *, Quy tắc: Z = Z *
Hai kết quả: = dâu tây dâu tây - | = đào ngựa vằn đào -, Quy tắc: = Y Y -
Hai kết quả: ngựa* - ngựa vằn kiwi * ngựa vằn kiwi | chuột đào * - việt quất * việt quất, Quy tắc: Z * - X * X
Hai kết quả: + * sư tử dưa hấu + chim cánh cụt | + * đại bàng ngựa + kiwi, Quy tắc: + * X + Z
Hai kết quả: - + chuột nho chuột nho cá mập | - + dưa hấu ngựa dưa hấu táo trâu, Quy tắc: - + X X Z
Hai kết quả: chim cánh cụt blackberry * chim cánh cụt blackberry + - chim cánh cụt chuối | ngựa vằn * ngựa vằn + - ngựa vằn, Quy tắc: Z* Z + - X
Hai kết quả: cò cò * cò + | chuối nho chuối nho * chuối nho +, Quy tắc: Z Z * Z +
Hai kết quả: = + ngựa sư tử ngựa sư tử chuột nho + | = + cá mập cá mập chim cánh cụt ngựa +, Quy tắc: = + Y Y X +
Hai kết quả: = cá mập cò = cò | = hải cẩu chim cánh cụt blackberry = blackberry, Quy tắc: = Z X = Z
Hai kết quả: lê lê = - | cá voi voi = -, Quy tắc: X X = -
Hai kết quả: đào = * trâu đào - | chuột blackberry = * nho táo đen chuột -, Quy tắc: Z = * Z Y -
Hai kết quả: con dấu * cò chuột cò chuột - - | chuột sư tử * sư tử sư tử - -, Quy tắc: Z * Y Y - -
Hai kết quả: dâu đen kiwi đào + blackberry * | dâu trâu + trâu *, Quy tắc: Y Z + Y *
Hai kết quả: cá mập - = ngựa vằn - | kiwi dâu tây - = chuột rắn hổ mang -, Quy tắc: X - = Z -
Hai kết quả: - nho cá voi chuột = nho | - táo đại bàng = táo, Quy tắc: - Y X = X
Hai kết quả: - + đại bàng cá mập đại bàng = | - + sư tử sư tử =, Quy tắc: - + Y Y =
Hai kết quả: quả việt quất dưa hấu sư tử chim cánh cụt = = + | đào dưa hấu blackberry kiwi = = +, Quy tắc: Y X = = +
Hai kết quả: cá mập cá mập dưa hấu lê - = | hải cẩu rắn hổ mang - =, Quy tắc: Z X - =
Hai kết quả: cò ngựa = cò ngựa - + cò ngựa | dưa hấu blackberry = dưa hấu blackberry - + dưa hấu blackberry, Quy tắc: Y = Y - + Y
Hai kết quả: lê cá voi lê - * | blueberry apple eagle rat blueberry apple - *, Quy tắc: X Z X - *
Hai kết quả: táo dâu + * chuối trâu - | kiwi kiwi + * kiwi -, Quy tắc: Z + * Y -
Hai kết quả: = dâu tây = dâu tây | = ngựa vằn táo = táo ngựa vằn, Quy tắc: = Z = Z
Hai kết quả: = = ngựa vằn ngựa vằn ngựa vằn = | = = chuối dưa hấu chuối dưa hấu =, Quy tắc: = = Y Y =
Hai kết quả: + - cò dưa hấu | + - nho dâu đen rắn hổ mang, Quy tắc: + - Y X
Hai kết quả: ngựa vằn đại bàng - dưa hấu việt quất * * cò | chuột chim cánh cụt - táo * * sư tử, Quy tắc: Z - Y * * X
Hai kết quả: nho ngựa vằn * nho + | kiwi dâu hải cẩu đào * hải cẩu đào +, Quy tắc: Z X * X +
Hai kết quả: + sư tử ngựa vằn việt quất hải cẩu - | + chuối đại bàng -, Quy tắc: + X Y -
Hai kết quả: đào ngựa vằn đào ngựa vằn * * | táo dâu đen táo dâu đen * *, Quy tắc: Y Y * *
Hai kết quả: ngựa ngựa + = | cá mập cá mập + =, Quy tắc: Y Y + =
Hai kết quả: chim cánh cụt đào - cò - - | việt quất - sư tử - -, Quy tắc: Z - X - -
Hai kết quả: - = táo ngựa vằn táo ngựa vằn táo ngựa vằn - | - = chuối trâu chuối trâu chuối trâu -, Quy tắc: - = X X X -
Hai kết quả: + nho đại bàng nho đại bàng nho + | + dưa hấu dưa hấu đào rắn hổ mang +, Quy tắc: + Y Y X +
Hai kết quả: con dấu rắn hổ mang - * | apple blueberry blackberry - *, Quy tắc: Y Z - *
Hai kết quả: = rắn hổ mang cá mập rắn hổ mang * cá voi voi | = ngựa sư tử ngựa sư tử * chuột dâu, Quy tắc: = X X * Y
Hai kết quả: chuột - = + chim cánh cụt | chuột - = + cá voi, Quy tắc: Y - = + Z
Hai kết quả: + nho dưa hấu * | + kiwi blackberry blackberry *, Quy tắc: + Z X X *
Hai kết quả: blueberry seal blackberry * - = | nho dưa hấu chuột * - =, Quy tắc: Z Y * - =
Hai kết quả: lê - = dâu ngựa vằn - | kiwi - = trâu việt quất -, Quy tắc: X - = Y -
Hai kết quả: = blackberry lion blackberry = = | = chim cánh cụt lê trâu = =, Quy tắc: = Y X = =
Hai kết quả: + = ngựa chim cánh cụt ngựa | + = chuột, Quy tắc: + = X X
Hai kết quả: lê * lê - | cá mập * cá mập -, Quy tắc: Z * Z -
Hai kết quả: + chuối kiwi - hải cẩu kiwi chuối = | + cò kiwi - hải cẩu blackberry cò kiwi =, Quy tắc: + Z - X Z =
Hai kết quả: = hải cẩu ngựa vằn + * hải cẩu ngựa vằn | = cá voi sư tử + * cá voi sư tử, Quy tắc: = Z + * Z
Hai kết quả: đào đại bàng = * | kiwi táo kiwi = *, Quy tắc: Y Z = *
Hai kết quả: rắn hổ mang = - táo đào * táo đào | chuột táo = - lê táo * lê táo, Quy tắc: Y = - Z * Z
Hai kết quả: đại bàng ngựa vằn cá voi táo - * cá voi táo | chuột nho cò - * cò nho, Quy tắc: Y X - * Y
Hai kết quả: kiwi * kiwi = + kiwi | trâu rắn hổ mang * trâu rắn hổ mang = + trâu rắn hổ mang, Quy tắc: X * X = + X
Hai kết quả: việt quất - - chim cánh cụt - kiwi | việt quất - - cá mập dâu tây - hải cẩu, Quy tắc: Y - - Z - X
Hai kết quả: kiwi = * kiwi kiwi | chuột = * chuột chuột, Quy tắc: X = * X X
Hai kết quả: * cá mập dưa hấu trâu = - | * chuối nho ngựa đào = -, Quy tắc: * Y Z = -
Hai kết quả: dưa hấu ngựa + đào * | hải cẩu đào + cò đào *, Quy tắc: Y + X *
Hai kết quả: + ngựa vằn * = rắn hổ mang | + cá voi trâu * = lê, Quy tắc: + Y * = X
Hai kết quả: + chim cánh cụt blackberry * cá mập rắn hổ mang chim cánh cụt blackberry * | + đào * sư tử lê đào *, Quy tắc: + Z * X Z *
Hai kết quả: đào đào sư tử * * - | đại bàng ngựa vằn đại bàng ngựa vằn nho * * -, Quy tắc: Z Z X * * -
Hai kết quả: rắn hổ mang ngựa vằn kiwi chuối + rắn hổ mang vằn * - | cá voi đen cá mập + cá mập blackberry * -, Quy tắc: X Y + X * -
Hai kết quả: lê * + lê + | chuối kiwi * + chuối kiwi +, Quy tắc: Z * + Z +
Hai kết quả: + dưa hấu chuột blackberry = | + dâu tây đại bàng =, Quy tắc: + Y X =
Hai kết quả: * cá mập nho sư tử - sư tử - | * sư tử sư tử dâu tây - sư tử -, Quy tắc: * Y X - Y -
Hai kết quả: dâu tây dâu tây + - | cá voi việt quất cá voi việt quất + -, Quy tắc: Z Z + -
Hai kết quả: = - hải cẩu chuối = cò kiwi chuối hải cẩu | = - đại bàng = đại bàng kiwi, Quy tắc: = - Y = X Y
Hai kết quả: - chuột chuột chuối = | - chim cánh cụt chim cánh cụt chim cánh cụt ngựa chuột =, Quy tắc: - Y Y X =
Hai kết quả: chuột ngựa* chuối nho + chuột ngựa | táo * rắn hổ mang chuối + táo, Quy tắc: X * Y + X
Hai kết quả: = chuối chuối chuối * | = lê lê lê *, Quy tắc: = Y Y Y *
Hai kết quả: + hải cẩu táo dưa hấu - cò * | + rắn hổ mang kiwi cá mập - cò vằn *, Quy tắc: + X Z - Y *
Hai kết quả: + hải cẩu chuối + dâu tây cá mập | + chuối nho + kiwi chuối dâu chuối, Quy tắc: + Z + + X Y
Hai kết quả: dâu đen đại bàng + + dâu đen đại bàng | dâu dưa hấu + dâu dưa hấu, Quy tắc: Y + + Y
Hai kết quả: cá voi + * - nho | dâu tây + * - cá voi rắn hổ mang, Quy tắc: Z + * - Y
Hai kết quả: hải cẩu sư tử + dâu tây ngựa đại bàng chuối = + | táo chuột + con dấu táo đại bàng ngựa vằn = +, Quy tắc: Z + X Y = +
Hai kết quả: * kiwi kiwi kiwi kiwi hải cẩu đại bàng - + | * ngựa ngựa việt quất kiwi - +, Quy tắc: * Z Z Y - +
Hai kết quả: cá mập táo cá mập táo táo = * | đại bàng = *, Quy tắc: Y Y = *
Hai kết quả: - chuối đào hải cẩu ngựa vằn đào - = | - lê kiwi rắn hổ mang - =, Quy tắc: - Y Z X - =
Hai kết quả: * nho kiwi trâu đào = ngựa vằn đào | * rắn hổ mang việt quất ngựa vằn = cá voi, Quy tắc: * X Z = Y
Hai kết quả: + * cá voi chuột đào nho | + * nho chim cánh cụt, Quy tắc: + * Z X
Hai kết quả: hải cẩu dưa hấu + - dưa hấu | kiwi cá voi đại bàng + - kiwi, Quy tắc: Y X + - Y
Hai kết quả: * chuối = cá mập chuối | * nho = lê nho, Quy tắc: * Z = Z Y
Hai kết quả: * cá voi dưa hấu táo đen cá voi = = | * blackberry blackberry peach lion = =, Quy tắc: * Z X Y = =
Hai kết quả: rắn hổ mang * - rắn hổ mang * | dâu chuối * - chuối dâu *, Quy tắc: Z * - Z *
Hai kết quả: chuột cò chuột cò ngựa vằn dưa hấu = + | chuột ngựa ngựa ngựa vằn cá voi = +, Quy tắc: Y Y X = +
Hai kết quả: táo + * lê chuột lê chuột | con dấu + * cò trâu cò trâu trâu, Quy tắc: X + * Z Z
Hai kết quả: rắn hổ mang nho = * nho | đào kiwi trâu = * đào, Quy tắc: X Y = * Y
Hai kết quả: chim cánh cụt dâu tây - cò việt quất - rắn hổ mang đào | dâu trâu - việt quất - táo, Quy tắc: Z - Y - X
Hai kết quả: - chim cánh cụt vằn + chuột blackberry - | - dưa hấu + lê chuột chuối dâu tây -, Quy tắc: - Z + Y X -
Hai kết quả: * ngựa vằn * * ngựa vằn | * lê cá voi * * lê cá voi, Quy tắc: * Z * * Z
