source, target
“Quy tắc: * - Y Y Y | Thay thế: Y bằng “” việt quất “"”, * - việt quất việt quất
“Quy tắc: - Z X * Y = | Thay thế: X bằng “” cò “”, Y bằng “” cá mập “”, Z bằng “” ngựa vằn dưa hấu “"”, - cò vằn dưa hấu * cá mập =
“Quy tắc: - Z = * X | Thay thế: X bằng “” kiwi “”, Z bằng “” cá mập cò “"”, - cá mập cò = * kiwi
“Quy tắc: Z - Y * = | Thay thế: Y bằng “” chuối nho “”, Z bằng “” cá voi chim cánh cụt “"”, cá voi chim cánh cụt - nho chuối * =
“Quy tắc: * Z Y * | Thay thế: Y bằng “” việt quất “”, Z bằng “” zebra blackberry “"”, * zebra blackberry blueberry *
“Quy tắc: = = Z Y | Thay thế: Y bằng “” apple “”, Z bằng “” lê “"”, = = lê táo
“Quy tắc: X + - * Z | Thay thế: X bằng “” nho “”, Z bằng “” đào “"”, nho + - * đào
“Quy tắc: X Z * - | Thay thế: X bằng “” nho táo “”, Z bằng “” dâu đen ngựa vằn “"”, táo ngựa vằn dâu đen * -
“Quy tắc: = = X Z | Thay thế: X bằng “” chuối “”, Z bằng “” con dấu đại bàng “"”, = = con dấu đại bàng chuối
“Quy tắc: Y Y = + - | Thay thế: Y bằng “” cá voi “"”, cá voi voi = + -
“Quy tắc: Z X + - = | Thay thế: X bằng “” nho “”, Z bằng “” quả việt quất lê “"”, lê việt quất nho + - =
“Quy tắc: Z = - Y Z | Thay thế: Y bằng “” việt quất “”, Z bằng “” dâu tây “”, dâu tây = - dâu tây việt quất
“Quy tắc: Y X X - - | Thay thế: X bằng “” lê “”, Y bằng “” nho đại bàng “"”, lê lê đại bàng - -
“Quy tắc: - X X Y * * | Thay thế: X bằng “” dâu tây “”, Y bằng “” đào “"”, - dâu tây đào * *
“Quy tắc: X Y = Z | Thay thế: X bằng “" trâu ngựa "”, Y bằng “" táo "”, Z bằng “" chuối "”, trâu ngựa táo = = chuối
“Quy tắc: * X * Y | Thay thế: X bằng “” cá voi “”, Y bằng “” cá voi “"”, * cá voi * cá voi
“Quy tắc: = Y Z Y + | Thay thế: Y bằng “” lê dâu “”, Z bằng “” sư tử kiwi “"”, = lê dâu tây kiwi sư tử dâu tây lê +
“Quy tắc: Z X * = + Z | Thay thế: X bằng “” ngựa vằn “”, Z bằng “” dưa hấu việt quất “"”, dưa hấu việt quất vằn * = + quả việt quất dưa hấu
“Quy tắc: X * Y * Z - | Thay thế: X bằng “” dưa hấu “”, Y bằng “” nho “”, Z bằng “” chuối “”, dưa hấu * nho* chuối -
“Quy tắc: * Z * Z | Thay thế: Z bằng “” dưa hấu “"”, * dưa hấu * dưa hấu
“Quy tắc: = + Z X | Thay thế: X bằng “” dâu ngựa “”, Z bằng “” cá mập rắn hổ mang “"”, = + rắn hổ mang cá mập ngựa dâu
“Quy tắc: - - - X Z | Thay thế: X bằng “” dưa hấu sư tử “”, Z bằng “” con dấu cò “"”, - - - con dấu cò dưa hấu sư tử
“Quy tắc: Z + Z + - | Thay thế: Z bằng “” chuột “"”, chuột + chuột + -
“Quy tắc: X Z Y + + | Thay thế: X bằng “” dưa hấu cá mập “”, Y bằng “” kiwi “”, Z bằng “” chuối “"”, dưa hấu cá mập chuối kiwi + +
“Quy tắc: X Z + X * | Thay thế: X bằng “" cò "”, Z bằng “" hải cẩu nho "”, cò hải cẩu nho + cò *
“Quy tắc: * * Z Y = Y | Thay thế: Y bằng “” ngựa chuột “”, Z bằng “” cò cá voi “"”, * * * ngựa cò voi = ngựa chuột
“Quy tắc: = X * X * | Thay thế: X bằng “” con dấu “"”, = con dấu * con dấu *
“Quy tắc: X = Y = - Y | Thay thế: X bằng “” đại bàng cá voi “”, Y bằng “” ngựa “"”, đại bàng cá voi = ngựa = - ngựa
“Quy tắc: = Z + Y - | Thay thế: Y bằng “” nho việt quất “”, Z bằng “” rắn hổ mang “"”, = rắn hổ mang + nho việt quất -
“Quy tắc: * + Y - Y | Thay thế: Y bằng “” chim cánh cụt “"”, * + chim cánh cụt - chim cánh cụt chim cánh cụt
“Quy tắc: Y = X * Z | Thay thế: X bằng “” chim cánh cụt “”, Y bằng “” đại bàng dưa hấu “”, Z bằng “” blackberry “"”, đại bàng dưa hấu = chim cánh cụt * blackberry
“Quy tắc: = * Y X | Thay thế: X bằng “” kiwi lê “”, Y bằng “” sư tử “"”, = * sư tử kiwi lê
“Quy tắc: * Y X + | Thay thế: X bằng “” chuột “”, Y bằng “” cò ngựa vằn “"”, * cò ngựa vằn chuột +
“Quy tắc: * = Y * Z X | Thay thế: X bằng “” đào ngựa vằn “”, Y bằng “” chim cánh cụt “”, Z bằng “” đào kiwi “"”, * = chim cánh cụt * đào ngựa vằn đào kiwi
“Quy tắc: Z * - Y | Thay thế: Y bằng “” dâu cá voi “”, Z bằng “” kiwi “"”, kiwi * - dâu cá voi
“Quy tắc: + = Z Z * | Thay thế: Z bằng “” ngựa “"”, + = ngựa *
“Quy tắc: + Z + Y Z | Thay thế: Y bằng “” đại bàng đại bàng “”, Z bằng “” cá voi nho “"”, + cá voi nho + đại bàng đại bàng cá voi nho
“Quy tắc: = Y Y + | Thay thế: Y bằng “” dưa hấu “"”, = dưa hấu +
“Quy tắc: Y + Z - Y | Thay thế: Y bằng “" trâu dâu "”, Z bằng “" rắn hổ mang đào "”, trâu dâu + rắn hổ mang đào - trâu dâu
“Quy tắc: Y Y * Y + | Thay thế: Y bằng “” con dấu cò “"”, con dấu cò niêm phong cò * con dấu cò +
“Quy tắc: Y Y Y = - | Thay thế: Y bằng “” kiwi dưa hấu “"”, dưa hấu kiwi dưa hấu kiwi dưa hấu kiwi kiwi = -
“Quy tắc: - X Y + | Thay thế: X bằng “” lê chim cánh cụt “”, Y bằng “” dâu tây “"”, - dâu tây lê chim cánh cụt +
“Quy tắc: * = X = Z X | Thay thế: X bằng “” rắn hổ mang “”, Z bằng “” dâu đào “"”, * = rắn hổ mang = rắn hổ mang dâu đào
“Quy tắc: Z = Z * | Thay thế: Z bằng “” con dấu nho “"”, con dấu nho = con dấu nho *
“Quy tắc: = Y Y - | Thay thế: Y bằng “” dâu tây “"”, = dâu tây -
“Quy tắc: Z * - X * X | Thay thế: X bằng “” ngựa vằn kiwi “”, Z bằng “” ngựa “"”, ngựa * - ngựa vằn kiwi * ngựa vằn kiwi
“Quy tắc: + * X + Z | Thay thế: X bằng “” sư tử dưa hấu “”, Z bởi “” chim cánh cụt “"”, + * sư tử dưa hấu + chim cánh cụt
“Quy tắc: - + X X Z | Thay thế: X bằng “” nho chuột “”, Z bằng “” cá mập nho “"”, - + chuột nho nho cá mập nho
“Quy tắc: Z * Z + - X | Thay thế: X bằng “” chim cánh cụt chuối “”, Z bởi “” chim cánh cụt blackberry “"”, chim cánh cụt blackberry * chim cánh cụt blackberry + - chim cánh cụt chuối
“Quy tắc: Z Z * Z + | Thay thế: Z bằng “” cò “"”, cò * cò +
“Quy tắc: = + Y Y X + | Thay thế: X bằng “" nho chuột “”, Y bằng “" sư tử ngựa "”, = + ngựa sư tử ngựa sư tử chuột nho +
“Quy tắc: = Z X = Z | Thay thế: X bằng “” cá mập “”, Z bằng “” cò “"”, = cá mập cò = cò
“Quy tắc: X X = - | Thay thế: X bằng “” lê “"”, lê lê = -
“Quy tắc: Z = * Z Y - | Thay thế: Y bằng “" trâu "”, Z bằng “" đào "”, đào = * trâu đào -
“Quy tắc: Z * Y Y - - | Thay thế: Y bằng “” cò chuột “”, Z bằng “” con dấu “"”, con dấu * cò chuột cò chuột - -
“Quy tắc: Y Z + Y * | Thay thế: Y bằng “” blackberry “”, Z bằng “” kiwi peach “”, blackberry kiwi peach + blackberry *
“Quy tắc: X - = Z - | Thay thế: X bằng “” cá mập “”, Z bằng “” ngựa vằn “"”, cá mập - = ngựa vằn -
“Quy tắc: - Y X = X | Thay thế: X bằng “” nho “”, Y bằng “” cá voi chuột “"”, - nho cá voi chuột = nho
“Quy tắc: - + Y Y = | Thay thế: Y bằng “” đại bàng cá mập “"”, - + đại bàng cá mập đại bàng =
“Quy tắc: Y X = = + | Thay thế: X bằng “” chim cánh cụt sư tử “”, Y bằng “” dưa hấu việt quất “"”, chim cánh cụt sư tử dưa hấu việt quất = = +
“Quy tắc: Z X - = | Thay thế: X bằng “” lê dưa hấu “”, Z bằng “” cá mập cá mập “"”, lê dưa hấu cá mập - =
“Quy tắc: Y = Y - + Y | Thay thế: Y bằng “” cò ngựa “"”, cò ngựa = cò ngựa - + cò ngựa
“Quy tắc: X Z X - * | Thay thế: X bằng “” lê “”, Z bằng “” cá voi “"”, lê cá voi lê - *
“Quy tắc: Z + * Y - | Thay thế: Y bằng “" chuối trâu "”, Z bằng “" táo dâu "”, dâu táo + * chuối trâu -
“Quy tắc: = Z = Z | Thay thế: Z bằng “” dâu tây “"”, = dâu tây = dâu tây
“Quy tắc: = = Y Y = | Thay thế: Y bằng “” ngựa vằn “"”, = = ngựa vằn ngựa vằn ngựa vằn =
“Quy tắc: + - Y X | Thay thế: X bằng “” cò “”, Y bằng “” dưa hấu “"”, + - cò dưa hấu
“Quy tắc: Z - Y * * X | Thay thế: X bằng “” cò “”, Y bằng “” việt quất dưa hấu “”, Z bằng “” ngựa vằn đại bàng “"”, ngựa vằn đại bàng - dưa hấu việt quất * * cò
“Quy tắc: Z X * X + | Thay thế: X bằng “” nho “”, Z bằng “” ngựa vằn “"”, nho vằn * nho +
“Quy tắc: + X Y - | Thay thế: X bằng “” ngựa vằn sư tử “”, Y bằng “” con dấu việt quất “"”, + con dấu việt quất ngựa vằn sư tử -
“Quy tắc: Y Y * * | Thay thế: Y bằng “” đào ngựa vằn “"”, đào ngựa vằn đào * *
“Quy tắc: Y Y + = | Thay thế: Y bằng “” ngựa “"”, ngựa + =
“Quy tắc: Z - X - - | Thay thế: X bằng “” cò “”, Z bằng “” chim cánh cụt đào “"”, chim cánh cụt đào - cò - -
“Quy tắc: - = X X X - | Thay thế: X bằng “” ngựa vằn táo “"”, - = táo ngựa vằn táo ngựa vằn táo -
“Quy tắc: + Y Y X + | Thay thế: X bằng “” nho “”, Y bằng “” đại bàng nho “"”, + nho đại bàng nho đại bàng nho +
“Quy tắc: Y Z - * | Thay thế: Y bằng “” con dấu “”, Z bằng “” rắn hổ mang “"”, con dấu rắn hổ mang - *
“Quy tắc: = X X * Y | Thay thế: X bằng “” rắn hổ mang cá mập “”, Y bằng “” cá voi “"”, = rắn hổ mang cá mập rắn hổ mang * cá voi voi
“Quy tắc: Y - = + Z | Thay thế: Y bằng “” chuột “”, Z bằng “” chim cánh cụt “"”, chuột - = + chim cánh cụt
“Quy tắc: + Z X X * | Thay thế: X bằng “” nho “”, Z bằng “” dưa hấu “"”, + nho dưa hấu*
“Quy tắc: Z Y * - = | Thay thế: Y bằng “” con dấu blackberry “”, Z bằng “” việt quất “"”, con dấu việt quất blackberry * - =
“Quy tắc: X - = Y - | Thay thế: X bằng “” lê “”, Y bằng “” dâu ngựa vằn “"”, lê - = dâu tây ngựa vằn -
“Quy tắc: = Y X = = | Thay thế: X bằng “” blackberry “”, Y bởi “” blackberry lion “"”, = blackberry lion blackberry =
“Quy tắc: + = X X | Thay thế: X bằng “" ngựa chim cánh cụt “"”, + = chim cánh cụt ngựa chim cánh cụt ngựa
“Quy tắc: Z * Z - | Thay thế: Z bằng “” lê “"”, lê * lê -
“Quy tắc: + Z - X Z = | Thay thế: X bằng “” con dấu “”, Z bằng “” chuối kiwi “"”, + chuối kiwi - niêm phong chuối kiwi =
“Quy tắc: = Z + * Z | Thay thế: Z bằng “” con dấu ngựa vằn “"”, = con dấu ngựa vằn + * con dấu ngựa vằn
“Quy tắc: Y Z = * | Thay thế: Y bằng “” đào đào “”, Z bằng “” đại bàng “"”, đào đại bàng = *
“Quy tắc: Y = - Z * Z | Thay thế: Y bằng “” rắn hổ mang “”, Z bằng “” táo đào “"”, rắn hổ mang = - táo đào * táo đào
“Quy tắc: Y X - * Y | Thay thế: X bằng “” đại bàng ngựa vằn “”, Y bằng “” cá voi táo “"”, đại bàng ngựa vằn cá voi táo - * cá voi táo
“Quy tắc: X * X = + X | Thay thế: X bằng “” kiwi “"”, kiwi * kiwi = + kiwi
“Quy tắc: Y - - Z - X | Thay thế: X bằng “” kiwi “”, Y bằng “” việt quất “”, Z bằng “” chim cánh cụt “"”, việt quất - - chim cánh cụt - kiwi
“Quy tắc: X = * X X | Thay thế: X bằng “” kiwi “"”, kiwi = * kiwi
“Quy tắc: * Y Z = - | Thay thế: Y bằng “” cá mập “”, Z bằng “” trâu dưa hấu “"”, * cá mập dưa hấu trâu = -
“Quy tắc: Y + X * | Thay thế: X bằng “” đào “”, Y bằng “” dưa hấu ngựa “"”, dưa hấu ngựa + đào *
“Quy tắc: + Y * = X | Thay thế: X bằng “” rắn hổ mang “”, Y bằng “” ngựa vằn “"”, + ngựa vằn * = rắn hổ mang
“Quy tắc: + Z * X Z * | Thay thế: X bằng “” rắn hổ mang cá mập “”, Z bởi “” chim cánh cụt blackberry “"”, + chim cánh cụt blackberry * cá mập rắn hổ mang chim cánh cụt blackberry *
“Quy tắc: Z Z X * * - | Thay thế: X bằng “” sư tử “”, Z bằng “” đào “"”, sư tử đào đào * * -
“Quy tắc: X Y + X * - | Thay thế: X bằng “” ngựa vằn rắn hổ mang “”, Y bằng “” chuối kiwi “”, rắn hổ mang ngựa vằn kiwi chuối + rắn hổ mang ngựa vằn * -
“Quy tắc: Z * + Z + | Thay thế: Z bằng “” lê “"”, lê * + lê +
“Quy tắc: + Y X = | Thay thế: X bằng “” dưa hấu chuột “”, Y bằng “” blackberry “”, + dưa hấu chuột blackberry =
“Quy tắc: * Y X - Y - | Thay thế: X bằng “” cá mập nho “”, Y bằng “” sư tử “"”, * cá mập nho sư tử - sư tử -
“Quy tắc: Z Z + - | Thay thế: Z bằng “” dâu tây “"”, dâu tây + -
“Quy tắc: = - Y = X Y | Thay thế: X bằng “” cò kiwi “”, Y bằng “” con dấu chuối “"”, = - con dấu chuối = cò kiwi con dấu chuối
“Quy tắc: - Y Y X = | Thay thế: X bằng “” chuối “”, Y bằng “” chuột “"”, - chuột chuối =
“Quy tắc: X * Y + X | Thay thế: X bằng “” chuột ngựa “”, Y bằng “” nho chuối “"”, chuột ngựa* chuối nho + chuột ngựa
“Quy tắc: = Y Y Y * | Thay thế: Y bằng “” chuối “"”, = chuối chuối chuối *
“Quy tắc: + X Z - Y * | Thay thế: X bằng “” hải cẩu “”, Y bằng “” cò “”, Z bằng “” táo “"”, + niêm phong dưa hấu táo - cò *
“Quy tắc: + Z + + X Y | Thay thế: X bằng “” cá mập “”, Y bằng “” dâu tây “”, Z bằng “” hải cẩu chuối “"”, + hải cẩu chuối + + cá mập dâu
“Quy tắc: Y + + Y | Thay thế: Y bằng “” eagle blackberry “”, eagle blackberry + + eagle blackberry
“Quy tắc: Z + * - Y | Thay thế: Y bằng “” nho “”, Z bằng “” cá voi “"”, cá voi + * - nho
“Quy tắc: Z + X Y = + | Thay thế: X bằng “" ngựa dâu "”, Y bằng “" chuối đại bàng "”, Z bằng “" con dấu sư tử "”, hải cẩu sư tử + dâu tây ngựa đại bàng chuối = +
“Quy tắc: * Z Z Y - + | Thay thế: Y bằng “” con dấu đại bàng “”, Z bằng “” kiwi kiwi “”, * kiwi kiwi kiwi hải cẩu đại bàng - +
“Quy tắc: Y Y = * | Thay thế: Y bằng “” táo cá mập “"”, táo cá mập táo cá mập táo = *
“Quy tắc: - Y Z X - = | Thay thế: X bằng “” đào ngựa vằn “”, Y bằng “” chuối “”, Z bằng “” hải cẩu đào “”, - đào chuối đào đào đào đào - =
“Quy tắc: * X Z = Y | Thay thế: X bằng “" nho kiwi "”, Y bằng “" đào ngựa vằn "”, Z bằng “" trâu đào "”, * nho kiwi trâu đào = đào ngựa vằn
“Quy tắc: + * Z X | Thay thế: X bằng “” cá voi chuột “”, Z bằng “” nho đào “"”, + * cá voi chuột đào nho
“Quy tắc: Y X + - Y | Thay thế: X bằng “” con dấu “”, Y bằng “” dưa hấu “"”, con dấu dưa hấu + - dưa hấu
“Quy tắc: * Z = Z Y | Thay thế: Y bằng “” cá mập “”, Z bằng “” chuối “"”, * chuối = cá mập chuối
“Quy tắc: * Z X Y = = | Thay thế: X bằng “” táo dưa hấu “”, Y bằng “” cá voi đen “”, Z bằng “” cá voi “”, * cá voi dưa hấu táo đen cá voi = =
“Quy tắc: Z * - Z * | Thay thế: Z bằng “” rắn hổ mang “"”, rắn hổ mang * - rắn hổ mang *
“Quy tắc: Y Y X = + | Thay thế: X bằng “” dưa hấu ngựa vằn “”, Y bằng “” cò chuột “"”, cò chuột cò vằn dưa hấu = +
“Quy tắc: X + * Z Z | Thay thế: X bằng “” táo “”, Z bằng “” lê chuột “"”, táo +* lê chuột lê
“Quy tắc: X Y = * Y | Thay thế: X bằng “” rắn hổ mang “”, Y bằng “” nho “"”, rắn hổ mang nho = * nho
“Quy tắc: Z - Y - X | Thay thế: X bằng “” rắn hổ mang đào “”, Y bằng “” cò việt quất “”, Z bằng “” chim cánh cụt dâu tây “"”, chim cánh cụt dâu tây - cò việt quất - rắn hổ mang đào
“Quy tắc: - Z + Y X - | Thay thế: X bằng “” chuột “”, Y bởi “” blackberry “”, Z bởi “” chim cánh cụt ngựa vằn “"”, - chim cánh cụt vằn + chuột blackberry -
“Quy tắc: * Z * * Z | Thay thế: Z bằng “” ngựa vằn “"”, * ngựa vằn * * ngựa vằn
“Quy tắc: - Y = X | Thay thế: X bằng “” chuối ngựa vằn “”, Y bằng “” táo nho “"”, - táo nho = chuối ngựa vằn
“Quy tắc: - + Z Y | Thay thế: Y bằng “” cá mập “”, Z bằng “” rắn hổ mang “"”, - + cá mập rắn hổ mang
“Quy tắc: Z = X - - | Thay thế: X bằng “” đại bàng “”, Z bằng “” đại bàng “"”, đại bàng = đại bàng - -
“Quy tắc: Y - Z = | Thay thế: Y bằng “” nho “”, Z bằng “” chuột nho “"”, nho - chuột nho =
“Quy tắc: Y Y * X * | Thay thế: X bằng “” việt quất dưa hấu “”, Y bằng “” ngựa vằn “"”, ngựa vằn * việt quất dưa hấu *
“Quy tắc: - Z - X | Thay thế: X bằng “” việt quất “”, Z bằng “” chuột trâu “"”, - chuột trâu - việt quất
“Quy tắc: X = = X = | Thay thế: X bằng “" lê trâu "”, lê trâu = lê trâu = lê trâu =
“Quy tắc: + Y * Y - Y | Thay thế: Y bằng “” ngựa vằn sư tử “"”, + ngựa vằn sư tử * ngựa vằn sư tử - ngựa vằn sư tử
“Quy tắc: + Y Z Y = | Thay thế: Y bằng “” cò cò “”, Z bằng “” táo “"”, + cò cò táo cò =
“Quy tắc: Z = Y Z + | Thay thế: Y bằng “” táo “”, Z bằng “” việt quất “"”, việt quất = = quả việt quất táo +
“Quy tắc: = + Z - X | Thay thế: X bằng “" trâu "”, Z bằng “" ngựa sư tử "”, = + ngựa sư tử - trâu
“Quy tắc: * X = Z | Thay thế: X bằng “” đào sư tử “”, Z bằng “” nho blackberry “"”, * sư tử đào = nho dâu đen
“Quy tắc: Z Z Z = * | Thay thế: Z bằng “” chuối “"”, chuối chuối chuối = *
“Quy tắc: * Y + = Y | Thay thế: Y bằng “” ngựa “"”, * ngựa + = ngựa
“Quy tắc: + X - Z | Thay thế: X bằng “” dâu tây cá mập “”, Z bằng “” chuột dưa hấu “"”, + dâu tây cá mập - chuột dưa hấu
“Quy tắc: Y + Y = - Z | Thay thế: Y bằng “” nho “”, Z bằng “” cá voi “"”, nho + nho = - cá voi
“Quy tắc: - Z Z = | Thay thế: Z bằng “” đại bàng “"”, - đại bàng =
“Quy tắc: * * Z = Y | Thay thế: Y bằng “” nho đại bàng “”, Z bằng “” con dấu “"”, * * con dấu = nho đại bàng
“Quy tắc: = * Z - X | Thay thế: X bằng “” kiwi “”, Z bằng “” cá mập kiwi “"”, = * cá mập kiwi - kiwi
“Quy tắc: + Y - Z Z | Thay thế: Y bằng “” chim cánh cụt rắn hổ mang “”, Z bằng “” ngựa rắn hổ mang “"”, + chim cánh cụt rắn hổ mang - rắn hổ mang ngựa rắn hổ mang
“Quy tắc: Y - * + X | Thay thế: X bằng “” táo “”, Y bằng “” dâu tây “"”, dâu tây - * + táo
“Quy tắc: Y * X Z - + | Thay thế: X bằng “” việt quất “”, Y bằng “” chim cánh cụt “”, Z bằng “” đào kiwi “"”, chim cánh cụt * đào kiwi việt quất - +
“Quy tắc: Z = = Z Z | Thay thế: Z bằng “” chuối “"”, chuối = = chuối chuối
“Quy tắc: Z X Z - * | Thay thế: X bằng “” rắn hổ mang “”, Z bằng “” nho “"”, nho rắn hổ mang nho - *
“Quy tắc: X X * + X | Thay thế: X bằng “” chim cánh cụt lê “"”, chim cánh cụt lê lê * + chim cánh cụt lê
“Quy tắc: + * Y Y | Thay thế: Y bằng “” hải cẩu đào “"”, + * hải cẩu đào
“Quy tắc: Z + = - Y | Thay thế: Y bằng “” dưa hấu “”, Z bằng “” cá mập chuột “"”, cá mập chuột + = - dưa hấu
“Quy tắc: Y = - X Y | Thay thế: X bằng “” đào “”, Y bằng “” cò đại bàng “"”, cò đại bàng = - cò đại bàng đào
“Quy tắc: Z = - X | Thay thế: X bằng “” chim cánh cụt “”, Z bằng “” chim cánh cụt việt quất “"”, chim cánh cụt việt quất = - chim cánh cụt
“Quy tắc: Z * - Y * | Thay thế: Y bằng “” ngựa ngựa “”, Z bằng “” cò “"”, cò * - ngựa *
“Quy tắc: = Y Y X * + | Thay thế: X bằng “” con dấu đại bàng “”, Y bằng “” lê “"”, = đại bàng hải cẩu lê lê * +
“Quy tắc: * Y - Z * | Thay thế: Y bằng “” ngựa vằn táo “”, Z bằng “” ngựa việt quất “"”, * ngựa vằn táo - ngựa việt quất *
“Quy tắc: = = Y + X | Thay thế: X bằng “” đại bàng đào “”, Y bằng “” chuột nho “"”, = chuột nho + đào đại bàng
“Quy tắc: X + * - Z | Thay thế: X bằng “” việt quất việt quất “”, Z bằng “” ngựa vằn “"”, việt quất việt quất + * - ngựa vằn
“Quy tắc: X - + Z X * | Thay thế: X bằng “” rắn hổ mang “”, Z bằng “” dâu tây kiwi “"”, rắn hổ mang - + rắn hổ mang dâu tây kiwi *
“Quy tắc: = X - Y | Thay thế: X bằng “” ngựa vằn chim cánh cụt “”, Y bằng “” đào “"”, = ngựa vằn chim cánh cụt - đào
“Quy tắc: * + Z Z * | Thay thế: Z bằng “” đại bàng rắn hổ mang “"”, * + đại bàng rắn hổ mang hổ mang *
“Quy tắc: X + = Z | Thay thế: X bằng “” blackberry “”, Z bằng “” cá mập “"”, blackberry + = cá mập
“Quy tắc: * Z Z = | Thay thế: Z bằng “” lê “"”, * lê =
“Quy tắc: - Y + * X | Thay thế: X bằng “” hải cẩu “”, Y bằng “” sư tử “"”, - sư tử + * hải cẩu
“Quy tắc: - - = Z Y | Thay thế: Y bằng “” đại bàng đào “”, Z bằng “” rắn hổ mang “"”, - - = rắn hổ mang đại bàng đào
“Quy tắc: - X * - X | Thay thế: X bằng “” apple “"”, - apple * - apple
“Quy tắc: X Y - + X | Thay thế: X bằng “” đào đào “”, Y bằng “” đào cá voi “"”, đào cá voi đào đào - + đào đào
“Quy tắc: * X Y X * | Thay thế: X bằng “” táo “”, Y bằng “” cá mập “"”, * táo cá mập táo *
“Quy tắc: = Z Z = | Thay thế: Z bằng “” cò “"”, = cò =
“Quy tắc: X - Y Y = | Thay thế: X bằng “” cá voi “”, Y bằng “” táo táo “"”, cá voi - táo táo táo táo táo =
“Quy tắc: * Y = X | Thay thế: X bằng “” chuối cá voi “”, Y bằng “” đào sư tử “"”, * sư tử đào = chuối cá voi
“Quy tắc: - = Y X | Thay thế: X bằng “” đào “”, Y bằng “” chim cánh cụt “"”, - = chim cánh cụt đào
“Quy tắc: = * Z Z | Thay thế: Z bằng “" trâu "”, = * trâu trâu
“Quy tắc: X = - Z Y | Thay thế: X bằng “” chuối “”, Y bằng “” nho kiwi “”, Z bằng “” nho “"”, chuối = - nho kiwi nho
“Quy tắc: = X Z + = | Thay thế: X bằng “" hải cẩu “”, Z bằng “" trâu "”, = hải cẩu trâu + =
“Quy tắc: * Y - Z | Thay thế: Y bằng “” táo “”, Z bằng “” rắn hổ mang ngựa vằn “"”, * táo - rắn hổ mang ngựa vằn
“Quy tắc: X X = * | Thay thế: X bằng “" ngựa đại bàng "”, ngựa đại bàng ngựa đại bàng = *
“Quy tắc: Z X + Z + | Thay thế: X bằng “” táo “”, Z bằng “” cá mập “"”, táo cá mập + cá mập +
“Quy tắc: - Z + Z = | Thay thế: Z bằng “” sư tử “"”, - sư tử + sư tử =
“Quy tắc: = X = Y | Thay thế: X bằng “” cò chim cánh cụt “”, Y bằng “” chim cánh cụt “"”, = chim cánh cụt cò = chim cánh cụt
“Quy tắc: Y Y + = Y | Thay thế: Y bằng “” dâu tây “"”, dâu tây + = dâu tây
“Quy tắc: = Y Z + | Thay thế: Y bằng “” con dấu ngựa “”, Z bằng “” ngựa vằn “"”, = hải cẩu ngựa vằn +
“Quy tắc: = X Z Y - + | Thay thế: X bằng “” ngựa “”, Y bằng “” rắn hổ mang “”, Z bằng “” con dấu “"”, = rắn hổ mang hải cẩu ngựa - +
“Quy tắc: X * X = | Thay thế: X bằng “” kiwi việt quất “"”, kiwi việt quất * kiwi việt quất =
“Quy tắc: Y + - X - | Thay thế: X bằng “” chuột “”, Y bằng “” ngựa vằn blackberry “"”, ngựa vằn blackberry + - chuột -
“Quy tắc: = Y + - Z | Thay thế: Y bằng “” con dấu “”, Z bằng “” chuối lê “"”, = con dấu + - chuối lê
“Quy tắc: = Y = X + | Thay thế: X bằng “” sư tử “”, Y bằng “” con dấu ngựa vằn “"”, = con dấu ngựa vằn = sư tử +
“Quy tắc: * * X Z X | Thay thế: X bằng “” việt quất “”, Z bằng “” ngựa rắn hổ mang “"”, * * * blueberry rắn hổ mang ngựa việt quất
“Quy tắc: X * Y * Y | Thay thế: X bằng “" việt quất trâu "”, Y bằng “" rắn hổ mang ""”, trâu việt quất * rắn hổ mang * rắn hổ mang
“Quy tắc: * Y X X + | Thay thế: X bằng “” quả táo chim cánh cụt “”, Y bằng “” chuột ngựa vằn “"”, * ngựa vằn chim cánh cụt táo chim cánh cụt táo +
“Quy tắc: = = Z Z X * | Thay thế: X bằng “” dâu tây “”, Z bằng “” lê dâu đen “"”, = dâu đen lê dâu đen dâu tây *
“Quy tắc: = Y * X + | Thay thế: X bằng “” ngựa vằn “”, Y bằng “” chim cánh cụt “"”, = chim cánh cụt * ngựa vằn +
“Quy tắc: X Y = Y - * | Thay thế: X bằng “” nho đào “”, Y bằng “” sư tử blackberry “”, nho đào sư tử blackberry = sư tử blackberry - *
“Quy tắc: + X Y * X | Thay thế: X bằng “" dâu tây "”, Y bằng “" đại bàng trâu ""”, + dâu trâu đại bàng * dâu
“Quy tắc: - Z * = Y | Thay thế: Y bằng “” sư tử rắn hổ mang “”, Z bằng “” ngựa vằn rắn hổ mang “"”, - rắn hổ mang vằn * = sư tử rắn hổ mang
“Quy tắc: * X Z Z * = | Thay thế: X bằng “” cá voi “”, Z bằng “” chuối đào “"”, * cá voi chuối đào chuối đào đào * =
“Quy tắc: Y + + = Z | Thay thế: Y bằng “" đại bàng "”, Z bằng “" hải cẩu trâu "”, đại bàng + + = hải cẩu trâu
“Quy tắc: Y Y * * = | Thay thế: Y bằng “” con dấu dâu tây “"”, con dấu dâu tây * * =
“Quy tắc: + + X - Z X | Thay thế: X bằng “” chuột “”, Z bằng “” dâu chim cánh cụt “"”, + chuột - chim cánh cụt dâu tây
“Quy tắc: X * Z - - | Thay thế: X bằng “” rắn hổ mang dâu “”, Z bằng “” dưa hấu đào “"”, rắn hổ mang dâu tây * dưa hấu đào - -
