source,target
Two results: penguin rat horse shark + penguin rat = | eagle apple eagle + eagle =,Rule: Z Y + Z =
Two results: pear = * pear - | blueberry = * blueberry -,Rule: Z = * Z -
Two results: = blueberry - horse = horse | = rat grape - buffalo watermelon = buffalo watermelon,Rule: = Z - Y = Y
Two results: horse + = penguin rat | apple + = kiwi horse,Rule: Z + = X
Two results: + - eagle eagle blackberry strawberry | + - seal blackberry zebra apple,Rule: + - Z Y
Two results: - seal eagle + whale seal cobra cobra + | - pear + buffalo cobra cobra banana +,Rule: - Z + Y X +
Two results: + - strawberry strawberry buffalo | + - blueberry eagle blueberry eagle peach shark,Rule: + - Y Y Z
Two results: banana banana banana - = - | penguin penguin penguin - = -,Rule: Y Y Y - = -
Two results: blueberry whale blueberry whale = - - blueberry whale | peach peach = - - peach,Rule: X X = - - X
Two results: = watermelon rat peach = + | = watermelon rat seal = +,Rule: = Z Y = +
Two results: grape = * grape = pear peach | whale apple = * whale apple = strawberry,Rule: X = * X = Z
Two results: * apple shark - apple shark | * whale zebra - whale zebra,Rule: * X - X
Two results: - = stork strawberry stork strawberry stork strawberry | - = stork zebra stork zebra stork zebra,Rule: - = Z Z Z
Two results: + + zebra whale banana | + + rat stork,Rule: + + Y X
Two results: blackberry * - blackberry strawberry watermelon * | apple * - apple horse pear *,Rule: X * - X Z *
Two results: * pear watermelon peach + pear * | * eagle horse + eagle *,Rule: * Y Z + Y *
Two results: - watermelon buffalo - watermelon buffalo whale strawberry = | - penguin - penguin buffalo =,Rule: - Z - Z Y =
Two results: = * banana apple banana apple * | = * blackberry blackberry *,Rule: = * Y Y *
Two results: * apple - + horse watermelon kiwi | * blackberry - + penguin pear,Rule: * X - + Z Y
Two results: watermelon blueberry pear lion * pear lion + = | lion eagle blackberry strawberry * blackberry strawberry + =,Rule: Z Y * Y + =
Two results: + - + strawberry zebra kiwi | + - + cobra rat,Rule: + - + Y X
Two results: + strawberry horse = pear penguin peach * | + banana stork = kiwi penguin *,Rule: + Y = X Z *
Two results: = - rat penguin - horse cobra | = - zebra - blueberry buffalo,Rule: = - Z - X
Two results: blackberry pear - + blackberry pear | kiwi - + kiwi,Rule: Y - + Y
Two results: - + + blackberry buffalo | - + + zebra rat,Rule: - + + Y X
Two results: = kiwi stork horse - | = rat lion zebra -,Rule: = X Y -
Two results: blackberry * rat lion = rat lion | blueberry banana * peach = peach,Rule: Y * Z = Z
Two results: - + shark shark | - + blueberry eagle blueberry eagle,Rule: - + Z Z
Two results: eagle watermelon stork + * | rat watermelon apple pear + *,Rule: Y Z + *
Two results: = banana stork * * | = seal peach blueberry * *,Rule: = Y Z * *
Two results: - - shark shark | - - zebra eagle zebra eagle,Rule: - - Z Z
Two results: - peach banana = seal penguin | - horse = watermelon shark,Rule: - X = Y
Two results: pear - + watermelon seal * | strawberry zebra - + peach cobra *,Rule: X - + Y *
Two results: blackberry kiwi blackberry kiwi = kiwi = * | eagle apple eagle apple = watermelon rat = *,Rule: Y Y = Z = *
Two results: peach peach blueberry * + | seal zebra apple rat * +,Rule: Y X * +
Two results: zebra pear = - zebra pear * | strawberry grape = - strawberry grape *,Rule: Z = - Z *
Two results: blackberry banana * * banana stork = | apple peach * * rat blackberry =,Rule: Y * * Z =
Two results: + apple + horse horse | + watermelon + kiwi,Rule: + Y + X
Two results: * * watermelon watermelon | * * pear eagle pear eagle,Rule: * * X X
Two results: apple + * whale banana + | blackberry + * strawberry +,Rule: Z + * Y +
Two results: - - + lion lion | - - + apple horse apple horse,Rule: - - + X X
Two results: + * apple zebra zebra | + * apple grape horse cobra horse cobra,Rule: + * Y Z Z
Two results: * * zebra pear zebra | * * banana rat kiwi cobra,Rule: * * X Y
Two results: eagle - + - eagle | strawberry kiwi - + - strawberry kiwi,Rule: X - + - X
Two results: stork grape banana = * grape banana | shark strawberry = * strawberry,Rule: Z X = * X
Two results: + banana banana = + whale | + seal blueberry seal blueberry = + peach,Rule: + Z Z = + Y
Two results: - eagle seal strawberry + | - cobra buffalo whale +,Rule: - X Z +
Two results: kiwi - - rat grape rat grape | cobra - - apple apple,Rule: X - - Z Z
Two results: * - banana seal * banana seal pear watermelon | * - stork * stork watermelon rat,Rule: * - Z * Z Y
Two results: = blackberry banana - | = banana strawberry pear whale -,Rule: = Y X -
Two results: kiwi lion penguin lion + + | horse pear grape + +,Rule: Y X + +
Two results: whale + strawberry * - strawberry | blackberry buffalo + apple * - apple,Rule: Y + Z * - Z
Two results: whale zebra - = = | banana buffalo rat - = =,Rule: X Z - = =
Two results: - + grape shark seal | - + banana banana,Rule: - + Z X
Two results: kiwi = strawberry kiwi - | watermelon watermelon = blackberry peach watermelon watermelon -,Rule: Z = Y Z -
Two results: * * zebra zebra = strawberry grape | * * cobra kiwi cobra kiwi = watermelon rat,Rule: * * Z Z = Y
Two results: + grape shark = blackberry grape shark | + blueberry = strawberry blueberry blueberry,Rule: + Z = X Z
Two results: * = + lion grape buffalo shark | * = + banana pear strawberry shark,Rule: * = + Y X Z
Two results: blackberry cobra + blackberry cobra - lion | peach + peach - kiwi,Rule: X + X - Y
Two results: + zebra horse = | + penguin eagle seal =,Rule: + Z X =
Two results: - grape grape - grape | - horse horse - horse,Rule: - Y Y - Y
Two results: - cobra penguin buffalo * | - kiwi eagle whale *,Rule: - X Y *
Two results: + = - eagle pear seal watermelon eagle pear | + = - strawberry lion pear lion strawberry lion,Rule: + = - Y X Y
Two results: = stork = blackberry horse stork | = pear seal = cobra zebra pear seal,Rule: = X = Y X
Two results: - watermelon + watermelon | - blackberry stork + blackberry stork,Rule: - Y + Y
Two results: zebra shark zebra - - zebra * | banana blueberry - - banana *,Rule: Z X - - Z *
Two results: = = blueberry buffalo buffalo - watermelon cobra | = = peach banana apple penguin - pear,Rule: = = Y X - Z
Two results: blueberry lion pear = + lion pear | lion apple apple = + apple,Rule: X Y = + Y
Two results: cobra cobra * + = | zebra zebra * + =,Rule: Z Z * + =
Two results: - seal buffalo + - buffalo | - kiwi buffalo + - buffalo,Rule: - Y Z + - Z
Two results: penguin blueberry = - = penguin blueberry | grape zebra = - = grape zebra,Rule: X = - = X
Two results: = kiwi cobra = * kiwi cobra kiwi cobra | = penguin = * penguin penguin,Rule: = Z = * Z Z
Two results: * = horse blueberry horse blueberry shark | * = whale peach whale peach seal apple,Rule: * = Z Z X
Two results: = penguin penguin - penguin | = grape grape - grape,Rule: = X X - X
Two results: * eagle apple - eagle apple + | * kiwi - kiwi +,Rule: * Y - Y +
Two results: + strawberry watermelon rat - strawberry watermelon | + apple watermelon - apple,Rule: + X Y - X
Two results: zebra eagle = blueberry stork - + zebra eagle | zebra rat = grape - + zebra rat,Rule: Z = X - + Z
Two results: penguin blueberry * + penguin blueberry | buffalo peach * + buffalo peach,Rule: Z * + Z
Two results: buffalo lion banana + + lion banana | banana buffalo peach + + peach,Rule: X Y + + Y
Two results: penguin horse + * - penguin horse | peach rat + * - peach rat,Rule: Y + * - Y
Two results: banana penguin banana penguin = - cobra eagle | watermelon watermelon = - grape,Rule: X X = - Y
Two results: cobra cobra = * peach lion | penguin penguin = * kiwi rat,Rule: Y Y = * Z
Two results: * buffalo shark = shark shark | * stork shark = watermelon watermelon,Rule: * Z = Y Y
Two results: * * blueberry whale blueberry whale | * * horse horse,Rule: * * X X
Two results: seal eagle grape grape * - peach | rat penguin * - pear,Rule: Y Z * - X
Two results: + cobra lion rat grape cobra lion - | + rat pear horse rat -,Rule: + Y X Y -
Two results: = banana whale banana whale + | = eagle rat eagle rat +,Rule: = Y Y +
Two results: + buffalo seal + buffalo seal - | + lion + lion -,Rule: + Y + Y -
Two results: * - - whale blueberry whale blueberry pear eagle | * - - buffalo buffalo lion blueberry,Rule: * - - Y Y X
Two results: strawberry = + eagle horse cobra = | strawberry = + buffalo whale blueberry =,Rule: X = + Y Z =
Two results: - whale rat eagle = kiwi peach | - horse penguin zebra = strawberry,Rule: - Y Z = X
Two results: blackberry * - blackberry - | zebra rat * - zebra rat -,Rule: X * - X -
Two results: stork whale rat - = stork + | horse rat kiwi apple - = horse rat +,Rule: X Y - = X +
Two results: banana whale + * banana whale | seal watermelon + * seal watermelon,Rule: Y + * Y
Two results: kiwi watermelon - = kiwi watermelon | buffalo whale - = buffalo whale,Rule: X - = X
Two results: + - blueberry blueberry = blueberry | + - apple apple apple apple = apple apple,Rule: + - Z Z = Z
Two results: rat rat rat rat * + * | shark banana shark banana * + *,Rule: Z Z * + *
Two results: - = apple buffalo apple buffalo = | - = apple banana apple banana =,Rule: - = X X =
Two results: + watermelon shark watermelon = + watermelon | + pear eagle pear = + pear,Rule: + Z Y = + Y
Two results: = blueberry blueberry + horse stork = | = cobra seal cobra seal + penguin seal =,Rule: = Y Y + Z =
Two results: = grape banana zebra buffalo - | = eagle blackberry stork -,Rule: = Y X -
Two results: buffalo cobra - - whale * | watermelon - - watermelon *,Rule: X - - Y *
Two results: + watermelon penguin penguin = | + rat penguin blackberry blackberry =,Rule: + Y Z Z =
Two results: - blueberry blueberry * | - penguin rat penguin rat *,Rule: - Y Y *
Two results: shark apple + grape * = | peach penguin + apple * =,Rule: Z + Y * =
Two results: eagle seal + eagle eagle seal = | eagle + buffalo eagle =,Rule: Z + X Z =
Two results: + seal seal blueberry = | + strawberry whale strawberry whale shark =,Rule: + Z Z Y =
Two results: - penguin + penguin penguin + | - rat eagle + rat eagle rat eagle +,Rule: - Z + Z Z +
Two results: - banana peach strawberry * | - lion blackberry shark *,Rule: - X Y *
Two results: + whale apple + * stork | + rat apple blueberry banana + * apple strawberry,Rule: + Y Z + * X
Two results: pear + cobra + | eagle + buffalo blackberry +,Rule: Z + Y +
Two results: kiwi - blackberry kiwi * | buffalo - buffalo buffalo *,Rule: X - Z X *
Two results: kiwi pear peach pear peach = - | grape horse pear rat pear rat = -,Rule: Y X X = -
Two results: stork blackberry * pear = | rat * zebra blueberry =,Rule: X * Z =
Two results: kiwi buffalo * * kiwi buffalo * | kiwi * * kiwi *,Rule: X * * X *
Two results: pear stork - peach = peach * | penguin buffalo - shark peach = shark peach *,Rule: Z - Y = Y *
Two results: zebra * shark rat rat * - | eagle lion * cobra eagle rat buffalo * -,Rule: X * Z Y * -
Two results: * = buffalo buffalo | * = cobra cobra,Rule: * = Y Y
Two results: - stork - blackberry eagle blackberry eagle * | - stork - rat rat *,Rule: - X - Y Y *
Two results: = grape strawberry pear shark - | = eagle seal apple -,Rule: = X Z -
Two results: rat * banana blackberry * = | penguin * whale * =,Rule: Y * X * =
Two results: = apple + = horse blackberry cobra strawberry | = horse + = rat stork,Rule: = X + = Z Y
Two results: banana apple banana apple + zebra whale + | shark horse shark horse + stork +,Rule: Z Z + X +
Two results: = seal strawberry banana rat * - cobra | = buffalo lion * - apple,Rule: = X Z * - Y
Two results: - whale - whale - | - grape - grape -,Rule: - Z - Z -
Two results: eagle pear + * eagle | banana eagle + * banana,Rule: Y X + * Y
Two results: banana shark - * - blueberry | apple apple buffalo - * - watermelon blueberry,Rule: X Y - * - Z
Two results: - banana pear = blackberry | - pear = penguin,Rule: - X = Y
Two results: lion - cobra penguin - cobra penguin | watermelon - zebra stork - zebra stork,Rule: X - Z - Z
Two results: * cobra + cobra | * rat eagle + rat eagle,Rule: * Z + Z
Two results: = watermelon - + banana grape | = eagle - + peach,Rule: = X - + Y
Two results: - zebra banana zebra banana = * zebra banana | - stork stork = * stork,Rule: - X X = * X
Two results: horse = lion peach * horse * | buffalo = whale zebra * buffalo *,Rule: Z = X * Z *
Two results: watermelon = eagle blackberry + banana * | blackberry = blackberry + penguin strawberry *,Rule: Y = Z + X *
Two results: + seal blueberry zebra - = | + pear grape apple - =,Rule: + Z X - =
Two results: * - seal peach cobra | * - eagle zebra,Rule: * - Z X
Two results: kiwi cobra - kiwi cobra + blackberry shark | buffalo banana - buffalo banana + zebra zebra,Rule: X - X + Y
Two results: + = horse peach | + = apple blackberry rat,Rule: + = Z X
Two results: blackberry banana = = | cobra zebra = =,Rule: Y Z = =
Two results: buffalo seal + * kiwi buffalo * | buffalo + * rat *,Rule: Y + * Z *
Two results: = buffalo penguin strawberry + | = blueberry penguin apple zebra +,Rule: = X Y +
Two results: * + + horse apple blackberry blackberry | * + + penguin penguin shark blueberry shark blueberry,Rule: * + + Z Y Y
Two results: - blackberry blueberry grape + - blueberry grape | - pear seal peach + - peach,Rule: - X Y + - Y
Two results: - strawberry - watermelon = | - shark - pear seal =,Rule: - Y - X =
Two results: = shark eagle eagle horse * | = penguin kiwi seal grape *,Rule: = Y Z X *
Two results: + - kiwi kiwi kiwi kiwi kiwi kiwi * | + - grape grape grape *,Rule: + - X X X *
Two results: kiwi strawberry banana lion - * banana lion | penguin peach - * peach,Rule: Y Z - * Z
Two results: - + kiwi rat stork + | - + seal cobra stork +,Rule: - + Y X +
Two results: blackberry rat * cobra + | kiwi apple shark eagle * rat watermelon +,Rule: Y Z * X +
Two results: - horse grape + blueberry horse grape | - cobra horse + rat grape cobra horse,Rule: - Z + Y Z
Two results: + kiwi = kiwi = | + whale = whale =,Rule: + Y = Y =
Two results: whale = = whale whale | buffalo seal = = pear kiwi pear kiwi,Rule: Z = = X X
Two results: rat whale eagle + * | blueberry shark shark + *,Rule: X Z + *
Two results: + zebra * banana apple banana apple | + lion * banana zebra banana zebra,Rule: + Z * X X
Two results: - - = lion blackberry blackberry blackberry blackberry | - - = buffalo rat peach peach,Rule: - - = X Y Y
Two results: - seal + seal seal + | - strawberry + strawberry strawberry +,Rule: - Z + Z Z +
Two results: - lion banana - lion banana grape pear | - kiwi - kiwi seal,Rule: - X - X Y
Two results: - apple seal apple seal kiwi = | - banana stork banana stork shark apple =,Rule: - Z Z X =
Two results: * grape pear grape pear banana + = | * pear pear cobra lion + =,Rule: * Z Z Y + =
Two results: + - seal lion zebra = blueberry | + - eagle rat = lion,Rule: + - X Z = Y
Two results: peach blackberry peach blackberry - shark = | blueberry blueberry - shark =,Rule: X X - Z =
Two results: cobra seal stork * = + | buffalo shark shark * = +,Rule: X Z * = +
Two results: lion seal - + lion seal lion seal * | stork - + stork stork *,Rule: X - + X X *
Two results: shark cobra + stork * | watermelon + buffalo apple *,Rule: Z + X *
Two results: = rat apple banana kiwi = rat apple | = peach eagle = peach,Rule: = Z X = Z
Two results: shark = watermelon penguin - * banana seal | buffalo penguin = kiwi grape - * shark banana,Rule: Y = X - * Z
Two results: + blueberry * blueberry | + horse * horse,Rule: + Y * Y
Two results: apple kiwi - apple kiwi = | peach - peach =,Rule: Y - Y =
Two results: + = lion shark | + = strawberry penguin eagle blueberry,Rule: + = Y Z
Two results: - banana banana + | - rat stork blueberry +,Rule: - Y Z +
Two results: * stork strawberry = = stork strawberry buffalo zebra | * zebra = = zebra lion,Rule: * X = = X Z
Two results: - + eagle buffalo peach | - + penguin banana grape peach,Rule: - + Z Y
Two results: seal stork whale * blackberry eagle + | pear blueberry stork horse * horse +,Rule: X Y * Z +
Two results: kiwi shark * - * | strawberry watermelon rat * - *,Rule: Z X * - *
Two results: * horse shark horse shark - horse shark | * kiwi peach kiwi peach - kiwi peach,Rule: * Y Y - Y
Two results: blueberry horse buffalo peach * * | blueberry strawberry banana horse watermelon * *,Rule: Z Y X * *
Two results: pear grape = blueberry = kiwi zebra | blackberry peach = grape horse = cobra,Rule: Z = X = Y
Two results: + grape peach * * peach rat | + kiwi * * pear lion,Rule: + Y * * X
Two results: * blueberry * blueberry whale buffalo * | * stork strawberry * stork strawberry horse blackberry *,Rule: * Y * Y X *
Two results: - - penguin penguin = zebra | - - cobra = whale buffalo,Rule: - - Y = Z
Two results: peach blueberry buffalo buffalo - + | kiwi rat lion penguin - +,Rule: Z Y - +
Two results: horse whale * buffalo + = buffalo | cobra eagle * seal + = pear kiwi,Rule: X * Y + = Z
Two results: whale eagle = watermelon - | pear = penguin -,Rule: Y = X -
Two results: - blackberry stork seal + | - horse banana rat blackberry +,Rule: - X Z +
Two results: - - rat whale eagle rat whale | - - zebra watermelon blackberry zebra watermelon,Rule: - - Z X Z
Two results: * seal stork + whale eagle seal stork * | * blackberry + buffalo watermelon blackberry *,Rule: * Z + X Z *
Two results: - lion whale * - shark whale grape | - grape * - watermelon watermelon rat,Rule: - Y * - Z X
Two results: shark shark = lion pear + | apple apple = strawberry +,Rule: X X = Y +
Two results: + grape grape + - horse | + blackberry penguin + - blueberry,Rule: + Y + - Z
Two results: banana buffalo penguin lion horse = - + | buffalo buffalo rat horse zebra = - +,Rule: Z Y X = - +
Two results: cobra cobra - rat + | watermelon whale watermelon whale - kiwi +,Rule: Y Y - X +
Two results: shark * + apple + | apple * + horse blackberry +,Rule: Y * + X +
Two results: * * whale grape kiwi whale grape | * * eagle zebra peach eagle,Rule: * * Z X Z
Two results: = = banana grape kiwi * kiwi | = = lion blueberry pear whale * pear whale,Rule: = = Z Y * Y
Two results: eagle seal = = | watermelon lion rat buffalo = =,Rule: Y X = =
Two results: strawberry blackberry = horse horse - + | rat blueberry = lion strawberry lion strawberry - +,Rule: Y = Z Z - +
Two results: cobra horse shark = + * | blackberry whale zebra = + *,Rule: Z X = + *
Two results: strawberry cobra + rat - strawberry cobra - | rat grape + eagle - rat grape -,Rule: Y + Z - Y -
Two results: eagle horse * - lion seal * | watermelon cobra * - shark grape *,Rule: X * - Y *
Two results: banana whale kiwi strawberry + - horse buffalo | grape grape apple eagle + - peach,Rule: X Y + - Z
Two results: = buffalo + + buffalo | = buffalo + + buffalo,Rule: = X + + X
Two results: eagle buffalo = buffalo = | banana zebra cobra buffalo = cobra buffalo =,Rule: X Z = Z =
Two results: * penguin + - cobra | * banana + - cobra,Rule: * Z + - X
Two results: whale apple whale apple + = | cobra cobra + =,Rule: X X + =
Two results: - cobra + - horse | - lion grape + - penguin,Rule: - Z + - Y
Two results: lion * - + lion | eagle horse * - + eagle horse,Rule: X * - + X
Two results: peach peach = + | grape grape = +,Rule: X X = +
Two results: - + + blackberry shark penguin lion | - + + blueberry apple shark buffalo,Rule: - + + X Y
Two results: watermelon blackberry = zebra zebra - | peach grape = eagle kiwi eagle kiwi -,Rule: Y = X X -
Two results: + stork watermelon stork watermelon - | + grape grape -,Rule: + X X -
Two results: horse cobra + = = horse cobra strawberry | lion penguin + = = lion penguin eagle horse,Rule: Z + = = Z Y
Two results: kiwi blackberry - kiwi blackberry kiwi blackberry + | watermelon - watermelon watermelon +,Rule: Z - Z Z +
Two results: - horse rat * kiwi buffalo - horse | - strawberry zebra * kiwi - seal,Rule: - X * Y - Z
Two results: - horse lion = horse | - eagle lion apple = eagle lion,Rule: - Z X = Z
Two results: * - whale strawberry * horse buffalo | * - eagle shark * zebra,Rule: * - X * Y
Two results: strawberry kiwi peach penguin zebra = + | horse apple blackberry apple banana = +,Rule: X Z Y = +
Two results: grape grape + * grape | blackberry buffalo blackberry buffalo + * blackberry buffalo,Rule: Y Y + * Y
Two results: eagle pear * eagle eagle - - | grape buffalo * strawberry strawberry - -,Rule: X * Z Z - -
Two results: seal seal - + + whale apple | eagle horse - + + blackberry kiwi,Rule: Y - + + X
Two results: banana pear - = | buffalo blackberry - =,Rule: X Y - =
Two results: - watermelon strawberry - watermelon strawberry - | - kiwi horse - kiwi horse -,Rule: - X - X -
Two results: + + + pear seal banana zebra | + + + eagle stork buffalo,Rule: + + + Y X
Two results: seal blackberry seal * = | buffalo rat seal * =,Rule: X Y * =
Two results: = shark cobra peach + peach | = penguin blueberry whale + whale,Rule: = Y Z + Z
Two results: * kiwi = eagle eagle kiwi = | * zebra = buffalo zebra =,Rule: * Y = X Y =
Two results: cobra + eagle - | strawberry zebra + zebra -,Rule: X + Y -
Two results: apple peach * eagle * = | stork grape * seal * =,Rule: X * Z * =
Two results: - zebra - + penguin blackberry zebra | - stork seal - + rat eagle stork seal,Rule: - X - + Z X
Two results: banana kiwi zebra blueberry - - zebra blueberry - | rat watermelon - - watermelon -,Rule: Z Y - - Y -
Two results: * kiwi * kiwi - blueberry kiwi | * pear eagle * pear eagle - cobra seal,Rule: * Y * Y - X
Two results: lion = - - lion | horse = - - horse,Rule: X = - - X
Two results: - seal penguin * cobra watermelon = | - banana seal * apple apple stork =,Rule: - X * Z Y =
Two results: shark seal = * + seal | penguin stork = * + eagle watermelon,Rule: X = * + Y
Two results: + stork = stork + | + kiwi = kiwi +,Rule: + Y = Y +
Two results: whale stork kiwi pear * - kiwi pear | blackberry rat * - rat,Rule: Z Y * - Y
Two results: + - horse stork blueberry | + - peach strawberry,Rule: + - X Y
Two results: seal rat seal = = = rat seal | banana lion eagle = = = lion eagle,Rule: Y Z = = = Z
Two results: blueberry cobra = * blackberry apple | seal zebra = * banana strawberry,Rule: Y = * Z
Two results: - horse whale horse whale + - | - stork rat stork rat + -,Rule: - X X + -
Two results: * peach - kiwi rat | * strawberry - watermelon buffalo zebra apple,Rule: * Z - Y X
Two results: + blackberry pear blackberry pear = - blackberry pear | + blackberry strawberry blackberry strawberry = - blackberry strawberry,Rule: + Y Y = - Y
Two results: blackberry banana + whale - | watermelon + strawberry -,Rule: Y + X -
Two results: - = eagle - buffalo | - = zebra - horse,Rule: - = Y - Z
Two results: rat = + shark | seal = + strawberry shark,Rule: Z = + X
Two results: pear seal * penguin zebra * strawberry grape * | horse * apple * whale *,Rule: Z * Y * X *
Two results: = kiwi rat rat - shark strawberry + | = horse stork strawberry - seal kiwi +,Rule: = X Z - Y +
Two results: kiwi banana seal + seal * | peach zebra cobra + cobra *,Rule: Y X + X *
Two results: pear cobra cobra eagle * = = | grape penguin peach blueberry * = =,Rule: X Y Z * = =
Two results: + pear apple - horse blackberry + pear apple | + eagle - seal + eagle,Rule: + X - Z + X
Two results: grape - whale rat grape * + | peach - eagle blackberry peach * +,Rule: X - Z X * +
Two results: - kiwi kiwi kiwi + - | - watermelon watermelon watermelon + -,Rule: - Z Z Z + -
Two results: blackberry pear - * whale | grape kiwi - * zebra banana,Rule: Z - * X
Two results: - = buffalo - apple | - = stork stork - blueberry,Rule: - = Y - Z
Two results: pear zebra blueberry blackberry * watermelon peach = | horse watermelon lion * seal shark =,Rule: X Y * Z =
Two results: lion peach + * = lion peach lion peach | apple horse + * = apple horse apple horse,Rule: Y + * = Y Y
Two results: - rat penguin * grape penguin grape penguin | - apple penguin * stork watermelon stork watermelon,Rule: - X * Z Z
Two results: * = - banana banana banana | * = - stork stork stork,Rule: * = - X X X
Two results: * watermelon buffalo = watermelon buffalo | * lion peach = lion peach,Rule: * X = X
Two results: * cobra banana whale * + | * lion seal horse shark * +,Rule: * X Z * +
Two results: + apple blackberry seal * | + penguin grape kiwi horse *,Rule: + X Z *
Two results: + peach watermelon cobra peach * - | + peach banana penguin peach banana * -,Rule: + X Z X * -
Two results: * peach blackberry * * eagle horse | * watermelon banana * * apple grape,Rule: * Y * * Z X
Two results: watermelon - + watermelon - | kiwi - + kiwi -,Rule: Z - + Z -
Two results: eagle kiwi = eagle kiwi - blueberry | apple zebra = apple zebra - watermelon,Rule: Y = Y - Z
Two results: grape banana * + = grape watermelon | zebra rat * + = lion,Rule: X * + = Y
Two results: - horse = horse | - kiwi = kiwi,Rule: - X = X
Two results: grape kiwi kiwi kiwi + + + | watermelon zebra peach peach + + +,Rule: Y X X + + +
Two results: grape watermelon = + pear blackberry pear blackberry - | rat peach = + seal seal -,Rule: Y = + Z Z -
Two results: - + strawberry penguin | - + strawberry penguin horse,Rule: - + Z X
Two results: + * pear shark horse pear shark | + * banana banana grape stork banana banana,Rule: + * Z Y Z
Two results: * horse shark - zebra rat + | * blueberry seal - grape whale +,Rule: * Y - X +
Two results: stork - = * apple grape | buffalo - = * strawberry apple,Rule: Z - = * X
Two results: banana horse - horse zebra = - | banana peach - buffalo = -,Rule: Z - X = -
Two results: * horse grape = kiwi | * rat = blackberry,Rule: * X = Y
Two results: * * blueberry = blueberry apple rat | * * eagle whale = stork grape kiwi horse,Rule: * * Z = Y X
Two results: eagle stork eagle + = * | blueberry kiwi zebra + = *,Rule: Y X + = *
Two results: kiwi zebra + * kiwi zebra penguin grape | blueberry + * blueberry banana stork,Rule: Z + * Z X
Two results: * * stork lion horse seal | * * watermelon stork,Rule: * * X Z
Two results: - peach + banana zebra | - lion + rat,Rule: - X + Y
Two results: + banana + banana | + zebra apple + eagle eagle,Rule: + Y + Z
Two results: * apple zebra pear apple - | * stork buffalo zebra shark -,Rule: * Z X -
Two results: - shark strawberry whale * | - cobra shark cobra zebra shark *,Rule: - X Z Y *
Two results: kiwi kiwi strawberry eagle = + | zebra eagle zebra eagle stork = +,Rule: Y Y Z = +
Two results: * blueberry = seal apple = buffalo banana | * blueberry buffalo = watermelon = horse zebra,Rule: * Z = X = Y
Two results: lion + + seal eagle seal eagle | strawberry stork + + lion lion,Rule: Y + + X X
Two results: zebra = = = apple | blackberry peach = = = shark,Rule: Y = = = Z
Two results: = blackberry cobra strawberry + strawberry | = peach zebra banana penguin + banana penguin,Rule: = X Z + Z
Two results: + = grape seal * | + = kiwi zebra apple whale *,Rule: + = Z X *
Two results: + whale stork zebra pear * | + kiwi shark whale *,Rule: + Y X *
Two results: + buffalo - lion lion | + banana - horse blueberry horse blueberry,Rule: + Z - X X
Two results: apple whale = = apple whale | shark rat = = shark rat,Rule: Y = = Y
Two results: - + kiwi buffalo kiwi buffalo | - + penguin penguin,Rule: - + Z Z
Two results: apple blackberry apple banana + - * | cobra shark + - *,Rule: X Y + - *
Two results: - kiwi blueberry = blackberry | - apple = zebra grape,Rule: - X = Y
Two results: pear lion + lion * | banana shark blueberry cobra + blueberry cobra *,Rule: Z X + X *
Two results: zebra - * zebra + | shark - * shark +,Rule: X - * X +
Two results: buffalo horse horse * * * | lion zebra eagle * * *,Rule: X Z * * *
Two results: zebra strawberry = zebra strawberry * banana | shark = shark * zebra,Rule: Z = Z * X
Two results: * apple = apple = seal | * banana shark = banana shark = peach blackberry,Rule: * Z = Z = Y
Two results: blackberry banana + zebra - + | lion banana + cobra - +,Rule: Z + Y - +
Two results: cobra * whale * | pear * lion blueberry *,Rule: Z * X *
Two results: zebra penguin = * zebra penguin rat cobra | penguin = * penguin rat,Rule: Y = * Y X
Two results: - kiwi strawberry + kiwi | - apple horse + watermelon banana,Rule: - Z + Y
Two results: blackberry = - blackberry blackberry | banana = - banana stork,Rule: X = - X Z
Two results: penguin rat - cobra lion * | peach - watermelon whale *,Rule: Z - Y *
Two results: zebra penguin + + + stork strawberry | stork + + + lion lion,Rule: Y + + + Z
Two results: + = shark rat * | + = stork buffalo kiwi *,Rule: + = Z X *
Two results: cobra zebra = horse + | kiwi = cobra +,Rule: Y = Z +
Two results: penguin banana strawberry kiwi - + * | penguin lion blueberry - + *,Rule: Y Z - + *
Two results: + - apple stork seal stork | + - watermelon apple cobra,Rule: + - Z X
Two results: watermelon = + watermelon whale pear | shark = + shark eagle banana,Rule: Y = + Y Z
Two results: rat lion * * rat lion | rat eagle * * rat eagle,Rule: X * * X
Two results: - kiwi watermelon peach = grape | - horse grape strawberry lion = strawberry blackberry,Rule: - Z Y = X
Two results: * = stork * stork banana grape | * = buffalo * buffalo apple blackberry,Rule: * = Z * Z X
Two results: + = rat apple * | + = banana pear *,Rule: + = Y X *
Two results: zebra zebra = * * | seal seal = * *,Rule: Z Z = * *
Two results: * rat blackberry + | * pear grape stork zebra +,Rule: * Y Z +
Two results: - watermelon lion pear pear = + | - apple lion lion = +,Rule: - X Z Z = +
Two results: + peach eagle + + pear | + cobra + + pear buffalo,Rule: + Y + + Z
Two results: strawberry buffalo * - buffalo strawberry buffalo | pear * - rat shark pear,Rule: Z * - Y Z
Two results: + grape seal - seal | + apple watermelon whale - shark stork,Rule: + X Z - Y
Two results: * blueberry rat cobra seal cobra + | * stork banana penguin kiwi +,Rule: * X Y Z +
