source,target
Two results: peach apple pear * = | pear horse lion * =,Rule: X Z * =
Two results: + zebra - watermelon blueberry watermelon blueberry = | + whale pear - grape buffalo grape buffalo =,Rule: + X - Y Y =
Two results: + blackberry rat penguin - blackberry rat + | + banana blueberry whale - banana +,Rule: + X Z - X +
Two results: buffalo kiwi = whale watermelon * - | banana lion = watermelon * -,Rule: X = Y * -
Two results: blueberry blueberry = cobra = | rat blackberry rat blackberry = seal =,Rule: X X = Z =
Two results: watermelon + = whale whale whale + | whale grape + = buffalo buffalo peach +,Rule: Y + = Z X +
Two results: = cobra cobra strawberry rat = | = rat rat watermelon =,Rule: = X X Z =
Two results: + * buffalo - buffalo | + * peach pear - peach pear,Rule: + * Z - Z
Two results: seal = horse eagle * + blueberry | whale = stork * + banana,Rule: Z = X * + Y
Two results: penguin banana penguin banana penguin banana - * - | buffalo buffalo buffalo - * -,Rule: Y Y Y - * -
Two results: horse blackberry = seal shark horse blackberry = | seal = eagle peach seal =,Rule: Z = Y Z =
Two results: blueberry + + seal | buffalo stork + + grape,Rule: Y + + X
Two results: - stork banana peach blueberry * - | - peach apple * -,Rule: - Z X * -
Two results: pear = + * zebra rat | buffalo = + * seal buffalo,Rule: Z = + * Y
Two results: = * - penguin pear lion | = * - grape zebra penguin,Rule: = * - Z X
Two results: blackberry shark horse - * shark horse = | seal pear - * pear =,Rule: X Z - * Z =
Two results: peach watermelon penguin peach = = + | whale shark grape whale shark = = +,Rule: Y Z Y = = +
Two results: - apple - blackberry apple + apple | - lion kiwi - rat + lion kiwi,Rule: - X - Y + X
Two results: - horse lion horse lion * watermelon | - peach peach * apple shark,Rule: - Y Y * Z
Two results: - - seal zebra watermelon lion strawberry | - - shark lion seal seal pear stork,Rule: - - Z Y X
Two results: * - apple apple = | * - peach peach =,Rule: * - Z Z =
Two results: grape strawberry - * grape strawberry | strawberry pear - * strawberry pear,Rule: Y - * Y
Two results: - apple pear - apple pear * | - horse - horse *,Rule: - X - X *
Two results: cobra seal zebra watermelon + - zebra watermelon | whale cobra cobra grape + - cobra grape,Rule: Y Z + - Z
Two results: = = eagle eagle - | = = eagle eagle -,Rule: = = Z Z -
Two results: zebra + zebra zebra + | horse rat + horse rat whale +,Rule: Y + Y Z +
Two results: + kiwi + kiwi whale | + apple kiwi + apple kiwi banana blueberry,Rule: + X + X Y
Two results: rat eagle blueberry - + * eagle blueberry | horse pear watermelon - + * watermelon,Rule: Z X - + * X
Two results: zebra peach + = zebra peach grape penguin | watermelon + = watermelon peach watermelon,Rule: Y + = Y X
Two results: = zebra apple - kiwi whale zebra apple | = shark - penguin shark shark,Rule: = Z - Y Z
Two results: eagle kiwi + * eagle kiwi stork kiwi | zebra eagle + * zebra eagle strawberry,Rule: Z + * Z Y
Two results: * banana whale = banana whale - peach penguin | * eagle = eagle - watermelon kiwi,Rule: * Z = Z - X
Two results: whale rat blackberry - blackberry + * | pear blueberry cobra blueberry - cobra blueberry + *,Rule: Y Z - Z + *
Two results: peach + * peach | banana + * banana,Rule: Z + * Z
Two results: + + peach banana peach blackberry | + + shark shark seal,Rule: + + Z X
Two results: pear cobra pear cobra shark horse = + * | seal banana seal banana stork = + *,Rule: X X Z = + *
Two results: stork rat pear shark - - | whale blueberry whale - -,Rule: Y Z - -
Two results: * - zebra eagle buffalo zebra eagle | * - watermelon apple whale seal watermelon apple,Rule: * - Z Y Z
Two results: * - pear strawberry rat whale | * - pear stork whale,Rule: * - X Y
Two results: + buffalo horse grape + buffalo horse + | + strawberry buffalo kiwi + strawberry +,Rule: + X Z + X +
Two results: watermelon + watermelon - peach | apple + apple - banana banana,Rule: Y + Y - X
Two results: eagle whale stork watermelon apple apple = = | cobra blueberry whale shark whale rat = =,Rule: Y X Z = =
Two results: buffalo apple rat - + shark grape + | shark banana cobra - + zebra seal +,Rule: Y X - + Z +
Two results: penguin stork + kiwi - kiwi | peach + shark - shark,Rule: X + Z - Z
Two results: = + pear pear | = + shark zebra shark zebra,Rule: = + Z Z
Two results: = rat + grape + | = horse + penguin +,Rule: = X + Z +
Two results: + = apple zebra apple zebra + | + = blueberry stork blueberry stork +,Rule: + = Z Z +
Two results: rat = + + horse apple | blueberry = + + blueberry,Rule: Z = + + Y
Two results: eagle shark + - eagle | kiwi zebra seal + - kiwi zebra,Rule: X Z + - X
Two results: * zebra penguin blackberry penguin blackberry = = | * stork shark cobra shark cobra = =,Rule: * X Y Y = =
Two results: grape buffalo = stork buffalo - | pear rat eagle shark = shark blackberry -,Rule: X Y = Z -
Two results: + + lion * lion watermelon rat | + + stork lion * stork lion shark peach,Rule: + + Y * Y X
Two results: peach - = * rat peach | buffalo - = * watermelon buffalo,Rule: X - = * Y X
Two results: - kiwi kiwi - stork - | - strawberry strawberry - pear -,Rule: - X X - Y -
Two results: * apple - blackberry peach lion zebra - | * banana blackberry - banana grape kiwi -,Rule: * Y - X Z -
Two results: buffalo shark buffalo shark * = eagle | kiwi kiwi * = blueberry zebra,Rule: Y Y * = X
Two results: blackberry buffalo banana + + buffalo banana | apple apple + + apple,Rule: X Y + + Y
Two results: blackberry + eagle watermelon - | penguin + horse lion -,Rule: X + Z -
Two results: blackberry strawberry * cobra rat + | cobra * buffalo +,Rule: Z * Y +
Two results: banana seal + + banana stork banana seal + | watermelon penguin + + rat watermelon penguin +,Rule: Y + + X Y +
Two results: shark = - shark = | penguin = - penguin =,Rule: Y = - Y =
Two results: apple rat = grape cobra - apple rat | stork penguin = whale - stork penguin,Rule: Z = Y - Z
Two results: = blueberry banana peach * | = eagle watermelon seal peach *,Rule: = X Z *
Two results: buffalo peach blackberry = buffalo * | banana blackberry zebra = banana *,Rule: X Z = X *
Two results: buffalo buffalo = * = | buffalo buffalo = * =,Rule: Y Y = * =
Two results: = shark strawberry zebra apple zebra apple * | = apple peach buffalo buffalo *,Rule: = Z X X *
Two results: blackberry cobra - - horse horse - | rat shark - - stork buffalo stork buffalo -,Rule: Y - - X X -
Two results: cobra shark penguin buffalo + + * | apple shark blueberry + + *,Rule: Z X + + *
Two results: + stork = = stork | + rat blackberry = = rat blackberry,Rule: + Y = = Y
Two results: - kiwi kiwi banana + kiwi kiwi | - rat whale zebra + rat whale,Rule: - X Y + X
Two results: + shark buffalo * shark buffalo | + zebra horse * zebra horse,Rule: + Y * Y
Two results: - penguin whale horse apple - watermelon blueberry | - cobra eagle rat - seal,Rule: - Y X - Z
Two results: = stork watermelon = * stork watermelon | = rat = * rat,Rule: = X = * X
Two results: = = shark pear - | = = penguin eagle blueberry cobra -,Rule: = = Z Y -
Two results: grape = + eagle kiwi grape - | banana horse = + horse banana horse -,Rule: X = + Y X -
Two results: cobra pear eagle eagle eagle eagle * * * | cobra whale cobra cobra * * *,Rule: Z X X * * *
Two results: whale stork * whale + | apple * whale blueberry +,Rule: Y * X +
Two results: - horse * pear zebra - | - blackberry kiwi * eagle lion -,Rule: - X * Z -
Two results: + watermelon banana lion apple - | + whale zebra peach stork -,Rule: + Z Y -
Two results: stork + blueberry apple * * blueberry apple | penguin + penguin kiwi * * penguin kiwi,Rule: X + Z * * Z
Two results: horse horse = - horse horse | rat = - rat,Rule: X = - X
Two results: buffalo - buffalo * = | strawberry rat - strawberry rat * =,Rule: Y - Y * =
Two results: pear lion - + + buffalo apple | whale shark - + + zebra,Rule: X - + + Y
Two results: = rat - rat shark banana + | = pear - pear pear seal +,Rule: = Y - Y X +
Two results: strawberry pear - - strawberry pear | kiwi banana - - kiwi banana,Rule: X - - X
Two results: watermelon peach - + | horse shark lion rat - +,Rule: Z Y - +
Two results: - * blueberry stork blueberry whale | - * grape watermelon,Rule: - * Z X
Two results: + = horse rat strawberry buffalo watermelon | + = apple lion shark,Rule: + = Z Y X
Two results: kiwi pear * kiwi pear - - | stork pear * stork pear - -,Rule: Z * Z - -
Two results: shark blackberry apple = shark blackberry + | watermelon eagle peach = watermelon +,Rule: Y Z = Y +
Two results: peach seal + kiwi horse banana = + | shark apple + banana rat eagle = +,Rule: X + Z Y = +
Two results: = whale - shark shark | = shark - horse blackberry horse blackberry,Rule: = X - Z Z
Two results: = penguin - penguin buffalo | = horse blueberry - horse blueberry grape,Rule: = X - X Z
Two results: = pear banana - pear banana | = pear strawberry - pear strawberry,Rule: = X - X
Two results: banana blackberry * banana whale banana blackberry + | kiwi lion * blueberry kiwi lion +,Rule: Z * X Z +
Two results: * stork zebra + = watermelon watermelon | * horse + = whale whale,Rule: * Z + = Y Y
Two results: * - = strawberry watermelon watermelon strawberry watermelon | * - = banana rat grape grape,Rule: * - = Z Y X
Two results: * horse + + horse | * horse watermelon + + horse watermelon,Rule: * X + + X
Two results: = shark shark blueberry shark blueberry * | = blackberry horse zebra zebra *,Rule: = Y Z Z *
Two results: * zebra = zebra eagle * | * banana buffalo = banana buffalo peach *,Rule: * Z = Z Y *
Two results: lion + = lion = | banana + = banana =,Rule: Y + = Y =
Two results: blackberry zebra + seal seal + * | whale stork + apple apple + *,Rule: X + Z Z + *
Two results: - blackberry * * banana grape | - buffalo * * buffalo kiwi,Rule: - Y * * Z
Two results: - apple lion - | - seal stork lion -,Rule: - Y X -
Two results: blackberry seal strawberry = + cobra grape | seal blueberry penguin whale = + penguin,Rule: Z Y = + X
Two results: - blackberry blueberry + grape cobra | - eagle + pear pear,Rule: - X + Z
Two results: seal blackberry + kiwi seal blackberry = = | peach zebra + buffalo lion peach zebra = =,Rule: X + Z X = =
Two results: cobra grape + cobra grape - * banana | seal rat + seal rat - * strawberry peach,Rule: Z + Z - * Y
Two results: penguin grape blueberry = = | strawberry rat rat = =,Rule: Z X = =
Two results: - blackberry kiwi = blackberry * | - cobra blackberry = cobra *,Rule: - Z Y = Z *
Two results: cobra eagle buffalo - - cobra + | lion seal whale - - lion +,Rule: Y Z - - Y +
Two results: shark buffalo + * * shark | apple penguin stork blueberry + * * apple penguin,Rule: Y X + * * Y
Two results: + grape grape - - grape | + peach apple peach apple - - peach apple,Rule: + X X - - X
Two results: buffalo apple + stork * | blackberry peach + kiwi *,Rule: X + Y *
Two results: - shark stork = horse grape shark grape | - banana = apple apple,Rule: - Z = X Y
Two results: blueberry lion - blueberry * * | seal watermelon - seal * *,Rule: X Z - X * *
Two results: * lion - lion seal zebra | * buffalo shark - buffalo shark lion cobra,Rule: * Z - Z X
Two results: = + strawberry lion strawberry lion strawberry lion | = + seal seal seal,Rule: = + Y Y Y
Two results: + stork * * whale | + banana * * watermelon whale,Rule: + Y * * X
Two results: blueberry grape stork = * | penguin rat horse rat = *,Rule: Z X = *
Two results: + penguin horse apple = penguin | + cobra watermelon = cobra,Rule: + Z Y = Z
Two results: grape strawberry shark * + * | strawberry blueberry * + *,Rule: X Z * + *
Two results: - + + eagle eagle blackberry | - + + blueberry shark apple,Rule: - + + Z Y
Two results: * penguin penguin = | * eagle stork eagle stork =,Rule: * X X =
Two results: grape zebra + + zebra blueberry - | peach + + rat watermelon -,Rule: Z + + Y -
Two results: + banana - zebra kiwi + | + rat banana - shark +,Rule: + Y - X +
Two results: = zebra * = seal | = eagle rat * = zebra,Rule: = Z * = X
Two results: - blueberry strawberry blackberry watermelon penguin kiwi * | - zebra shark seal zebra stork *,Rule: - Y Z X *
Two results: * stork stork = * | * cobra whale cobra whale = *,Rule: * Y Y = *
Two results: - strawberry shark - shark | - buffalo blackberry blackberry rat - blackberry rat,Rule: - X Z - Z
Two results: stork zebra eagle zebra eagle + * | apple blueberry blueberry + *,Rule: Z Y Y + *
Two results: penguin - shark * apple whale | watermelon - rat * zebra blueberry,Rule: X - Z * Y
Two results: - * - eagle eagle eagle | - * - eagle eagle eagle,Rule: - * - Z Z Z
Two results: - - horse + kiwi apple horse | - - grape lion + banana grape lion,Rule: - - Y + X Y
Two results: blackberry = buffalo = | zebra apple = grape =,Rule: X = Z =
Two results: + - rat rat blueberry | + - stork stork zebra,Rule: + - Z Z X
Two results: shark peach eagle grape * shark strawberry + * | shark horse * pear + *,Rule: Y X * Z + *
Two results: zebra * zebra + | eagle whale * eagle whale +,Rule: X * X +
Two results: - whale kiwi lion lion + | - peach shark +,Rule: - Z X +
Two results: peach rat * peach rat = peach rat | kiwi * kiwi = kiwi,Rule: X * X = X
Two results: lion * + lion + | whale * + whale +,Rule: Y * + Y +
Two results: = = apple whale penguin - | = = grape cobra rat pear -,Rule: = = X Z -
Two results: cobra kiwi whale pear + * + whale pear | blueberry peach strawberry kiwi + * + strawberry kiwi,Rule: Z Y + * + Y
Two results: apple grape - = + | banana blackberry - = +,Rule: X Z - = +
Two results: * + seal peach stork | * + cobra apple stork pear,Rule: * + Z Y
Two results: rat eagle + zebra zebra = | apple cobra + pear pear =,Rule: X + Z Z =
Two results: * horse grape * kiwi seal kiwi seal | * eagle * whale whale,Rule: * Y * Z Z
Two results: + watermelon watermelon = | + stork apple stork apple =,Rule: + Y Y =
Two results: rat blueberry kiwi cobra = * = | blueberry strawberry zebra = * =,Rule: Y X Z = * =
Two results: peach = peach peach - + | zebra seal = zebra seal zebra seal - +,Rule: Y = Y Y - +
Two results: blackberry + = blackberry zebra | watermelon + = watermelon banana stork,Rule: X + = X Z
Two results: + blueberry watermelon + grape penguin * | + kiwi + penguin *,Rule: + Z + X *
Two results: + - buffalo seal penguin apple | + - strawberry horse zebra shark,Rule: + - Y X
Two results: penguin eagle watermelon + = * | banana penguin banana + = *,Rule: X Z + = *
Two results: zebra seal buffalo + = + buffalo | penguin lion buffalo zebra + = + buffalo zebra,Rule: Z Y + = + Y
Two results: + strawberry peach strawberry peach * seal strawberry = | + strawberry buffalo strawberry buffalo * apple rat =,Rule: + Z Z * X =
Two results: + apple whale - - whale | + blackberry peach peach - - peach peach,Rule: + Y Z - - Z
Two results: - watermelon whale - + blueberry blueberry | - pear - + watermelon watermelon,Rule: - X - + Z Z
Two results: = strawberry apple blueberry = | = shark rat apple seal =,Rule: = Y Z =
Two results: banana grape whale = - banana | whale apple shark = - whale apple,Rule: Y Z = - Y
Two results: = - blackberry blackberry blackberry | = - peach peach peach,Rule: = - Z Z Z
Two results: + horse = + horse | + blueberry = + blueberry,Rule: + Y = + Y
Two results: eagle = eagle * | zebra = zebra *,Rule: X = X *
Two results: horse = * banana banana | seal = * whale whale,Rule: Z = * X X
Two results: + = cobra cobra * | + = watermelon rat watermelon rat *,Rule: + = Z Z *
Two results: kiwi = - watermelon strawberry | blackberry = - blackberry,Rule: Z = - Y
Two results: - penguin buffalo stork - buffalo stork + | - strawberry penguin - penguin +,Rule: - Z Y - Y +
Two results: = grape whale apple whale apple = * | = pear kiwi lion shark lion shark = *,Rule: = Y Z Z = *
Two results: pear pear * + rat kiwi | horse * + seal,Rule: X * + Z
Two results: = - horse zebra horse horse zebra | = - banana pear apple zebra banana pear,Rule: = - X Y X
Two results: = whale watermelon banana buffalo + whale watermelon | = whale banana watermelon + whale,Rule: = X Y + X
Two results: = - shark = peach | = - banana seal = shark,Rule: = - Y = Z
Two results: pear kiwi * + + whale blackberry | seal * + + strawberry banana,Rule: Y * + + X
Two results: rat rat seal + + + | stork stork apple strawberry + + +,Rule: Z Z Y + + +
Two results: * pear blackberry strawberry blackberry - | * stork zebra apple peach -,Rule: * X Y -
Two results: kiwi + seal kiwi * | watermelon whale + pear shark watermelon whale *,Rule: Y + X Y *
Two results: + kiwi blackberry kiwi blackberry * = | + shark whale shark whale * =,Rule: + Z Z * =
Two results: shark - * = whale horse | pear - * = rat seal banana,Rule: X - * = Z Y
Two results: - lion seal blackberry strawberry stork rat = | - penguin shark seal watermelon blackberry =,Rule: - Y Z X =
Two results: horse + + horse | apple + + apple,Rule: Z + + Z
Two results: + * penguin penguin banana penguin banana | + * eagle peach pear pear,Rule: + * Z Y Y
Two results: = peach - whale - | = blueberry zebra - watermelon -,Rule: = Y - X -
Two results: - pear whale + - penguin kiwi | - apple banana + - lion pear,Rule: - Z + - Y
Two results: pear pear lion * pear = + | grape peach * grape = +,Rule: X Z * X = +
Two results: watermelon watermelon * = = | seal watermelon seal watermelon * = =,Rule: Z Z * = =
Two results: = kiwi + pear watermelon pear watermelon | = stork blackberry + blackberry blackberry,Rule: = Z + X X
Two results: + eagle shark - | + eagle zebra -,Rule: + Y X -
Two results: * blackberry grape * * grape | * zebra blackberry zebra * * blackberry zebra,Rule: * Y X * * X
Two results: zebra zebra * * seal - | whale whale * * kiwi -,Rule: X X * * Y -
Two results: cobra penguin cobra penguin * = cobra | strawberry watermelon strawberry watermelon * = pear,Rule: X X * = Z
Two results: - peach = * blackberry stork penguin | - apple = * blueberry blueberry strawberry penguin,Rule: - X = * Y Z
Two results: kiwi peach - peach * | blackberry eagle stork stork - stork stork *,Rule: X Z - Z *
Two results: zebra cobra peach cobra peach + - | apple buffalo buffalo + -,Rule: Y Z Z + -
Two results: = + apple lion zebra zebra + | = + rat peach horse +,Rule: = + Y Z +
Two results: stork stork stork + + | apple apple apple + +,Rule: X X X + +
Two results: = banana stork banana = stork banana | = banana zebra watermelon = watermelon,Rule: = Z X = X
Two results: blackberry blackberry strawberry apple = - | rat rat watermelon lion = -,Rule: X X Z = -
Two results: banana blackberry - penguin buffalo = | watermelon seal - buffalo =,Rule: Y - Z =
Two results: - * peach whale seal - | - * eagle rat -,Rule: - * Z X -
Two results: blueberry whale blueberry whale peach * * | shark banana shark banana zebra blackberry * *,Rule: X X Z * *
Two results: = banana * banana | = lion blackberry * lion blackberry,Rule: = Z * Z
Two results: * strawberry + peach watermelon * | * penguin + seal blueberry *,Rule: * Z + Y *
Two results: * shark shark * | * banana lion banana lion *,Rule: * Y Y *
Two results: + rat blackberry pear banana strawberry - | + eagle horse zebra peach horse -,Rule: + Z Y X -
Two results: lion banana - lion banana apple shark - | watermelon - watermelon grape strawberry -,Rule: Z - Z Y -
Two results: stork zebra blueberry seal - * | pear buffalo lion pear - *,Rule: Y X - *
Two results: seal shark - seal shark + seal shark | horse peach - horse peach + banana seal,Rule: Z - Z + X
Two results: blueberry horse - + blueberry horse blueberry horse | penguin - + penguin penguin,Rule: Z - + Z Z
Two results: - stork penguin = kiwi * | - banana rat = rat *,Rule: - X = Y *
Two results: kiwi stork strawberry blueberry - + horse + | apple rat watermelon - + strawberry blackberry +,Rule: X Z - + Y +
Two results: = strawberry penguin * = | = eagle blueberry pear * =,Rule: = X Y * =
Two results: + whale rat whale rat + | + blackberry blackberry +,Rule: + Z Z +
Two results: rat - cobra * + cobra | strawberry - stork seal * + stork seal,Rule: Y - X * + X
Two results: stork watermelon stork watermelon * blackberry stork + = | watermelon watermelon * whale + =,Rule: Z Z * Y + =
Two results: * horse lion = zebra | * strawberry = watermelon,Rule: * X = Z
Two results: lion - blueberry stork + * blueberry stork | buffalo stork - pear kiwi + * pear kiwi,Rule: Z - Y + * Y
Two results: = apple strawberry strawberry lion - + | = cobra banana kiwi blackberry - +,Rule: = Z X - +
Two results: * buffalo cobra * buffalo rat | * peach strawberry pear peach * blackberry rat,Rule: * Z Y * X
Two results: grape lion * grape lion + | grape * grape +,Rule: Y * Y +
Two results: blueberry * pear - | blackberry eagle * seal -,Rule: Z * Y -
Two results: penguin blueberry + blackberry = penguin blueberry - | strawberry peach + peach whale = strawberry peach -,Rule: X + Z = X -
Two results: pear lion blackberry * + - | pear apple * + -,Rule: Y Z * + -
Two results: banana blackberry = + banana blackberry * whale | pear = + pear * zebra apple,Rule: Y = + Y * X
Two results: + = stork strawberry stork strawberry = | + = blueberry watermelon blueberry watermelon =,Rule: + = Z Z =
Two results: rat zebra * + rat zebra blackberry eagle | zebra * + zebra horse stork,Rule: Z * + Z X
Two results: * shark shark lion buffalo + | * eagle stork eagle stork penguin horse +,Rule: * Z Z X +
Two results: banana = * blackberry horse cobra rat | shark = * pear shark,Rule: X = * Z Y
Two results: banana = horse seal buffalo - | lion rat = horse cobra -,Rule: Z = Y X -
Two results: = - seal blueberry rat pear rat pear | = - pear strawberry strawberry,Rule: = - Y X X
Two results: = watermelon watermelon strawberry - | = peach eagle penguin -,Rule: = Z Y -
Two results: horse blueberry horse blueberry * - | seal grape seal grape * -,Rule: X X * -
Two results: - + + pear peach zebra | - + + kiwi zebra strawberry,Rule: - + + X Z
Two results: eagle penguin pear penguin * = eagle penguin + | blackberry stork blackberry * = blackberry +,Rule: Z X * = Z +
Two results: = * banana * watermelon pear | = * kiwi * eagle lion,Rule: = * Z * Y
Two results: shark cobra - + | grape buffalo blackberry - +,Rule: Z Y - +
Two results: + = whale penguin whale penguin | + = buffalo buffalo,Rule: + = Y Y
Two results: + kiwi + * kiwi kiwi | + whale + * whale whale,Rule: + Z + * Z Z
Two results: grape lion - + whale | cobra - + rat blueberry,Rule: Y - + X
Two results: - + lion - pear | - + banana - watermelon,Rule: - + Y - Z
Two results: rat zebra = buffalo + | banana = stork horse +,Rule: X = Y +
Two results: * stork stork stork stork = = | * blueberry watermelon blueberry watermelon = =,Rule: * Y Y = =
Two results: * whale * whale * | * lion shark * lion shark *,Rule: * X * X *
Two results: lion lion = - zebra | seal buffalo seal buffalo = - horse cobra,Rule: Y Y = - X
Two results: - + horse horse zebra shark | - + strawberry strawberry cobra,Rule: - + X X Y
Two results: eagle strawberry = - zebra lion - kiwi watermelon | zebra = - rat kiwi - whale lion,Rule: X = - Z - Y
Two results: + - - penguin pear grape | + - - apple whale shark strawberry,Rule: + - - X Z
Two results: + = apple apple | + = whale peach whale peach,Rule: + = Z Z
Two results: whale pear + = whale pear = apple rat | strawberry cobra + = strawberry cobra = watermelon,Rule: Z + = Z = Y
Two results: = pear - pear penguin pear penguin | = whale eagle - blackberry blackberry,Rule: = X - Y Y
Two results: banana + watermelon penguin + | cobra + horse grape +,Rule: X + Z +
Two results: rat strawberry = whale whale rat strawberry - + | shark apple = stork shark apple - +,Rule: X = Y X - +
Two results: - whale watermelon * * strawberry | - blackberry blackberry * * whale apple,Rule: - Z * * Y
Two results: + rat shark * rat shark = | + lion horse * lion horse =,Rule: + X * X =
Two results: = - blackberry * cobra | = - buffalo * seal horse,Rule: = - Y * Z
Two results: - - blueberry rat * blueberry rat blueberry rat | - - eagle blueberry * eagle blueberry eagle blueberry,Rule: - - Z * Z Z
Two results: zebra buffalo zebra buffalo grape = * + | eagle zebra eagle zebra strawberry buffalo = * +,Rule: X X Z = * +
Two results: shark shark + = + | grape grape + = +,Rule: Y Y + = +
Two results: lion lion + lion lion * lion lion | eagle + eagle * eagle,Rule: X + X * X
Two results: banana strawberry + buffalo banana strawberry - - | peach + cobra buffalo peach - -,Rule: Z + X Z - -
Two results: = pear blueberry * - apple | = eagle * - kiwi grape,Rule: = X * - Z
Two results: * rat peach + rat peach + | * horse kiwi + horse kiwi +,Rule: * Z + Z +
Two results: cobra watermelon + = cobra | grape zebra strawberry + = grape zebra,Rule: Y X + = Y
Two results: + - pear blueberry pear blueberry | + - pear pear,Rule: + - Y Y
Two results: + seal grape * lion stork blueberry blackberry | + watermelon * peach eagle buffalo,Rule: + Z * X Y
Two results: + pear peach watermelon whale peach blackberry + | + penguin stork kiwi blackberry kiwi +,Rule: + Z X Y +
Two results: + kiwi * kiwi | + blackberry apple * blackberry apple,Rule: + Z * Z
Two results: seal penguin stork seal penguin * - | banana strawberry penguin banana * -,Rule: Y Z Y * -
Two results: cobra cobra * shark peach = | eagle eagle * lion watermelon =,Rule: X X * Z =
Two results: horse kiwi blackberry - peach + | grape grape penguin horse - strawberry +,Rule: X Z - Y +
Two results: horse strawberry eagle = horse * | eagle whale = eagle *,Rule: X Z = X *
Two results: = = banana peach banana peach - | = = cobra shark cobra shark -,Rule: = = Z Z -
Two results: + peach buffalo eagle cobra - * | + shark lion watermelon - *,Rule: + X Y - *
Two results: strawberry * blueberry buffalo - | pear seal * watermelon -,Rule: Z * Y -
Two results: - + grape penguin = zebra strawberry | - + pear peach = zebra,Rule: - + X = Y
Two results: * apple stork = = banana | * blackberry buffalo = = penguin pear,Rule: * Z = = Y
Two results: buffalo blackberry + zebra zebra buffalo blackberry = + | banana kiwi + penguin banana kiwi = +,Rule: Z + Y Z = +
Two results: - buffalo = seal shark buffalo | - kiwi = penguin banana kiwi,Rule: - X = Z X
Two results: + whale whale * | + watermelon watermelon watermelon watermelon *,Rule: + Z Z *
Two results: banana strawberry strawberry whale - pear strawberry - = | pear shark stork - cobra buffalo - =,Rule: Y X - Z - =
Two results: = grape banana zebra * | = buffalo blackberry pear *,Rule: = X Z *
Two results: - - buffalo strawberry buffalo strawberry buffalo stork - | - - lion stork lion stork shark stork -,Rule: - - Y Y X -
Two results: horse blackberry + horse blackberry watermelon + - | penguin + penguin zebra zebra + -,Rule: Z + Z Y + -
Two results: * seal banana - - seal banana whale pear | * eagle - - eagle lion banana,Rule: * Z - - Z X
Two results: rat watermelon + shark * | blackberry + stork *,Rule: X + Z *
Two results: cobra strawberry * - cobra strawberry blueberry kiwi - | buffalo * - buffalo zebra -,Rule: X * - X Y -
Two results: = apple - - penguin shark | = horse stork - - rat blueberry,Rule: = X - - Y
Two results: lion zebra lion zebra * lion zebra * | blueberry strawberry blueberry strawberry * blueberry strawberry *,Rule: Z Z * Z *
Two results: pear whale + - pear whale | cobra + - cobra,Rule: Z + - Z
Two results: = grape - shark - | = shark - cobra -,Rule: = X - Y -
Two results: blackberry lion * = blackberry lion | cobra seal * = cobra seal,Rule: Z * = Z
Two results: + lion blueberry = buffalo buffalo | + buffalo = banana banana,Rule: + X = Y Y
Two results: banana stork = seal + cobra | buffalo = apple + penguin,Rule: Y = Z + X
Two results: + seal shark + seal | + pear rat + stork,Rule: + Y + Z
Two results: * horse * * horse whale pear | * eagle * * eagle strawberry,Rule: * Y * * Y Z
Two results: penguin rat * - penguin rat | blueberry * - blueberry,Rule: Z * - Z
Two results: buffalo kiwi + = whale + horse seal | grape + = apple + eagle,Rule: Y + = X + Z
Two results: watermelon watermelon zebra strawberry = - | cobra seal cobra seal horse grape = -,Rule: Z Z Y = -
Two results: whale apple = blackberry grape * blackberry grape | banana peach = blackberry * blackberry,Rule: X = Z * Z
Two results: = blueberry lion buffalo - | = blueberry lion -,Rule: = Y X -
Two results: * + + stork blackberry rat | * + + stork horse pear,Rule: * + + Y X
Two results: * blackberry eagle * | * eagle banana *,Rule: * Z X *
Two results: + whale = buffalo cobra buffalo blackberry | + whale whale = banana seal penguin,Rule: + X = Y Z
Two results: + - penguin zebra cobra * | + - cobra rat *,Rule: + - X Y *
Two results: lion = lion whale * | strawberry banana = strawberry banana stork *,Rule: Z = Z X *
Two results: zebra apple = * zebra apple = zebra apple | apple apple = * apple apple = apple apple,Rule: X = * X = X
Two results: = * - blueberry cobra peach shark | = * - lion eagle kiwi lion,Rule: = * - Y X
Two results: = peach stork zebra * | = lion banana peach *,Rule: = Z Y *
Two results: whale * whale - = | whale * whale - =,Rule: X * X - =
Two results: * = eagle banana eagle banana = horse | * = seal seal = stork eagle,Rule: * = X X = Y
Two results: watermelon horse * seal * + | shark * eagle cobra * +,Rule: Y * X * +
Two results: * pear kiwi cobra rat - - | * lion watermelon blackberry grape - -,Rule: * X Y Z - -
Two results: whale whale * - | kiwi kiwi * -,Rule: X X * -
Two results: seal + - rat penguin | strawberry + - grape,Rule: Y + - Z
Two results: rat banana zebra - rat banana = | shark banana banana - shark =,Rule: Y Z - Y =
Two results: = * + penguin horse blackberry | = * + zebra banana cobra,Rule: = * + Y X
Two results: buffalo cobra * + buffalo cobra banana | lion * + lion penguin,Rule: X * + X Z
Two results: cobra penguin - cobra penguin = - | pear apple - pear apple = -,Rule: Z - Z = -
Two results: * banana banana - = | * horse horse - =,Rule: * Y Y - =
Two results: = blueberry buffalo + * | = shark peach eagle + *,Rule: = Z Y + *
Two results: penguin + = blackberry blackberry + | buffalo banana + = lion +,Rule: X + = Z +
Two results: = * shark shark - shark shark | = * stork - stork,Rule: = * Y - Y
