source,target
"Quy tắc: = - Z = Z | Thay người: Z bởi ""sư tử chuối""",= - sư tử chuối = sư tử chuối
"Quy tắc: - * X Z Z * | Thay thế: X bằng "" trâu "" , Z bằng "" nho """,- *nho trâu*
"Quy tắc: Z - X + | Thay thế: X bằng ""đại bàng"" , Z bằng ""cá voi chim cánh cụt""",cá voi chim cánh cụt - đại bàng +
"Quy tắc: Y - X = Z * | Thay thế: X bằng "" đào "" , Y bằng "" kiwi cobra "" , Z bằng "" ngựa """,rắn hổ mang kiwi - đào = ngựa *
"Quy tắc: Y - - + X Y | Thay thế: X bằng "" ngựa "" , Y bằng "" ngựa vằn """,ngựa vằn - - + ngựa vằn
"Quy tắc: Z + Y Z * | Thay thế: Y bởi "" zebra Eagle "" , Z bởi "" blueberry """,việt quất + đại bàng ngựa vằn việt quất *
"Quy tắc: X + * - Z | Thay thế: X bởi "" shark Eagle "" , Z bởi "" shark """,đại bàng cá mập + * - cá mập
"Quy tắc: Y Y = + | Thay người: Y bởi "" kiwi """,kiwi kiwi = +
"Quy tắc: Y X * - Z | Thay thế: X bằng "" apple "" , Y bằng "" cá voi hải cẩu "" , Z bằng "" chim cánh cụt """,hải cẩu táo * - chim cánh cụt
"Quy tắc: + Z + X X | Thay thế: X bằng "" rat "" , Z bằng "" blueberry """,+ việt quất + chuột chuột
"Quy tắc: - * Y - X Y | Thay thế: X bằng ""berry dâu "" , Y bằng ""chim cánh cụt ngựa """,- * chim cánh cụt ngựa - chim cánh cụt ngựa dâu dâu đen
"Quy tắc: + - * Z Y | Thay thế: Y bởi "" blueberry "" , Z bởi "" zebra """,+ - * việt quất ngựa vằn
"Quy tắc: = X * Z X | Người thay thế: X bởi "" Whale "" , Z bởi "" blackberry """,= cá voi * cá voi dâu đen
"Quy tắc: Y + = Y * | Thay thế: Y bởi "" shark """,cá mập + = cá mập *
"Quy tắc: Z * + Y | Thay thế: Y bằng "" Eagle "" , Z bằng "" apple """,táo * + đại bàng
"Quy tắc: Z Z + Z + | Thay thế: Z bằng ""dưa hấu""",dưa hấu dưa hấu + dưa hấu +
"Quy tắc: = = Y + X Y | Thay thế: X bởi ""rắn hổ mang chúa"", Y bởi ""blueberry""",= = việt quất + rắn hổ mang việt quất
"Quy tắc: Y X Y - * | Thay thế: X bằng ""zebra Grape"" , Y bằng ""horse apple""",táo ngựa ngựa vằn nho ngựa táo - *
"Quy tắc: + * Y Z Z = | Thay người: Y bởi "" Lion "" , Z bởi "" kiwi Lion """,+ * sư tử sư tử kiwi sư tử kiwi =
"Quy tắc: Z - = Z | Thay người: Z bởi ""đại bàng""",đại bàng - = đại bàng
"Quy tắc: Z * X = Z | Thay thế: X bằng ""cá mập hải cẩu"", Z bằng ""cá mập chim cánh cụt""",cá mập chim cánh cụt * cá mập hải cẩu = cá mập chim cánh cụt
"Quy tắc: Z + Y + Z * | Thay thế: Y bằng "" chim cánh cụt "" , Z bằng "" rắn hổ mang """,lê rắn hổ mang + hải cẩu chim cánh cụt + lê rắn hổ mang *
"Quy tắc: * X + Y Z | Thay thế: X bằng "" táo dâu "" , Y bằng "" dâu "" , Z bằng "" kiwi """,* táo dâu + dâu kiwi
"Quy tắc: +X - Z | Thay thế: X bằng "" apple seal "" , Z bằng "" penguin """,+ hải cẩu táo - chim cánh cụt
"Quy tắc: Z Y = + | Thay thế: Y bởi "" Whale "" , Z bởi "" blueberry """,cá voi việt quất = +
"Quy tắc: = X X X * * | Thay người: X bằng ""cò dưa hấu""",= cò dưa hấu cò dưa hấu cò dưa hấu * *
"Quy tắc: + * = Z Z | Thay người: Z bởi ""rắn hổ mang""",+ * = rắn hổ mang
"Quy tắc: + * X Z | Người thay thế: X bởi "" blackberry "" , Z bởi "" shark Eagle """,+ * đại bàng cá mập dâu đen
"Quy tắc: = Z Y = | Thay người: Y bởi "" penguin "" , Z bởi "" seal """,= chim cánh cụt hải cẩu =
"Quy tắc: - * X * X Y | Thay thế: X bằng "" Banana "" , Y bằng "" blackberry blueberry """,- * chuối * chuối dâu đen việt quất
"Quy tắc: =Z* - Z | Thay người: Z bằng ""ngựa""",= ngựa * - ngựa
"Quy tắc: * + Z X | Thay thế: X bằng ""lê "" , Z bằng ""con dấu nho """,* + lê hải cẩu nho
"Quy tắc: - X Y * | Thay thế: X bằng ""nho"", Y bằng ""con dấu""",- con dấu nho *
"Quy tắc: X Z + = | Thay thế: X bằng "" ngựa vằn "" , Z bằng "" cò """,cò ngựa vằn + =
"Quy tắc: = * - Z Z | Thay người: Z bởi ""chim cánh cụt""",= * - chim cánh cụt chim cánh cụt
"Quy tắc: X + X * + | Thay thế: X bằng ""chuối""",chuối + chuối * +
"Quy tắc: Z Z Y * = | Thay thế: Y bởi "" blackberry lê "" , Z bởi "" shark """,cá mập cá mập lê dâu đen * =
"Quy tắc: Z = Z = Z = | Thay người: Z bởi "" shark """,cá mập = cá mập = cá mập =
"Quy tắc: + = Y X | Thay thế: X bằng "" zebra kiwi "" , Y bằng "" hải cẩu """,+ = hải cẩu lê lê ngựa vằn kiwi
"Quy tắc: * X X * Y | Thay thế: X bằng "" kiwi dâu "" , Y bằng "" đại bàng """,* dâu kiwi kiwi dâu * đại bàng
"Quy tắc: + X Y - + Y | Thay thế: X bằng ""nho"", Y bằng ""cò trâu""",+ cò trâu nho - + cò trâu
"Quy tắc: Y * Y Z * | Thay thế: Y bằng "" seal "" , Z bằng ""chuột dâu """,phong ấn * phong ấn chuột dâu tây *
"Quy tắc: * - * Y X Y | Thay thế: X bằng "" Lion Seal "" , Y bằng "" Penguin """,* - * chim cánh cụt sư tử hải cẩu chim cánh cụt
"Quy tắc: Z Y + - | Thay thế: Y bởi "" Banana "" , Z bởi "" blackberry """,chuối dâu + -
"Quy tắc: * = X Z | Thay thế: X bằng "" apple "" , Z bằng "" Eagle Lion """,* = sư tử đại bàng táo
"Quy tắc: Z = X Z + | Thay thế: X bằng ""lê "" , Z bằng ""nho nho """,ngựa nho = ngựa nho lê +
"Quy tắc: Z X * * | Thay thế: X bằng "" ngựa vằn "" , Z bằng "" đào """,ngựa vằn đào * *
"Quy tắc: - Y - X | Thay thế: X bằng ""banana Eagle "" , Y bằng "" Lion Pear """,- lê sư tử - đại bàng chuối
"Quy tắc: Z - = * X Z | Thay thế: X bằng "" trâu "" , Z bằng "" ngựa vằn """,ngựa vằn - = * ngựa vằn trâu
"Quy tắc: Y = - Z | Thay người: Y bởi "" shark "" , Z bởi "" kiwi """,cá mập = - kiwi
"Quy tắc: = = = X Z Z | Thay thế: X bởi "" ngựa vằn "" , Z bởi "" sư tử việt quất """,= = = ngựa vằn sư tử quả việt quất sư tử quả việt quất
"Quy tắc: X * Z = | Thay thế: X bởi ""rat Eagle "", Z bởi ""blueberry""",đại bàng chuột * việt quất =
"Quy tắc: X Y + - - Z | Thay thế: X bằng ""lê táo "" , Y bằng "" trâu "" , Z bằng "" seal blackberry """,lê táo trâu + - - hải cẩu blackberry
"Quy tắc: + Z X Y * | Thay thế: X bằng ""dưa hấu dâu tây"", Y bằng ""táo nho"", Z bằng ""cá voi""",+ cá voi dâu dưa hấu táo nho *
"Quy tắc: X * - = Y X | Thay thế: X bằng "" chim cánh cụt "" , Y bằng "" hải cẩu """,chim cánh cụt * - = chim cánh cụt đại bàng hải cẩu
"Quy tắc: Z = - Z Y | Thay thế: Y bằng "" ngựa vằn "" , Z bằng "" cò """,cò = - cò ngựa vằn
"Quy tắc: X Y Z - + | Thay thế: X bằng "" Buffalo Grape "" , Y bằng "" Apple "" , Z bằng "" Grape """,trâu nho nho táo - +
"Quy tắc: X * + Y | Thay thế: X bằng "" việt quất "" , Y bằng "" chuối """,việt quất * + chuối
"Quy tắc: * = X Y + | Thay thế: X bằng ""lê lê "" , Y bằng "" seal apple """,* = lê lê hải cẩu táo +
"Quy tắc: Y Y = = X | Thay thế: X bằng ""cá voi dưa hấu"", Y bằng ""dưa hấu dâu""",dưa hấu dâu dưa hấu dâu = = dưa hấu cá voi
"Quy tắc: = X X Y = | Thay thế: X bằng ""lê "" , Y bằng "" blackberry """,= lê lê blackberry =
"Quy tắc: Y * = Z | Thay thế: Y bằng ""con dấu nho"", Z bằng ""rắn hổ mang dưa hấu""",hải cẩu nho * = dưa hấu rắn hổ mang
"Quy tắc: Y - X + = Z | Thay thế: X bằng "" seal "" , Y bằng "" sư tử "" , Z bằng "" nho """,sư tử - hải cẩu + = nho
"Quy tắc: Y * + Y Y | Thay thế: Y bởi ""rat Eagle""",đại bàng chuột * + đại bàng chuột đại bàng chuột
"Quy tắc: * Y - = X Y | Thay thế: X bằng "" dưa hấu "" , Y bằng "" sư tử """,* sư tử - = sư tử dưa hấu
"Quy tắc: X Y Z - * - | Thay thế: X bằng ""cá mập dâu tây"", Y bằng ""ngựa vằn chuột"", Z bằng ""ngựa vằn cá voi""",cá mập dâu tây chuột ngựa vằn ngựa vằn cá voi - * -
"Quy tắc: Y Y - = Y | Thay thế: Y bởi ""cá voi""",cá voi cá voi - = cá voi
"Quy tắc: Z Y - = + X | Thay thế: X bằng "" Eagle "" , Y bằng "" apple "" , Z bằng "" cò """,táo cò - = + đại bàng
"Quy tắc: Z * - X | Thay thế: X bằng ""cò việt quất"" , Z bằng ""sư tử đào""",sư tử đào * - cò việt quất
"Quy tắc: Z = Y Z + | Thay thế: Y bởi "" chim cánh cụt "" , Z bởi "" lê """,quả lê = quả lê chim cánh cụt +
"Quy tắc: Z - = Z Z * | Thay người: Z bởi ""chim cánh cụt kiwi""",chim cánh cụt kiwi - = chim cánh cụt kiwi chim cánh cụt kiwi *
"Quy tắc: = Y Y X * | Thay thế: X bằng "" kiwi horse "" , Y bằng "" rat """,= chuột chuột kiwi ngựa *
"Quy tắc: * Y Z Y = | Thay thế: Y bằng "" blackberry blackberry "" , Z bằng "" dưa hấu nho """,* blackberry blackberry dưa hấu nho blackberry blackberry =
"Quy tắc: Z X = Z * | Thay thế: X bằng "" apple apple "" , Z bằng "" shark Grape """,táo nho cá mập táo = nho cá mập *
"Quy tắc: Z - Y X + - | Thay thế: X bằng "" trâu "" , Y bằng "" táo dưa hấu "" , Z bằng "" chuối việt quất """,chuối việt quất - táo dưa hấu trâu + -
"Quy tắc: Z Z = + | Thay thế: Z bằng ""đào dâu""",dâu đào dâu đào = +
"Quy tắc: X - + X - | Thay người: X bằng ""chuột trâu""",chuột trâu - + chuột trâu -
"Quy tắc: Z = Y Y * | Thay thế: Y bằng ""chuột cá voi"", Z bằng ""ngựa cá voi""",ngựa cá voi = chuột cá voi chuột cá voi *
"Quy tắc: = X - X * X | Thay thế: X bởi ""cá mập đào""",= cá mập đào - cá mập đào * cá mập đào
"Quy tắc: + + Y Y Z | Thay người: Y bởi "" cobra "" , Z bởi "" blackberry """,+ + rắn hổ mang rắn hổ mang blackberry
"Quy tắc: Y Z * X * | Thay thế: X bằng "" việt quất kiwi "" , Y bằng "" chuối "" , Z bằng "" chuột """,chuột chuối * kiwi việt quất *
"Quy tắc: Z = Z - | Thay người: Z bằng ""nho""",nho = nho -
"Quy tắc: X X - * - | Thay thế: X bằng "" apple """,táo táo - * -
"Quy tắc: X * Z - + Y | Thay thế: X bằng ""sư tử đào "" , Y bằng "" cò đại bàng "" , Z bằng "" chuột """,sư tử đào * chuột - + cò đại bàng
"Quy tắc: + Y + Z * Z | Thay thế: Y bằng "" chim cánh cụt ngựa vằn "" , Z bằng "" dưa hấu """,+ chim cánh cụt ngựa vằn + dưa hấu * dưa hấu
"Quy tắc: * X = = Z | Thay thế: X bằng "" shark "" , Z bằng "" chuối """,* cá mập = = chuối
"Quy tắc: - - Y Z X | Thay thế: X bằng "" việt quất chuối "" , Y bằng "" nho "" , Z bằng "" lê dâu """,- - nho lê dâu việt quất chuối
"Quy tắc: + Y = X | Thay thế: X bằng ""ngựa cò"", Y bằng ""hải chuối""",+ hải cẩu = ngựa cò
"Quy tắc: * X = + Z X | Thay thế: X bằng "" nho "" , Z bằng "" việt quất """,* nho = + nho việt quất
"Quy tắc: Y = X * Y | Thay thế: X bằng "" nho "" , Y bằng "" lê """,lê = nho * lê
"Quy tắc: Y Z + Y * * | Thay thế: Y bởi "" chim cánh cụt "" , Z bởi "" táo dâu """,chim cánh cụt táo dâu + chim cánh cụt * *
"Quy tắc: - Z Y - + Z | Thay thế: Y bằng ""rat seal "", Z bằng ""chuối""",- hải cẩu chuối - + chuối
"Quy tắc: - Y Y - + | Thay thế: Y bởi "" shark """,- cá mập cá mập - +
"Quy tắc: + Z = + Z | Thay người: Z bởi "" kiwi """,+ quả kiwi = + quả kiwi
"Quy tắc: - - Z X + | Người thay thế: X bằng ""nho dâu"" , Z bằng ""ngựa vằn việt quất""",- - việt quất nho ngựa vằn dâu tây +
"Quy tắc: = + Y X | Thay thế: X bằng ""ngựa"", Y bằng ""chuột dưa hấu""",= + chuột dưa hấu ngựa
"Quy tắc: * = Z * Y | Thay thế: Y bằng "" cá voi "" , Z bằng "" ngựa """,* = ngựa * cá voi
"Quy tắc: Z - + X | Thay thế: X bằng ""rắn hổ mang"", Z bằng ""ngựa lê""",ngựa lê - + rắn hổ mang ngựa vằn
"Quy tắc: - Z = X | Thay thế: X bằng "" việt quất "" , Z bằng "" rắn hổ mang dưa hấu """,- rắn hổ mang dưa hấu = quả việt quất
"Quy tắc: * Y + + Z | Thay thế: Y bằng "" Eagle Blueberry "" , Z bằng "" Grape """,* việt quất đại bàng + + nho
"Quy tắc: X - Z Y - | Thay thế: X bằng ""táo đào"", Y bằng ""cò đào"", Z bằng ""cá voi dưa hấu""",đào táo - dưa hấu cá cò đào -
"Quy tắc: - * X + Y Z | Thay thế: X bằng ""sư tử dâu tây"" , Y bằng "" kiwi kiwi "" , Z bằng "" đào nho """,- * sư tử dâu tây + đào kiwi nho kiwi
"Quy tắc: Z X * = | Thay thế: X bằng ""chuột chuối"", Z bằng ""trâu nho""",chuột chuối nho * =
"Quy tắc: X Y Y + - = | Thay thế: X bằng "" Banana Penguin "" , Y bằng "" Apple """,chuối chim cánh cụt táo táo + - =
"Quy tắc: Z X = - | Thay thế: X bằng ""chuối cò"", Z bằng ""sư tử đại bàng""",đại bàng sư tử cò chuối = -
"Quy tắc: * Y + Y Z | Người thay thế: Y bởi ""sư tử đại bàng"", Z bởi ""cá voi dưa hấu""",* sư tử đại bàng + sư tử đại bàng cá voi dưa hấu
"Quy tắc: Z Z * Z + * | Thay người: Z bởi "" blackberry """,dâu đen dâu đen * dâu đen + *
"Quy tắc: + * X Z Y | Thay thế: X bằng "" đào ngựa vằn "" , Y bằng "" nho hải cẩu "" , Z bằng "" đại bàng """,+ * con dấu nho ngựa vằn đại bàng đào
"Quy tắc: Y - - + Z X | Thay thế: X bằng ""rắn hổ mang chuối"", Y bằng ""ngựa cò"", Z bằng ""quả việt quất""",ngựa cò - - + rắn hổ mang chuối việt quất
"Quy tắc: - - Y * Y X | Thay thế: X bằng "" chuối "" , Y bằng "" chuột chuột """,- - chuột ngựa * chuột chuột chuối
"Quy tắc: * Z X * - Y | Thay thế: X bằng "" nho "" , Y bằng "" nho "" , Z bằng "" chim cánh cụt việt quất """,* chim cánh cụt nho việt quất * - nho
"Quy tắc: Y Z = + X + | Thay thế: X bằng "" lê táo "" , Y bằng "" cá mập việt quất "" , Z bằng "" dâu tây """,dâu tây cá mập việt quất = + táo lê +
"Quy tắc: = - + Y Y X | Thay thế: X bằng ""penguin blackberry"", Y bằng ""dưa hấu dâu""",= - + dâu tây dưa hấu dâu tây dưa hấu chim cánh cụt blackberry
"Quy tắc: Z Y + Z = | Thay thế: Y bởi ""cá mập ngựa"", Z bởi ""chuột cánh cụt""",cá mập ngựa chim cánh cụt + chuột chim cánh cụt =
"Quy tắc: Z = * Z - | Thay người: Z bằng ""lê""",lê = * lê -
"Quy tắc: = Z - Y = Y | Thay thế: Y bằng "" horse "" , Z bằng "" blueberry """,= việt quất - ngựa = ngựa
"Quy tắc: Z + = X | Thay thế: X bằng ""chuột cánh cụt"" , Z bằng ""ngựa""",ngựa + = chuột chim cánh cụt
"Quy tắc: + - Z Y | Người thay thế: Y bằng "" blackberry Strawberry "" , Z bằng "" Eagle Eagle """,+ - đại bàng dâu đen đại bàng
"Quy tắc: - Z + Y X + | Thay thế: X bằng ""rắn hổ mang chúa"", Y bằng ""hải cẩu cá voi"", Z bằng ""hải cẩu""",- Hải cẩu đại bàng + Rắn hổ mang cá voi +
"Quy tắc: + - Y Y Z | Thay thế: Y bằng "" dâu "" , Z bằng "" trâu """,+ - dâu dâu trâu
"Quy tắc: Y Y Y - = - | Thay thế: Y bằng ""chuối""",chuối chuối chuối - = -
"Quy tắc: X X = - - X | Người thay thế: X bởi ""cá voi việt quất""",cá voi việt quất cá voi việt quất = - - cá voi việt quất
"Quy tắc: = Z Y = + | Thay thế: Y bằng "" đào "" , Z bằng "" chuột dưa hấu """,= đào dưa hấu chuột = +
"Quy tắc: X = * X = Z | Thay thế: X bằng ""nho"" , Z bằng ""lê đào""",nho = * nho = lê đào
"Quy tắc: * X - X | Thay thế: X bởi ""apple shark""",* cá mập táo - cá mập táo
"Quy tắc: - = Z Z Z | Thay thế: Z bằng ""cò dâu""",- = cò dâu tây cò dâu tây cò
"Quy tắc: + + Y X | Thay thế: X bằng "" chuối cá voi "" , Y bằng "" ngựa vằn """,+ + chuối ngựa vằn
"Quy tắc: X * - X Z * | Thay thế: X bằng "" blackberry "" , Z bằng "" dâu tây dưa hấu """,dâu đen * - dưa hấu dâu dâu đen *
"Quy tắc: * Y Z + Y * | Thay thế: Y bằng ""lê "" , Z bằng "" dưa hấu đào """,* lê dưa hấu đào + lê *
"Quy tắc: - Z - Z Y = | Thay thế: Y bằng ""cá voi dâu"", Z bằng ""trâu dưa hấu""",- trâu dưa hấu - trâu dưa hấu cá voi dâu =
"Quy tắc: = * Y Y * | Thay thế: Y bằng ""chuối táo""",= * táo chuối táo chuối *
"Quy tắc: * X - + Z Y | Thay thế: X bằng "" apple "" , Y bằng "" kiwi "" , Z bằng "" ngựa dưa hấu """,* táo - + ngựa dưa hấu kiwi
"Quy tắc: Z Y * Y + = | Thay thế: Y bởi ""lê sư tử"", Z bởi ""dưa hấu việt quất""",dưa hấu việt quất lê sư tử * sư tử lê + =
"Quy tắc: + - + Y X | Thay thế: X bằng "" kiwi "" , Y bằng "" dâu ngựa vằn """,+ - + dâu kiwi ngựa vằn
"Quy tắc: + Y = X Z * | Thay thế: X bằng ""lê chim cánh cụt "" , Y bằng ""ngựa dâu "" , Z bằng "" đào """,+ngựa dâu = quả lê chim cánh cụt đào *
"Quy tắc: = - Z - X | Thay thế: X bằng ""rắn hổ mang chúa"", Z bằng ""chuột cánh cụt""",= - chim cánh cụt chuột - rắn hổ mang ngựa
"Quy tắc: Y - + Y | Người thay thế: Y bằng ""berry black""",lê dâu đen - + lê dâu đen
"Quy tắc: - + + Y X | Thay người: X bởi "" trâu "" , Y bởi "" blackberry """,- + + trâu dâu đen
"Quy tắc: = X Y - | Thay thế: X bằng "" kiwi cò "" , Y bằng "" ngựa """,= ngựa cò kiwi -
"Quy tắc: Y * Z = Z | Thay thế: Y bởi "" blackberry "" , Z bởi "" rat Lion """,dâu đen * sư tử chuột = sư tử chuột
"Quy tắc: - + Z Z | Thay người: Z bởi "" shark """,- + cá mập cá mập
"Quy tắc: Y Z + * | Thay thế: Y bằng ""đại bàng"", Z bằng ""cò dưa hấu""",cò dưa hấu đại bàng + *
"Quy tắc: = Y Z * * | Thay thế: Y bằng "" chuối "" , Z bằng "" cò """,= cò chuối * *
"Quy tắc: - - Z Z | Thay người: Z bởi "" shark """,- - cá mập cá mập
"Quy tắc: - X = Y | Thay thế: X bằng ""chuối đào "" , Y bằng "" chim cánh cụt hải cẩu """,- chuối đào = hải cẩu chim cánh cụt
"Quy tắc: X - + Y * | Thay thế: X bằng ""lê"" , Y bằng ""dưa hấu""",quả lê - + con dấu dưa hấu *
"Quy tắc: Y Y = Z = * | Thay thế: Y bởi "" blackberry kiwi "" , Z bởi "" kiwi """,dâu đen kiwi dâu đen kiwi = kiwi = *
"Quy tắc: Y X * + | Thay thế: X bằng "" việt quất "" , Y bằng "" đào đào """,đào đào việt quất * +
"Quy tắc: Z = - Z * | Thay thế: Z bằng ""lê ngựa vằn""",lê ngựa vằn = - lê ngựa vằn *
"Quy tắc: Y * * Z = | Thay thế: Y bằng "" blackberry chuối "" , Z bằng "" chuối cò """,chuối dâu đen * * chuối cò =
"Quy tắc: + Y + X | Thay thế: X bằng "" horse horse "" , Y bằng "" apple """,+ táo + ngựa ngựa
"Quy tắc: * * X X | Thay thế: X bằng ""dưa hấu""",* * dưa hấu dưa hấu
"Quy tắc: Z + * Y + | Thay thế: Y bằng "" Whale Banana "" , Z bằng "" Apple """,táo + * chuối cá voi +
"Quy tắc: - - + X X | Thay người: X bởi ""sư tử""",- - + sư tử sư tử
"Quy tắc: + * Y Z Z | Thay thế: Y bằng "" apple "" , Z bằng "" zebra """,+ * ngựa vằn táo ngựa vằn
"Quy tắc: * * X Y | Thay thế: X bằng "" ngựa vằn "" , Y bằng "" ngựa vằn lê """,* * ngựa vằn lê ngựa vằn
"Quy tắc: X - + - X | Thay người: X bởi ""đại bàng""",đại bàng - + - đại bàng
"Quy tắc: Z X = * X | Thay thế: X bằng ""chuối nho"" , Z bằng ""cò""",chuối nho cò = * chuối nho
"Quy tắc: + Z Z = + Y | Thay thế: Y bằng "" Whale "" , Z bằng "" Banana """,+ chuối chuối = + cá voi
"Quy tắc: - X Z + | Thay thế: X bằng ""đại bàng"" , Z bằng ""con dấu dâu""",- dâu tây đại bàng +
"Quy tắc: X - - Z Z | Thay thế: X bằng "" kiwi "" , Z bằng "" chuột nho """,kiwi - - nho chuột nho chuột
"Quy tắc: * - Z * Z Y | Thay thế: Y bằng ""lê dưa hấu"" , Z bằng ""con dấu chuối""",* - dấu chuối * dấu chuối lê dưa hấu
"Quy tắc: = Y X - | Thay thế: X bằng "" Banana "" , Y bằng "" blackberry """,= chuối dâu đen -
"Quy tắc: Y X + + | Thay thế: X bởi ""sư tử chim cánh cụt "" , Y bởi ""sư tử kiwi""",sư tử kiwi sư tử chim cánh cụt + +
"Quy tắc: Y + Z * - Z | Thay thế: Y bằng "" Whale "" , Z bằng "" Strawberry """,cá voi + dâu * - dâu
"Quy tắc: X Z - = = | Thay thế: X bằng "" cá voi "" , Z bằng "" ngựa vằn """,ngựa vằn cá voi - = =
"Quy tắc: - + Z X | Thay thế: X bằng "" shark seal "" , Z bằng "" Grape """,- + hải cẩu cá mập nho
"Quy tắc: Z = Y Z - | Thay thế: Y bằng "" dâu "" , Z bằng "" kiwi """,kiwi = kiwi dâu -
"Quy tắc: * * Z Z = Y | Thay thế: Y bằng ""dâu dâu"" , Z bằng ""ngựa vằn""",* * ngựa vằn ngựa vằn = nho dâu
"Quy tắc: + Z = X Z | Thay thế: X bởi "" blackberry "" , Z bởi "" Grape Shark """,+ cá mập nho = cá mập nho dâu đen
"Quy tắc: * = + Y X Z | Thay thế: X bằng "" trâu "" , Y bằng "" sư tử nho "" , Z bằng "" cá mập """,* = + cá mập trâu sư tử nho
"Quy tắc: X + X - Y | Thay thế: X bởi "" blackberry cobra "" , Y bởi "" Lion """,rắn hổ mang dâu + rắn hổ mang dâu - sư tử
"Quy tắc: + Z X = | Thay thế: X bằng "" ngựa "" , Z bằng "" ngựa vằn """,+ ngựa vằn =
"Quy tắc: - Y Y - Y | Thay thế: Y bằng ""nho""",- nho nho - nho
"Quy tắc: - X Y * | Thay thế: X bởi ""rắn hổ mang chim cánh cụt"", Y bởi ""con trâu""",- trâu chim cánh cụt hổ mang *
"Quy tắc: + = - Y X Y | Thay thế: X bằng ""hải cẩu dưa hấu"", Y bằng ""lê đại bàng""",+ = - lê đại bàng hải cẩu dưa hấu lê đại bàng
"Quy tắc: = X = Y X | Thay thế: X bằng "" cò "" , Y bằng "" blackberry horse """,= cò = cò ngựa dâu đen
"Quy tắc: - Y + Y | Thay thế: Y bằng ""dưa hấu""",- dưa hấu + dưa hấu
"Quy tắc: Z X - - Z * | Thay thế: X bằng "" cá mập ngựa vằn "" , Z bằng "" ngựa vằn """,ngựa vằn cá mập ngựa vằn - - ngựa vằn *
"Quy tắc: = = Y X - Z | Thay thế: X bằng "" trâu "" , Y bằng "" trâu việt quất "" , Z bằng "" rắn hổ mang dưa hấu """,= = trâu việt quất - rắn hổ mang dưa hấu
"Quy tắc: X Y = + Y | Thay thế: X bằng "" việt quất "" , Y bằng "" sư tử lê """,lê sư tử việt quất = + lê sư tử
"Quy tắc: Z Z * + = | Thay người: Z bởi ""rắn hổ mang""",rắn hổ mang hổ mang * + =
"Quy tắc: - Y Z + - Z | Thay người: Y bằng "" seal "" , Z bằng "" trâu """,- trâu hải cẩu + - trâu
"Quy tắc: X = - = X | Thay thế: X bằng ""quả việt quất chim cánh cụt""",chim cánh cụt việt quất = - = chim cánh cụt việt quất
"Quy tắc: = Z = * Z Z | Thay người: Z bởi ""rắn hổ mang kiwi""",= rắn hổ mang kiwi = * rắn hổ mang kiwi rắn hổ mang kiwi
"Quy tắc: * = Z Z X | Thay thế: X bởi "" shark "" , Z bởi "" horse blueberry """,* = ngựa việt quất ngựa việt quất cá mập
"Quy tắc: = X X - X | Thay người: X bởi ""chim cánh cụt""",= chim cánh cụt chim cánh cụt - chim cánh cụt
"Quy tắc: * Y - Y + | Thay thế: Y bởi ""đại bàng táo""",* táo đại bàng - táo đại bàng +
"Quy tắc: + X Y - X | Thay thế: X bằng ""dưa hấu dâu"" , Y bằng ""chuột""",+ chuột dưa hấu dâu - dưa hấu dâu
"Quy tắc: Z = X - + Z | Thay thế: X bởi ""cò việt quất"", Z bởi ""đại bàng ngựa vằn""",đại bàng ngựa vằn = cò việt quất - + đại bàng ngựa vằn
"Quy tắc: Z * + Z | Thay thế: Z bởi ""chim cánh cụt việt quất""",chim cánh cụt việt quất * + chim cánh cụt việt quất
"Quy tắc: X Y + + Y | Thay người: X bằng ""con trâu "" , Y bằng "" sư tử chuối """,chuối sư tử trâu + + chuối sư tử
"Quy tắc: Y + * - Y | Thay thế: Y bởi ""ngựa chim cánh cụt""",ngựa chim cánh cụt + * - ngựa chim cánh cụt
"Quy tắc: X X = - Y | Thay thế: X bằng ""chim cánh cụt chuối"", Y bằng ""rắn hổ mang đại bàng""",chim cánh cụt chuối chim cánh cụt chuối = - đại bàng rắn hổ mang
"Quy tắc: Y Y = * Z | Thay thế: Y bởi ""rắn hổ mang "" , Z bởi ""đào sư tử""",rắn hổ mang chúa = * sư tử đào
"Quy tắc: * Z = Y Y | Thay thế: Y bởi "" shark "" , Z bởi "" cá mập trâu """,* cá mập trâu = cá mập cá mập
"Quy tắc: * * X X | Người thay thế: X bởi ""cá voi việt quất""",* * cá voi việt quất cá voi việt quất
"Quy tắc: Y Z * - X | Thay thế: X bằng "" đào "" , Y bằng "" hải cẩu "" , Z bằng "" nho nho """,hải cẩu nho nho * - đào
"Quy tắc: + Y X Y - | Thay thế: X bằng ""chuột nho"", Y bằng ""rắn hổ mang""",+ rắn hổ mang sư tử chuột rắn hổ mang sư tử -
"Quy tắc: = Y Y + | Người thay thế: Y bởi ""cá voi chuối""",= cá voi chuối cá voi chuối +
"Quy tắc: + Y + Y - | Thay người: Y bằng ""hải trâu""",+ dấu trâu + dấu trâu -
"Quy tắc: * - - Y Y X | Người thay thế: X bằng ""lê đại bàng "", Y bằng ""cá voi việt quất""",* - - cá voi blueberry cá voi blueberry lê đại bàng
"Quy tắc: X = + Y Z = | Thay thế: X bằng "" dâu tây "" , Y bằng "" ngựa đại bàng "" , Z bằng "" rắn hổ mang """,dâu = + rắn hổ mang đại bàng =
