source,target
"Quy tắc: Z = Z X - | Thay thế: X bằng ""trâu"" , Z bằng ""cò""",cò = cò trâu -
"Quy tắc: = Z + X Y | Thay thế: X bằng ""cá voi "" , Y bằng "" nho "" , Z bằng "" hải cẩu """,= nho hải cẩu + nho cá voi
"Quy tắc: + + * X X | Thay thế: X bằng ""rat""",+ + * chuột chuột
"Quy luật: Z = - Y - Y | Thay người: Y bởi "" blackberry "" , Z bởi "" Buffalo """,trâu = - dâu đen - dâu đen
"Quy tắc: Z X - + + | Thay thế: X bằng "" cò "" , Z bằng "" cá voi """,cò cá voi - + +
"Quy tắc: Z + Y - | Thay thế: Y bằng "" việt quất ngựa "" , Z bằng "" đào chuối """,chuối đào + ngựa việt quất -
"Quy tắc: * + - Z Z | Thay người: Z bởi ""đại bàng""",* + - đại bàng đại bàng
"Quy tắc: Y X Z = * + | Thay thế: X bằng ""đại bàng chuối"", Y bằng ""dưa hấu"", Z bằng ""sư tử ngựa""",dưa hấu đại bàng chuối ngựa sư tử = * +
"Quy tắc: Z Y * Y + = | Thay thế: Y bởi "" chim cánh cụt "" , Z bởi "" đào """,chim cánh cụt đào * chim cánh cụt + =
"Quy tắc: Z = - X = | Thay thế: X bằng "" kiwi dưa hấu "" , Z bằng "" hải cẩu dâu """,hải cẩu dâu = - dưa hấu kiwi =
"Quy tắc: Y - Z - | Thay thế: Y bởi "" rắn hổ mang "" , Z bởi "" đại bàng lê """,rắn hổ mang - lê đại bàng -
"Quy tắc: Y - * X | Thay thế: X bằng "" dâu "" , Y bằng "" cò táo """,táo cò - * dâu
"Quy tắc: Z * X - X - | Thay thế: X bằng "" ngựa "" , Z bằng "" sư tử """,sư tử * ngựa - ngựa -
"Quy tắc: * Y + Z | Thay thế: Y bởi ""sư tử dâu"" , Z bởi ""con trâu""",* sư tử dâu + trâu
"Quy tắc: * X X Y * | Người thay thế: X bằng ""trâu cá voi"", Y bằng ""ngựa việt quất""",* cá voi trâu cá voi trâu việt quất *
"Quy tắc: * X X - | Thay thế: X bằng ""quả kiwi""",* lê kiwi lê kiwi -
"Quy tắc: * Z * - Z | Thay thế: Z bằng "" việt quất việt quất """,* việt quất việt quất * - việt quất việt quất
"Quy tắc: X X + + | Thay thế: X bởi ""rắn hổ mang việt quất""",rắn hổ mang việt quất rắn hổ mang việt quất + +
"Quy tắc: X Z + X + | Thay thế: X bởi ""chim cánh cụt dưa hấu"", Z bởi ""sư tử""",sư tử chim cánh cụt dưa hấu + chim cánh cụt dưa hấu +
"Quy tắc: Z + Y + | Thay người: Y bởi ""lê kiwi "" , Z bởi "" shark """,cá mập + kiwi lê +
"Quy tắc: = Y Y = = X | Thay thế: X bởi "" Lion Pear "" , Y bởi "" Zebra """,= ngựa vằn ngựa vằn = = sư tử lê
"Quy tắc: - Z = + X | Thay thế: X bằng "" cò chim cánh cụt "" , Z bằng "" cò """,- cò = + cò chim cánh cụt
"Quy tắc: + Y Y Z = | Thay thế: Y bởi "" blackberry "" , Z bởi "" shark Lion """,+ sư tử cá mập dâu đen =
"Quy tắc: = X Z - Y | Thay thế: X bằng "" dưa hấu "" , Y bằng "" táo "" , Z bằng "" việt quất """,= dưa hấu việt quất - táo
"Quy tắc: X - * - Y | Thay thế: X bởi ""chim cánh cụt "", Y bởi ""rắn hổ mang dâu""",chim cánh cụt - * - rắn hổ mang dâu
"Quy tắc: Y Z * * | Thay thế: Y bằng "" cò "" , Z bằng "" đào """,đào cò * *
"Quy tắc: - - Z Y + Z | Thay thế: Y bằng "" seal "" , Z bằng "" lê """,- - hải cẩu + quả lê
"Quy tắc: - Y + X = | Thay thế: X bằng ""apple shark"", Y bằng ""dưa hấu dâu""",- dưa hấu dâu + táo cá mập =
"Quy tắc: Y Z = X - | Thay thế: X bằng "" Strawberry Eagle "" , Y bằng "" Grape "" , Z bằng "" Strawberry Blueberry """,nho dâu việt quất = đại bàng dâu -
"Quy tắc: Y Z + - * Y | Thay thế: Y bằng ""ngựa chuột"" , Z bằng ""trâu""",chuột ngựa trâu + - * chuột ngựa
"Quy tắc: - X + = Z Y | Thay thế: X bằng "" cò "" , Y bằng "" seal "" , Z bằng "" sư tử """,- cò + = sư tử hải cẩu
"Quy tắc: = + Z Z | Thay thế: Z bằng ""dưa hấu dâu đen""",= + dưa hấu dâu đen dưa hấu dâu đen
"Quy tắc: Y * + Y - | Thay người: Y bởi ""sư tử ngựa vằn""",sư tử ngựa vằn * + sư tử ngựa vằn -
"Quy tắc: Z + X * - Y | Các cầu thủ thay thế: X bởi "" Strawberry Eagle "" , Y bởi "" Strawberry "" , Z bởi "" Zebra Blackberry """,ngựa vằn blackberry + đại bàng dâu tây * - dâu tây
"Quy tắc: +X - Z | Thay thế: X bởi "" Kiwi Lion "" , Z bởi "" Peach Blackberry """,+ sư tử kiwi - dâu đen
"Quy tắc: Y + - - Z | Thay thế: Y bằng ""dâu ngựa vằn"" , Z bằng ""nho""",dâu ngựa vằn + - - nho
"Quy tắc: X X * - | Thay thế: X bằng ""con dấu""",con dấu con dấu * -
"Quy tắc: * + Z Y X - | Thay thế: X bằng ""zebra Lion "" , Y bằng ""lê "" , Z bằng "" horse """,* + ngựa vằn sư tử lê -
"Quy tắc: + Y X = - | Thay thế: X bằng "" Eagle "" , Y bằng "" cá voi """,+ đại bàng cá voi = -
"Quy tắc: X + * Z | Thay thế: X bằng "" chuột "" , Z bằng "" cá mập """,chuột + * cá mập
"Quy tắc: * X X * | Thay người: X bởi ""sư tử""",*sư tử sư tử*
"Quy tắc: Y * * Y Y = | Thay thế: Y bằng ""chuối""",chuối * * chuối chuối =
"Quy tắc: = = X * Y | Thay thế: X bằng ""đại bàng cò"", Y bằng ""chim cánh cụt ngựa""",= = cò đại bàng * chim cánh cụt ngựa
"Quy tắc: Y * - Z Y | Thay thế: Y bởi "" blackberry blueberry "" , Z bởi "" horse """,blackberry việt quất * - ngựa blackberry blueberry
"Quy tắc: * - = Z Y Y | Thay thế: Y bằng "" chuột "" , Z bằng "" dâu tây """,* - = chuột dâu tây
"Quy tắc: * - Z + Z | Thay người: Z bởi "" blackberry """,* - dâu đen + dâu đen
"Quy tắc: X - Y Y = | Thay thế: X bằng "" chuột "" , Y bằng "" nho dâu """,chuột - nho dâu nho dâu =
"Quy tắc: + - * Y Z | Thay thế: Y bằng "" seal "" , Z bằng "" chuột chuối """,+ - * bịt kín chuột chuối
"Quy tắc: Y = Z * | Thay thế: Y bởi "" Eagle Zebra "" , Z bởi "" Pear Zebra """,ngựa vằn đại bàng = ngựa vằn quả lê *
"Quy tắc: Y Z Z + * - | Thay thế: Y bởi "" chim cánh cụt chim cánh cụt "" , Z bởi "" rắn hổ mang """,chim cánh cụt chim cánh cụt rắn hổ mang + * -
"Quy tắc: X Y - - * | Thay thế: X bằng "" đào "" , Y bằng "" chim cánh cụt """,chim cánh cụt đào - - *
"Quy tắc: = * X X = | Thay người: X bằng ""ngựa sư tử""",= * ngựa sư tử ngựa sư tử =
"Quy tắc: + Z Z Y + | Thay thế: Y bởi ""rắn hổ mang chúa "" , Z bởi ""chim cánh cụt""",+ chim cánh cụt rắn hổ mang trâu +
"Quy tắc: * Z = Y X | Thay thế: X bằng "" penguin shark "" , Y bằng "" kiwi Lion "" , Z bằng "" rat """,* chuột = cá mập chim cánh cụt sư tử kiwi
"Quy tắc: Y + = Y | Thay người: Y bởi ""đại bàng cò""",cò đại bàng + = cò đại bàng
"Quy tắc: = - X X | Thay thế: X bằng ""chuột cánh cụt""",= - chuột chim cánh cụt chuột chim cánh cụt
"Quy tắc: =X - Z Z | Thay thế: X bằng "" ngựa "" , Z bằng "" cá voi """,= ngựa - cá voi
"Quy tắc: - Z + = Z Y | Thay người: Y bằng "" kiwi "" , Z bằng "" horse """,- ngựa + = ngựa kiwi
"Quy tắc: Z Z * X * | Thay thế: X bằng "" nho "" , Z bằng "" nho dâu """,nho dâu nho dâu * nho *
"Quy tắc: - Y* - Z | Thay thế: Y bởi "" blueberry "" , Z bởi "" shark """,- việt quất * - cá mập
"Quy tắc: Y * X = Y * | Thay thế: X bởi ""cá mập kiwi"", Y bởi ""cá mập trâu""",trâu cá mập * cá mập kiwi = trâu cá mập *
"Quy tắc: - Z + X | Thay thế: X bởi "" Lion blueberry "" , Z bởi "" blackberry apple """,- táo đen + việt quất sư tử
"Quy tắc: = * Y * X | Thay người: X bởi "" Cobra "" , Y bởi "" Lion Kiwi """,= * sư tử kiwi * rắn hổ mang
"Quy tắc: + X + Y + | Người thay thế: X bằng "" blackberry shark "" , Y bằng "" lê seal """,+ cá mập dâu đen + hải cẩu lê +
"Quy tắc: * - X Z | Thay thế: X bởi ""zebra horse"", Z bởi ""blackberry""",* - ngựa vằn blackberry
"Quy tắc: - Z * - Y X | Thay thế: X bằng "" đào đào "" , Y bằng "" đại bàng "" , Z bằng "" blackberry """,- dâu đen * - đào đại bàng
"Quy tắc: = * X = Z Y | Thay thế: X bằng "" blackberry zebra "" , Y bằng "" đào trâu "" , Z bằng "" seal """,= * ngựa vằn blackberry = hải cẩu trâu đào
"Quy tắc: * = X X | Thay thế: X bằng "" ngựa vằn """,* = ngựa vằn ngựa vằn
"Quy tắc: - Z X + - | Thay thế: X bằng ""dâu tây"", Z bằng ""ngựa trâu""",- dâu ngựa trâu + -
"Quy tắc: * Z + Y * | Thay thế: Y bằng "" dâu tây "" , Z bằng "" táo trâu """,*trâu táo + hải cẩu dâu*
"Quy tắc: Z - * Z + X | Thay thế: X bằng "" cá voi "" , Z bằng "" đại bàng """,đại bàng - * đại bàng + cá voi
"Quy tắc: Y X = + | Thay thế: X bằng "" dưa hấu "" , Y bằng "" dưa hấu việt quất """,dưa hấu việt quất dưa hấu = +
"Quy tắc: Z + X - | Thay thế: X bằng "" Grape Eagle "" , Z bằng "" Apple """,đại bàng táo + nho -
"Quy tắc: = = = X Z | Thay thế: X bằng ""chim cánh cụt hải cẩu"", Z bằng ""rắn hổ mang""",= = = hải cẩu hổ mang chúa chim cánh cụt
"Quy tắc: * + Z X | Thay thế: X bằng ""nho"", Z bằng ""rắn hổ mang""",* + nho rắn hổ mang chuột
"Quy tắc: - + X X | Thay người: X bằng ""rắn hổ mang""",- + rắn hổ mang
"Quy tắc: X * Z + | Thay thế: X bằng "" dâu "" , Z bằng "" đào """,dâu*đào +
"Quy tắc: X = + X * Y | Thay người: X bởi "" zebra kiwi "" , Y bởi "" chim cánh cụt """,ngựa vằn kiwi = + ngựa vằn kiwi * chim cánh cụt
"Quy tắc: Z X = + | Thay thế: X bằng "" rat "" , Z bằng "" blackberry rat """,chuột blackberry = +
"Quy tắc: X X Y - + = | Thay thế: X bởi "" Eagle Shark "" , Y bởi "" Cobra """,cá mập đại bàng rắn hổ mang cá mập đại bàng - + =
"Quy tắc: + Y + Y + X | Thay thế: X bằng ""lê sư tử"" , Y bằng ""táo kiwi""",+ táo kiwi + táo kiwi + lê sư tử
"Quy tắc: Y = + * Z | Thay thế: Y bằng "" dâu "" , Z bằng "" dưa hấu """,dâu = + * dưa hấu
"Quy tắc: * = Y = Z Y | Thay thế: Y bằng "" ngựa vằn "" , Z bằng "" lê chuột """,* = ngựa vằn = ngựa vằn chuột lê
"Quy tắc: Z X * = * | Thay thế: X bằng "" seal "" , Z bằng "" Eagle """,con dấu đại bàng * = *
"Quy tắc: X Y Z * - | Thay thế: X bằng ""lê dưa hấu "" , Y bằng "" táo "" , Z bằng "" dưa hấu """,lê dưa hấu táo dưa hấu * -
"Quy tắc: = Y Z + - | Thay thế: Y bằng "" trâu "" , Z bằng "" đại bàng trâu """,= trâu trâu đại bàng + -
"Quy tắc: * Z X = X + | Thay thế: X bằng "" cò blackberry "" , Z bằng "" apple seal """,*cò táo blackberry = cò blackberry +
"Quy tắc: Z X + = | Thay người: X bởi "" kiwi "" , Z bởi "" sư tử nho """,sư tử nho kiwi + =
"Quy tắc: Z - Y - - | Thay thế: Y bằng ""chuối cò"" , Z bằng ""ngựa""",ngựa - cò chuối - -
"Quy tắc: Z X Y + * | Thay thế: X bằng ""cá voi việt quất"", Y bằng ""rắn hổ mang dưa hấu"", Z bằng ""chuột""",chuột việt quất rắn hổ mang dưa hấu + *
"Quy tắc: Z - + - Z | Thay thế: Z bằng ""con dấu""",con dấu - + - con dấu
"Quy tắc: + = Y X Y = | Thay thế: X bằng "" cò "" , Y bằng "" cá voi nho """,+ = cá voi nho cò cá voi nho =
"Quy tắc: X - Z - | Thay thế: X bằng "" chuối "" , Z bằng "" cá voi """,chuối - cá voi -
"Quy tắc: Z Z Z - = = | Thay người: Z bởi "" shark """,cá mập cá mập cá mập - = =
"Quy tắc: Z Z Z + * | Thay người: Z bằng "" kiwi dâu tây """,dâu kiwi kiwi dâu kiwi dâu + *
"Quy tắc: Z * X * Z - | Thay thế: X bằng ""nho dưa hấu"", Z bằng ""ngựa cò""",cò ngựa * dưa hấu nho * cò ngựa -
"Quy tắc: + Y Y = | Người thay thế: Y bởi "" Shark Blueberry """,+ cá mập việt quất cá mập việt quất =
"Quy tắc: = X X Z = - | Thay thế: X bằng ""dưa hấu"", Z bằng ""quả việt quất""",= hải cẩu dưa hấu hải cẩu dưa hấu việt quất = -
"Quy tắc: Z Z - * | Thay người: Z bằng ""ngựa""",ngựa ngựa - *
"Quy tắc: X Z * X * | Thay thế: X bằng "" seal "" , Z bằng "" dưa hấu """,niêm phong dưa hấu * niêm phong *
"Quy tắc: Y - X + | Thay thế: X bằng ""cá mập trâu"", Y bằng ""lê dưa hấu""",lê dưa hấu - trâu cá mập +
"Quy tắc: Y = Y - Z | Thay người: Y bởi "" sư tử "" , Z bởi "" trâu """,sư tử = sư tử - trâu
"Quy tắc: Z Y + = - Y | Thay thế: Y bởi "" Cobra Eagle "" , Z bởi "" blackberry blueberry """,blackberry blueberry cobra đại bàng + = - đại bàng rắn hổ mang
"Quy tắc: * - Y Z - Z | Thay thế: Y bằng "" shark đào "" , Z bằng "" đào cá mập """,* - cá mập đào cá mập - cá mập đào
"Quy tắc: Z + Y = | Thay thế: Y bằng "" rat "" , Z bằng "" nho """,nho + chuột =
"Quy tắc: Y = * Z | Thay thế: Y bằng "" kiwi đào "" , Z bằng "" rắn hổ mang ngựa """,đào kiwi = * rắn hổ mang ngựa
"Quy tắc: * Y * Z | Thay thế: Y bởi "" Banana Zebra "" , Z bởi "" Whale """,* ngựa vằn chuối * cá voi
"Quy tắc: = Z Z = = Z | Thay người: Z bởi ""sư tử đào""",= sư tử đào sư tử đào = = sư tử đào
"Quy tắc: = * Y X = Z | Thay thế: X bằng "" shark seal "" , Y bằng "" rat "" , Z bằng "" shark """,= * Hải cẩu cá mập chuột = cá mập
"Quy tắc: - + Z Y = | Thay thế: Y bằng ""nho dưa hấu"", Z bằng ""hải trâu""",- + hải cẩu nho dưa hấu =
"Quy tắc: Z = * Z = | Thay thế: Z bởi ""chuột việt quất""",chuột việt quất = * chuột việt quất =
"Quy tắc: - X X = X * | Thay thế: X bằng "" blackberry """,- dâu đen dâu = dâu đen *
"Quy tắc: + Y - = X | Thay thế: X bằng ""lê việt quất"" , Y bằng ""chuột ngựa""",+ chuột ngựa - = lê việt quất
"Quy tắc: Y - Z Y - | Thay thế: Y bằng "" apple "" , Z bằng "" lê """,táo - táo lê -
"Quy tắc: X X + = + | Thay thế: X bằng "" đào """,đào đào + = +
"Quy tắc: = - X Y + Y | Thay thế: X bằng ""ngựa nho"" , Y bằng ""ngựa""",= - ngựa nho ngựa + ngựa
"Quy tắc: - Z - X X - | Thay thế: X bằng "" lê "" , Z bằng "" cá voi """,- cá voi - lê lê -
"Quy tắc: * + Z X | Thay thế: X bằng "" lê "" , Z bằng "" seal lê """,* + lê lê lê
"Quy tắc: * X X = | Thay người: X bằng ""sư tử dưa hấu""",* sư tử dưa hấu sư tử dưa hấu =
"Quy tắc: * Z * Y | Thay thế: Y bằng "" lê nho "" , Z bằng "" đào """,* đào * lê nho
"Quy tắc: X - - Z | Thay thế: X bằng ""cá mập voi "" , Z bằng "" táo ngựa vằn """,cá mập voi - - táo ngựa vằn
"Quy tắc: * X - Y | Thay thế: X bởi "" cò việt quất "" , Y bởi "" chim cánh cụt """,* cò việt quất - chim cánh cụt
"Quy tắc: Y * Y Y - | Thay thế: Y bằng ""dưa hấu""",dưa hấu * dưa hấu dưa hấu -
"Quy tắc: Z + - Y = | Thay thế: Y bằng "" chim cánh cụt đào "" , Z bằng "" sư tử """,sư tử + - chim cánh cụt đào =
"Quy tắc: Z = * * Z Z | Thay thế: Z bởi ""chim cánh cụt đại bàng""",đại bàng chim cánh cụt = * * đại bàng chim cánh cụt đại bàng chim cánh cụt
"Quy tắc: X X + + * | Thay thế: X bằng ""blueberry""",quả việt quất quả việt quất + + *
"Quy tắc: = = Y X X | Thay thế: X bằng ""chuối sư tử"" , Y bằng ""cò""",= = cò chuối sư tử chuối sư tử
"Quy tắc: + + Y + Z | Thay thế: Y bằng "" táo chuối "" , Z bằng "" lê """,+ + táo chuối + lê
"Quy tắc: + - Y = Y Z | Thay thế: Y bởi "" Whale "" , Z bởi "" Cobra """,+ - cá voi = rắn hổ mang cá voi
"Quy tắc: Y X = = Y - | Thay thế: X bằng ""zebra Lion "" , Y bằng ""lê """,sư tử ngựa vằn lê = = lê -
"Quy tắc: - Y X = | Thay thế: X bằng "" đào "" , Y bằng "" nho sư tử """,- đào sư tử nho =
"Quy tắc: - Y X + X * | Thay thế: X bằng "" dưa hấu "" , Y bằng "" cá voi """,- dưa hấu cá voi + dưa hấu *
"Quy tắc: X X + X * | Thay thế: X bằng "" blackberry """,dâu đen dâu + dâu đen *
"Quy tắc: Y + = X | Thay thế: X bằng ""trâu dưa hấu"", Y bằng ""hải cẩu dâu""",hải cẩu + = dưa hấu trâu
"Quy tắc: + - + Z Y | Thay thế: Y bằng ""lê hải cẩu "" , Z bằng "" ngựa vằn """,+ - + hải cẩu ngựa vằn
"Quy tắc: + Y = X | Thay thế: X bằng "" blueberry "" , Y bằng "" rat """,+ chuột = quả việt quất
"Quy tắc: * Z Z Y * | Thay thế: Y bằng "" dưa hấu đào "" , Z bằng "" kiwi """,* kiwi kiwi dưa hấu đào *
"Quy tắc: X Z * = | Thay thế: X bằng "" đào "" , Z bằng "" táo lê """,đào táo lê * =
"Quy tắc: + X - Y Y = | Thay thế: X bằng "" ngựa vằn "" , Y bằng "" dưa hấu việt quất """,+ ngựa vằn - dưa hấu việt quất dưa hấu việt quất =
"Quy tắc: + X Z - X + | Thay thế: X bởi "" blackberry rat "" , Z bởi "" penguin """,+ chim cánh cụt chuột blackberry - chuột blackberry +
"Quy tắc: X = Y * - | Thay thế: X bằng ""trâu kiwi"", Y bằng ""dưa hấu cá voi""",kiwi trâu = dưa hấu cá voi * -
"Quy tắc: X X = Z = | Thay thế: X bằng "" việt quất "" , Z bằng "" rắn hổ mang """,việt quất việt quất = rắn hổ mang =
"Quy tắc: Y + = Z X + | Thay thế: X bằng ""cá voi cá voi "" , Y bằng "" dưa hấu "" , Z bằng "" cá voi """,dưa hấu + = cá voi cá voi +
"Quy tắc: = X X Z = | Thay thế: X bằng ""rắn hổ mang "" , Z bằng ""chuột dâu """,= rắn hổ mang chúa dâu chuột =
"Quy tắc: + * Z - Z | Thay người: Z bởi ""con trâu""",+* trâu - trâu
"Quy tắc: Z = X * + Y | Thay thế: X bằng ""horse Eagle "" , Y bằng "" blueberry "" , Z bằng "" seal """,hải cẩu = đại bàng ngựa * + việt quất
"Quy tắc: Y Y Y - * - | Thay thế: Y bởi ""chuối chim cánh cụt""",chuối chim cánh cụt chuối chim cánh cụt chuối chim cánh cụt - * -
"Quy tắc: Z = Y Z = | Thay thế: Y bởi ""seal shark"", Z bởi ""horse blackberry""",ngựa blackberry = cá mập hải cẩu ngựa blackberry =
"Quy tắc: Y + + X | Thay thế: X bằng "" seal "" , Y bằng "" blueberry """,quả việt quất + + con dấu
"Quy tắc: - Z X * - | Thay thế: X bằng ""đào việt quất"" , Z bằng ""cò chuối""",- cò chuối đào việt quất * -
"Quy tắc: Z = + * Y | Thay thế: Y bằng "" zebra rat "" , Z bằng "" lê """,quả lê = + * chuột ngựa vằn
"Quy tắc: = * - Z X | Thay thế: X bởi "" sư tử "" , Z bởi "" chim cánh cụt lê """,= * - sư tử chim cánh cụt lê
"Quy tắc: X Z - * Z = | Thay thế: X bởi "" blackberry "" , Z bởi "" shark horse """,ngựa cá mập dâu đen - * ngựa cá mập =
"Quy luật: Y Z Y = = + | Thay thế: Y bằng "" đào "" , Z bằng "" chim cánh cụt dưa hấu """,đào dưa hấu chim cánh cụt đào = = +
"Quy tắc: - X - Y + X | Thay thế: X bằng "" apple "" , Y bằng "" blackberry apple """,- táo - táo dâu + táo
"Quy tắc: - Y Y * Z | Thay thế: Y bằng ""sư tử ngựa"", Z bằng ""dưa hấu""",- ngựa sư tử ngựa sư tử * dưa hấu
"Quy tắc: - - Z Y X | Thay thế: X bằng ""dâu tây"", Y bằng ""sư tử dưa hấu"", Z bằng ""ngựa vằn""",- - hải cẩu ngựa vằn dưa hấu sư tử dâu tây
"Quy tắc: * - Z Z = | Thay thế: Z bằng "" apple """,* - táo táo =
"Quy tắc: Y - * Y | Thay thế: Y bằng ""nho dâu""",dâu nho - * dâu nho
"Quy tắc: - X - X * | Thay thế: X bằng ""quả táo""",- lê táo - lê táo *
"Quy tắc: Y Z + - Z | Thay thế: Y bằng ""con rắn hổ mang"", Z bằng ""dưa hấu ngựa vằn""",rắn hổ mang hải cẩu dưa hấu ngựa vằn + - dưa hấu ngựa vằn
"Quy tắc: = = Z Z - | Thay người: Z bởi ""đại bàng""",= = đại bàng đại bàng -
"Quy tắc: Y + Y Z + | Thay thế: Y bằng "" zebra "" , Z bằng "" zebra """,ngựa vằn + ngựa vằn ngựa vằn +
"Quy tắc: + X + X Y | Thay thế: X bằng "" kiwi "" , Y bằng "" cá voi """,+ kiwi + cá voi kiwi
"Quy tắc: Z X - + * X | Thay thế: X bằng "" Eagle blueberry "" , Z bằng "" rat """,việt quất đại bàng chuột - + * việt quất đại bàng
"Quy tắc: Y + = YX | Thay thế: X bằng ""chim cánh cụt nho"" , Y bằng ""đào ngựa vằn""",ngựa vằn đào + = ngựa vằn đào nho chim cánh cụt
"Quy tắc: = Z - Y Z | Thay thế: Y bởi "" Kiwi Whale "" , Z bởi "" Zebra Apple """,= táo ngựa vằn - táo ngựa vằn cá voi kiwi
"Quy tắc: Z + * Z Y | Thay thế: Y bởi "" cò kiwi "" , Z bởi "" đại bàng kiwi """,đại bàng kiwi + * đại bàng kiwi cò kiwi
"Quy tắc: * Z = Z - X | Thay thế: X bởi ""chim cánh cụt đào"", Z bởi ""cá voi chuối""",*cá voi chuối = cá voi chuối - chim cánh cụt đào
"Quy tắc: Y Z - Z + * | Thay thế: Y bởi ""Whale Rat "", Z bởi ""Blackberry""",cá voi chuột blackberry - blackberry + *
"Quy tắc: Z + * Z | Thay thế: Z bằng "" đào """,đào + * đào
"Quy tắc: + + Z X | Thay thế: X bằng "" đào blackberry "" , Z bằng "" đào chuối """,+ + đào chuối đào dâu đen
"Quy tắc: X X Z = + * | Người thay thế: X bằng ""rắn hổ mang chúa"", Z bằng ""ngựa cá mập""",rắn hổ mang lê ngựa cá mập rắn hổ mang lê = + *
"Quy tắc: YZ - - | Thay thế: Y bằng "" cò chuột "" , Z bằng "" cá mập lê """,cò chuột lê cá mập - -
"Quy tắc: * - Z Y Z | Thay thế: Y bởi "" trâu "" , Z bởi "" ngựa vằn đại bàng """,* - ngựa vằn đại bàng trâu đại bàng ngựa vằn
"Quy tắc: * - X Y | Thay thế: X bằng ""lê dâu"" , Y bằng ""cá voi chuột""",* - cá voi chuột lê dâu
"Quy tắc: + X Z + X + | Thay thế: X bằng ""ngựa trâu"" , Z bằng ""nho""",+ nho ngựa trâu + ngựa trâu +
"Quy tắc: Y + Y - X | Thay thế: X bằng "" đào "" , Y bằng "" dưa hấu """,dưa hấu + dưa hấu - đào
"Quy tắc: Y X Z = = | Thay thế: X bằng ""cò dưa hấu"", Y bằng ""cá voi đại bàng"", Z bằng ""táo táo""",đại bàng cá voi cò dưa hấu táo táo = =
"Quy tắc: Y X - + Z + | Thay thế: X bằng ""chuột"", Y bằng ""táo trâu"", Z bằng ""nho cá mập""",chuột táo trâu - + nho cá mập +
"Quy tắc: X + Z - Z | Thay thế: X bởi "" chim cánh cụt "" , Z bởi "" kiwi """,chim cánh cụt + kiwi - kiwi
"Quy tắc: = + Z Z | Thay người: Z bằng ""lê""",= + lê lê
"Quy tắc: = X + Z + | Thay thế: X bằng "" chuột "" , Z bằng "" nho """,= chuột + nho +
"Quy tắc: + = Z Z + | Thay người: Z bởi "" apple zebra """,+ = ngựa vằn táo ngựa vằn táo +
"Quy tắc: Z = + + Y | Thay thế: Y bằng "" horse apple "" , Z bằng "" rat """,chuột = + + táo ngựa
"Quy tắc: X Z + - X | Thay thế: X bằng "" Eagle "" , Z bằng "" shark """,cá mập đại bàng + - đại bàng
"Quy tắc: * X Y Y = = | Thay thế: X bởi "" zebra "" , Y bởi "" penguin blackberry """,* chim cánh cụt ngựa vằn blackberry chim cánh cụt blackberry = =
"Quy tắc: X Y = Z - | Thay thế: X bằng ""nho"", Y bằng ""trâu"", Z bằng ""cò trâu""",trâu nho = trâu cò -
"Quy tắc: + + Y * Y X | Thay thế: X bằng ""chuột dưa hấu"" , Y bằng ""sư tử""",++ sư tử * sư tử chuột dưa hấu
"Quy tắc: X - = * Y X | Thay thế: X bằng "" đào "" , Y bằng "" chuột """,đào - = * chuột đào
"Quy tắc: - X X - Y - | Thay người: X bằng "" kiwi "" , Y bằng "" cò """,- kiwi kiwi - cò -
"Quy tắc: * Y - X Z - | Thay thế: X bằng "" blackberry Peach "" , Y bằng "" apple "" , Z bằng "" sư tử ngựa vằn """,* táo - ngựa vằn sư tử đào dâu đen -
"Quy tắc: Y Y * = X | Thay thế: X bằng ""đại bàng"", Y bằng ""cá mập trâu""",cá mập trâu cá mập trâu * = đại bàng
"Quy tắc: X Y + + Y | Thay thế: X bằng "" blackberry "" , Y bằng "" Buffalo Banana """,chuối trâu blackberry + + chuối trâu
"Quy tắc: X + Z - | Người thay thế: X bằng "" blackberry "" , Z bằng "" dưa hấu đại bàng """,dâu đen + dưa hấu đại bàng -
"Quy tắc: Z * Y + | Thay thế: Y bằng ""cobra rat"", Z bằng ""berry dâu""",dâu đen * rắn hổ mang chuột +
"Quy tắc: Y + + X Y + | Thay thế: X bằng ""cò chuối"", Y bằng ""con dấu chuối""",hải cẩu chuối + + cò chuối hải cẩu chuối +
"Quy tắc: Y = - Y = | Thay thế: Y bởi "" shark """,cá mập = - cá mập =
"Quy luật: Z = Y - Z | Thay thế: Y bằng ""rắn hổ mang chúa"", Z bằng ""chuột táo""",chuột táo = rắn hổ mang nho - chuột táo
"Quy tắc: = X Z * | Thay thế: X bằng "" việt quất "" , Z bằng "" chuối đào """,= đào chuối việt quất *
"Quy tắc: X Z = X * | Thay thế: X bằng "" trâu "" , Z bằng "" đào blackberry """,trâu đào blackberry = trâu *
"Quy tắc: Y Y = * = | Thay người: Y bởi ""con trâu""",trâu trâu = * =
"Quy tắc: = Z X X * | Thay thế: X bằng ""táo ngựa vằn"", Z bằng ""dâu cá mập""",= cá mập dâu táo ngựa vằn táo ngựa vằn *
"Quy tắc: Y - - X X - | Thay thế: X bằng "" horse "" , Y bằng "" blackberry cobra """,rắn hổ mang dâu đen - - ngựa ngựa -
"Quy tắc: Z X + + * | Thay thế: X bởi ""chim cánh cụt trâu"", Z bởi ""cá mập hổ mang""",cá mập hổ mang chúa chim cánh cụt trâu + + *
"Quy tắc: + Y = = Y | Thay thế: Y bằng ""cò""",+ cò = = cò
