source,target
Hai kết quả: = * chuối * dưa hấu lê | = * kiwi * sư tử đại bàng,Quy tắc: = * Z * Y
Hai kết quả: rắn hổ mang cá mập - + | dâu đen trâu nho - +,Quy tắc: Z Y - +
Hai kết quả: + = chim cánh cụt cá voi chim cánh cụt cá voi | + = trâu trâu,Quy tắc: + = Y Y
Hai kết quả: + kiwi + * kiwi kiwi | + cá voi + * cá voi,Quy tắc: + Z + * Z Z
Hai kết quả: sư tử nho - + cá voi | rắn hổ mang - + chuột việt quất,Quy tắc: Y - + X
Hai kết quả: - + sư tử - lê | - + chuối - dưa hấu,Quy tắc: - + Y - Z
Hai kết quả: chuột vằn = trâu + | chuối = ngựa cò +,Quy tắc: X = Y +
Hai kết quả: * cò cò cò cò = = | * dưa hấu việt quất dưa hấu việt quất = =,Quy tắc: * Y Y = =
Hai kết quả: * cá voi * cá voi * | * cá mập sư tử * cá mập sư tử *,Quy tắc: * X * X *
Hai kết quả: sư tử sư tử = - ngựa vằn | hải cẩu trâu hải cẩu = - rắn hổ mang chúa,Quy tắc: Y Y = - X
Hai kết quả: - + cá mập ngựa vằn | - + dâu hổ mang dâu,Quy tắc: - + X X Y
Hai kết quả: đại bàng dâu = - sư tử ngựa vằn - dưa hấu kiwi | ngựa vằn = - chuột kiwi - sư tử cá voi,Quy tắc: X = - Z - Y
Hai kết quả: + - - chim cánh cụt lê nho | + - - táo cá mập dâu tây,Quy tắc: + - - X Z
Hai kết quả: + = táo táo | + = đào cá voi đào cá voi,Quy tắc: + = ZZ
Hai kết quả: lê cá voi + = lê cá voi = chuột táo | rắn hổ mang dâu + = rắn hổ mang dâu = dưa hấu,Quy tắc: Z + = Z = Y
Hai kết quả: = lê - chim cánh cụt lê lê chim cánh cụt | = đại bàng cá voi - blackberry blackberry,Quy tắc: = X - YY
Hai kết quả: chuối + dưa hấu chim cánh cụt + | rắn hổ mang + nho ngựa +,Quy tắc: X + Z +
Hai kết quả: dâu chuột = cá voi cá voi chuột dâu - + | táo cá mập = táo cá mập cò - +,Quy tắc: X = Y X - +
Hai kết quả: - dưa hấu * * dâu tây | - dâu đen dâu đen * * táo cá voi,Quy tắc: - Z * * Y
Hai kết quả: + cá mập chuột * cá mập chuột = | + ngựa sư tử * ngựa sư tử =,Quy tắc: + X * X =
Hai kết quả: = - blackberry * cobra | = - trâu * ngựa hải cẩu,Quy tắc: = - Y * Z
Hai kết quả: - - chuột việt quất * chuột việt quất chuột việt quất | - - quả việt quất đại bàng * quả việt quất đại bàng quả việt quất đại bàng,Quy tắc: - - Z * Z Z
Hai kết quả: trâu ngựa vằn ngựa vằn trâu nho = * + | đại bàng ngựa vằn đại bàng ngựa vằn dâu trâu = * +,Quy tắc: X X Z = * +
Hai kết quả: cá mập cá mập + = + | nho nho + = +,Quy tắc: Y Y + = +
Hai kết quả: sư tử sư tử + sư tử sư tử * sư tử sư tử | đại bàng + đại bàng * đại bàng,Quy tắc: X + X * X
Hai kết quả: chuối dâu + chuối trâu dâu - - | đào + rắn hổ trâu đào - -,Quy tắc: Z + X Z - -
Hai kết quả: = lê việt quất * - táo | =đại bàng* - nho kiwi,Quy tắc: = X * - Z
Hai kết quả: * chuột đào + chuột đào + | * kiwi ngựa + kiwi ngựa +,Quy tắc: * Z + Z +
Hai kết quả: rắn hổ mang dưa hấu + = rắn hổ mang | dâu ngựa vằn nho + = ngựa vằn nho,Quy tắc: Y X + = Y
Hai kết quả: + - lê việt quất lê việt quất | + - lê lê,Quy tắc: + - Y Y
Hai kết quả: + hải cẩu * sư tử cò việt quất blackberry | + dưa hấu * đào đại bàng trâu,Quy tắc: + Z * X Y
Hai kết quả: + lê đào dưa hấu đào dâu đen + | + chim cánh cụt cò kiwi dâu đen kiwi +,Quy tắc: + Z X Y +
Hai kết quả: + kiwi * kiwi | + táo đen * táo đen,Quy tắc: + Z * Z
Hai kết quả: hải cẩu chim cánh cụt cò hải cẩu chim cánh cụt * - | chuối dâu chim cánh cụt chuối * -,Quy tắc: Y Z Y * -
Hai kết quả: rắn hổ mang chúa * cá mập đào = | đại bàng * sư tử dưa hấu =,Quy tắc: X X * Z =
Hai kết quả: dâu đen kiwi - đào + | ngựa chim cánh cụt nho nho - dâu tây +,Quy tắc: X Z - Y +
Hai kết quả: ngựa dâu đại bàng = ngựa * | cá voi đại bàng = đại bàng *,Quy tắc: X Z = X *
Hai kết quả: = = chuối đào chuối đào - | = = cá mập hổ mang cá mập hổ mang -,Quy tắc: = = Z Z -
Hai kết quả: + Đào trâu đại bàng - * | + dưa hấu sư tử cá mập - *,Quy tắc: + X Y - *
Hai kết quả: dâu * việt quất trâu - | dấu lê * dưa hấu -,Quy tắc: Z * Y -
Hai kết quả: - + chim cánh cụt nho = dâu ngựa vằn | - + lê đào = ngựa vằn,Quy tắc: - + X = Y
Hai kết quả: * cò táo = = chuối | * trâu dâu đen = = lê chim cánh cụt,Quy tắc: * Z = = Y
Hai kết quả: trâu blackberry + ngựa vằn trâu blackberry = + | chuối kiwi + chim cánh cụt chuối kiwi = +,Quy tắc: Z + Y Z = +
Hai kết quả: - trâu = trâu cá mập | - kiwi = chim cánh cụt chuối kiwi,Quy tắc: - X = Z X
Hai kết quả: + cá voi * | + dưa hấu dưa hấu dưa hấu dưa hấu *,Quy tắc: + Z Z *
Hai kết quả: chuối dâu dâu tây - lê dâu - = | cò cá mập lê - rắn hổ mang trâu - =,Quy tắc: Y X - Z - =
Hai kết quả: = nho chuối ngựa vằn * | = lê dâu đen trâu *,Quy tắc: = X Z *
Hai kết quả: - - trâu dâu trâu dâu trâu cò - | - - cò sư tử cò sư tử cò cá mập -,Quy tắc: - - Y Y X -
Hai kết quả: dâu đen ngựa + dưa hấu dâu đen + - | chim cánh cụt + chim cánh cụt ngựa vằn ngựa vằn + -,Quy tắc: Z + Z Y + -
Hai kết quả: * hải cẩu chuối - - hải cẩu chuối lê | * đại bàng - - đại bàng sư tử chuối,Quy tắc: * Z - - Z X
Hai kết quả: dưa hấu chuột + cá mập * | dâu đen + cò *,Quy tắc: X + Z *
Hai kết quả: rắn hổ mang dâu * - rắn hổ mang dâu việt quất kiwi - | trâu * - ngựa vằn trâu -,Quy tắc: X * - XY -
Hai kết quả: = táo - - cá mập chim cánh cụt | = cò ngựa - - chuột việt quất,Quy tắc: = X - - Y
Hai kết quả: ngựa vằn sư tử ngựa vằn sư tử * ngựa vằn sư tử * | dâu tây việt quất dâu tây việt quất * dâu tây việt quất *,Quy tắc: Z Z * Z *
Hai kết quả: cá voi lê + - cá voi lê | rắn hổ mang + - rắn hổ mang,Quy tắc: Z + - Z
Hai kết quả: = nho - cá mập - | = cá mập - rắn hổ mang -,Quy tắc: = X - Y -
Hai kết quả: blackberry Lion * = blackberry Lion | hải cẩu hổ mang * = hải cẩu hổ mang,Quy tắc: Z * = Z
Hai kết quả: + sư tử việt quất = trâu trâu | + trâu = chuối chuối,Quy tắc: + X = YY
Hai kết quả: cò chuối = hải cẩu + rắn hổ mang | trâu = táo + chim cánh cụt,Quy tắc: Y = Z + X
Hai kết quả: + hải cẩu + hải cẩu | + chuột lê + cò,Quy tắc: + Y + Z
Hai kết quả: * ngựa * * ngựa cá voi lê | * đại bàng * * đại bàng dâu,Quy tắc: * Y * * Y Z
Hai kết quả: penguin rat * - penguin rat | quả việt quất * - quả việt quất,Quy tắc: Z * - Z
Hai kết quả: kiwi trâu + = cá voi + hải cẩu | nho + = táo + đại bàng,Quy tắc: Y + = X + Z
Hai kết quả: dưa hấu dưa hấu ngựa vằn dâu = - | hải cẩu hổ mang hải cẩu ngựa nho = -,Quy tắc: Z Z Y = -
Hai kết quả: táo cá voi = nho dâu đen * nho dâu đen | đào chuối = dâu đen * dâu đen,Quy tắc: X = Z * Z
Hai kết quả: = sư tử việt quất trâu - | = sư tử việt quất -,Quy tắc: = Y X -
Hai kết quả: * + + cò blackberry rat | * + + cò ngựa lê,Quy tắc: * + + Y X
Hai kết quả: * blackberry Eagle * | *chuối đại bàng*,Quy tắc: * Z X *
Hai kết quả: + cá voi = rắn hổ mang trâu blackberry | + cá voi = chim cánh cụt hải cẩu chuối,Quy tắc: + X = YZ
Hai kết quả: + - chim cánh cụt ngựa vằn hổ mang * | + - rắn hổ mang chuột *,Quy tắc: + - X Y *
Hai kết quả: sư tử = cá voi sư tử * | chuối dâu = cò chuối dâu *,Quy tắc: Z = Z X *
Hai kết quả: táo ngựa vằn = * táo ngựa vằn = táo ngựa vằn | táo táo = * táo táo = táo táo,Quy tắc: X = * X = X
Hai kết quả: = * - cá mập hổ mang việt quất | = * - sư tử đại bàng sư tử kiwi,Quy tắc: = * - Y X
Hai kết quả: = đào cò ngựa vằn * | = sư tử chuối đào *,Quy tắc: = Z Y *
Hai kết quả: cá voi * cá voi - = | cá voi * cá voi - =,Quy tắc: X * X - =
Hai kết quả: * = chuối đại bàng chuối = ngựa | * = hải cẩu = đại bàng cò,Quy tắc: * = X X = Y
Hai kết quả: ngựa dưa hấu * ấn * + | cá mập * rắn hổ mang đại bàng * +,Quy tắc: Y * X * +
Hai kết quả: * lê kiwi rắn hổ mang chuột - - | * sư tử dưa hấu nho dâu đen - -,Quy tắc: * X Y Z - -
Hai kết quả: cá voi * - | kiwi kiwi * -,Quy tắc: X X * -
Hai kết quả: hải cẩu + - chuột chim cánh cụt | dâu + - nho,Quy tắc: Y + - Z
Hai kết quả: chuột chuối ngựa vằn - chuột chuối = | chuối cá mập chuối - cá mập =,Quy tắc: YZ - Y =
Hai kết quả: = * + chim cánh cụt ngựa blackberry | = * + ngựa vằn rắn hổ mang chuối,Quy tắc: = * + Y X
Hai kết quả: rắn hổ mang trâu* + rắn hổ mang chúa chuối | sư tử * + sư tử chim cánh cụt,Quy tắc: X * + X Z
Hai kết quả: rắn hổ mang chim cánh cụt - rắn hổ mang chim cánh cụt = - | táo lê - táo lê = -,Quy tắc: Z - Z = -
Hai kết quả: * chuối chuối - = | * ngựa ngựa - =,Quy tắc: * Y Y - =
Hai kết quả: = trâu việt quất + * | = đại bàng đào cá mập + *,Quy tắc: = Z Y + *
Hai kết quả: chim cánh cụt + = blackberry blackberry + | chuối trâu + = sư tử +,Quy tắc: X + = Z +
Hai kết quả: = * shark shark - shark shark | = * cò - cò,Quy tắc: = * Y - Y
Hai kết quả: = chuột dưa hấu = rắn hổ mang dưa hấu = | = dâu = chuối dâu =,Quy tắc: = Y = Y Z =
Hai kết quả: * = - táo blackberry chuối blackberry chuối | * = - sư tử việt quất ngựa vằn rắn hổ mang ngựa vằn rắn hổ mang,Quy tắc: * = - X Y Y
Hai kết quả: - + Kiwi seal Kiwi seal | - + lê nho lê nho,Quy tắc: - + Y Y
Hai kết quả: chuối cò + chuối cò - | cá voi + cá voi -,Quy tắc: X + X -
Hai kết quả: * táo dấu dâu ngựa vằn việt quất = = | * cá mập ngựa việt quất chuột = =,Quy tắc: * Y X Z = =
Hai kết quả: lê = * cá mập lê | ngựa dâu = * ngựa vằn kiwi dâu tây,Quy tắc: Y = * X Y
Hai kết quả: cò ngựa vằn ngựa - = * ngựa vằn | chim cánh cụt táo trâu - = * ngựa,Quy tắc: X Y - = * Z
Hai kết quả: đại bàng cò trâu + * | hải cẩu cá mập sư tử + *,Quy tắc: X Z + *
Hai kết quả: ngựa nho sư tử * ngựa nho - | chim cánh cụt dưa hấu dâu * dưa hấu dâu -,Quy tắc: YZ * Z -
Hai kết quả: đại bàng = = chuối chuối | chuột dâu = = ngựa cò,Quy tắc: Y = = X
Hai kết quả: = + - cá voi hổ mang ngựa ngựa | = + - blackberry seal apple seal apple,Quy tắc: = + - Y X X
Hai kết quả: lê chuối* - dâu tây* | cá mập cò * - ngựa chim cánh cụt *,Quy tắc: Z * - Y *
Hai kết quả: = * cò nho ngựa cò nho | = * cá mập kiwi cá mập ngựa kiwi,Quy tắc: = * Z X Z
Hai kết quả: lê nho dâu = * | lê dưa hấu đại bàng = *,Quy tắc: X Z = *
Hai kết quả: cá voi blackberry + * táo cá voi blackberry | nho + * nho chim cánh cụt việt quất,Quy tắc: Z + * Z X
Hai kết quả: nho cá mập = nho cá mập = kiwi cá voi = | cá voi việt quất = cá voi việt quất = cá voi dưa hấu =,Quy tắc: Y = Y = Z =
Hai kết quả: lê đào = lê đào kiwi trâu * - | kiwi cá voi = cá voi kiwi sư tử quả việt quất * -,Quy tắc: Y = Y X * -
Hai kết quả: * blackberry blackberry + Eagle - | * dâu tây dâu + táo dâu -,Quy tắc: * Z Z + Y -
Hai kết quả: - sư tử dâu tây ngựa vằn + - | - dâu dâu ngựa + -,Quy tắc: - Y X X + -
Hai kết quả: dâu đào * đại bàng * | cá voi * chuối việt quất *,Quy tắc: Y * Z *
Hai kết quả: * lê * lê chim cánh cụt | * đại bàng * đại bàng nho,Quy tắc: * X * Y X
Hai kết quả: = hải cẩu hải cẩu ngựa hổ mang nho + | = dưa hấu dưa hấu lê đào +,Quy tắc: = Z Z Y +
Hai kết quả: sư tử hải cẩu ngựa vằn - = = nho | chuối cá voi dâu đen - = = rắn hổ mang,Quy tắc: YZ - = = X
Hai kết quả: lê dâu lê dâu - lê dâu + - | cá mập ngựa vằn cá mập ngựa vằn - ngựa vằn cá mập + -,Quy tắc: Z Z - Z + -
Hai kết quả: việt quất + việt quất = | trâu + trâu =,Quy tắc: Z + Z =
Hai kết quả: * cá mập chuột + táo * | *chuột + kiwi*,Quy tắc: * Z + Y *
Hai kết quả: hải cẩu cá mập hổ mang - + | rắn hổ mang đào - +,Quy tắc: Z X - +
Hai kết quả: con dấu = * con dấu ngựa vằn | ngựa hổ mang = * ngựa hổ mang dâu đào,Quy tắc: Y = * X Y
Hai kết quả: cá voi + - cá voi | đào + - đào,Quy tắc: Y + - Y
Hai kết quả: = chuột dâu dưa hấu chuối * | = chim cánh cụt cò việt quất *,Quy tắc: = Z X *
Hai kết quả: ngựa sư tử trâu voi + + | hải cẩu kiwi trâu + +,Quy tắc: Y X + +
Hai kết quả: - hải cẩu* cá mập | - chim cánh cụt lê * rắn hổ mang,Quy tắc: - Y*Z
Hai kết quả: + trâu = kiwi | + dưa hấu = cò cò,Quy tắc: + X = Z
Hai kết quả: * kiwi * kiwi đại bàng kiwi | * ngựa vằn cò * ngựa vằn trâu dưa hấu,Quy tắc: * Z * X Z
Hai kết quả: = cá mập dưa hấu dưa hấu + | = rắn hổ đào đào +,Quy tắc: = Z Z X +
Hai kết quả: hải cẩu * dâu trâu dưa hấu = | kiwi kiwi * trâu dâu việt quất =,Quy tắc: Z * Y X =
Hai kết quả: sư tử ngựa vằn hổ mang sư tử * = - | dâu tây cá voi dâu tây cá voi * = -,Quy tắc: X Z X * = -
Hai kết quả: ngựa + * ngựa | cá voi dâu đen + * cá voi dâu đen,Quy tắc: Y + * Y
Hai kết quả: nho nho + nho - | con dấu con dấu con dấu + con dấu con dấu -,Quy tắc: X X + X -
Hai kết quả: táo dâu nho đại bàng * - nho đại bàng | con dấu dâu chuột * - con dấu,Quy tắc: YZ * - Z
Hai kết quả: + rắn hổ mang chim cánh cụt dâu hổ mang + | + cò nho cá mập ngựa cò nho +,Quy tắc: + X Z X +
Hai kết quả: ngựa vằn ngựa vằn = táo dâu + | đại bàng = việt quất +,Quy tắc: Y = Z +
Hai kết quả: * đào trâu hổ mang blackberry + - cobra blackberry | * chim cánh cụt sư tử táo blackberry + - chim cánh cụt sư tử,Quy tắc: * Z Y + - Y
Hai kết quả: + chuối nho táo - chuối | + Kiwi dâu ngựa vằn - kiwi dâu,Quy tắc: + Y Z - Y
Hai kết quả: * * dưa hấu chuột dưa hấu + | * * đại bàng đại bàng cá voi +,Quy tắc: * * YZ +
Hai kết quả: - chuột = chuột + đào | - blackberry = blackberry + lê rắn hổ mang,Quy tắc: - Y = Y + Z
Hai kết quả: = nho - chim cánh cụt | = dâu đen - sư tử chim cánh cụt,Quy tắc: = Z - Y
Hai kết quả: Hải cẩu - rắn hổ mang + | cò cá mập - chim cánh cụt nho +,Quy tắc: Z Y - X +
Hai kết quả: * đại bàng hải cẩu trâu kiwi cá voi = | * chim cánh cụt rắn hổ mang dâu chuột =,Quy tắc: * Y Z X =
Hai kết quả: cá voi = = đại bàng | trâu = = dâu đen,Quy tắc: Y = = Z
Hai kết quả: dưa hấu sư tử + - chuối dâu | cá mập + - hải cẩu kiwi,Quy tắc: Y + - Z
Hai kết quả: + + ngựa chuột chim cánh cụt = | + + cá voi chim cánh cụt sư tử dâu tây =,Quy tắc: + + Z X =
Hai kết quả: * + chim cánh cụt dâu tây * con dấu táo | * + việt quất * cò kiwi,Quy tắc: * + Z * X
Hai kết quả: blackberry apple = = = cò ngựa | chim cánh cụt ngựa vằn = = = con dấu,Quy tắc: Z = = = X
Hai kết quả: cá mập + chuột * * ngựa | hải cẩu chuối + cò * * ngựa vằn,Quy tắc: Y + Z * * X
Hai kết quả: * + * ngựa vằn việt quất chuối đào | * + * táo táo rắn hổ mang ngựa vằn,Quy tắc: * + * Y Z X
Hai kết quả: việt quất đại bàng việt quất + + việt quất đại bàng * | chuột táo + + chuột *,Quy tắc: Y Z + + Z *
Hai kết quả: * hải cẩu đại bàng - + | * lê dâu lê chim cánh cụt - +,Quy tắc: * X Z - +
Hai kết quả: cá mập + đại bàng ngựa = chim cánh cụt | quả lê + chuối trâu = ngựa vằn việt quất,Quy tắc: X + Z = Y
Hai kết quả: *ngựa đào - cá voi | * kiwi - đào dưa hấu,Quy tắc: * Z - X
Hai kết quả: * cá mập ngựa vằn sư tử rắn hổ mang = * | * dưa hấu dưa hấu việt quất nho = *,Quy tắc: * Z X Y = *
Hai kết quả: lê cá voi * dâu tây - | chuối * cò -,Quy tắc: Y * Z -
Hai kết quả: blackberry* - + ngựa trâu | trâu kiwi * - + trâu nho,Quy tắc: Y * - + X
Hai kết quả: * kiwi = nho chim cánh cụt kiwi * | *chuối chuột = chuối chuột đại bàng blackberry *,Quy tắc: * X = X Z *
Hai kết quả: = dưa hấu dâu ngựa vằn + * | = dưa hấu kiwi dâu đen kiwi + *,Quy tắc: = Y X + *
Hai kết quả: +=rat rat | + = ngựa vằn ngựa vằn,Quy tắc: + = Z Z
Hai kết quả: = rắn hổ mang cò - rắn hổ mang cò - | = kiwi - kiwi -,Quy tắc: = X - X -
Hai kết quả: cò đại bàng cò đại bàng - cò đại bàng = + | cá voi ngựa vằn cá voi ngựa vằn - cá voi ngựa vằn = +,Quy luật: Y Y - Y = +
Hai kết quả: ngựa vằn * - ngựa vằn | con dấu * - con dấu,Quy tắc: X * - X
Hai kết quả: dâu đen = rắn hổ mang đại bàng - ngựa vằn dưa hấu | ngựa vằn = đại bàng táo - ngựa đại bàng,Quy tắc: Z = X - Y
Hai kết quả: rắn hổ mang cá mập ngựa vằn kiwi + ngựa vằn kiwi = | đại bàng đại bàng kiwi + kiwi =,Quy tắc: YZ + Z =
Hai kết quả: + rắn hổ mang chúa dâu * - | + cá voi nho cá voi nho chim cánh cụt nho * -,Quy tắc: + Z Z Y * -
Hai kết quả: - kiwi - táo dâu | - trâu - dâu trâu dâu dâu,Quy tắc: - X - Z Y
Hai kết quả: - hải cẩu - hải cẩu trâu | - dâu tây - dâu đen,Quy tắc: - Y - Z Y
Hai kết quả: * * chuối trâu việt quất = việt quất | * * dưa hấu táo cá voi lê = cá voi lê,Quy tắc: * * YZ = Z
Hai kết quả: rắn hổ mang sư tử + = rắn hổ mang | ngựa vằn dâu tây kiwi + = ngựa vằn dâu tây,Quy tắc: X Z + = X
Hai kết quả: + = chim cánh cụt cá voi chim cánh cụt cá voi chim cánh cụt | + = dâu chuối dâu,Quy tắc: + = Y Z Y
Hai kết quả: chuột lê - = chuột lê | đào - = đào,Quy tắc: Z - = Z
Hai kết quả: ngựa vằn - * * dưa hấu | ngựa - * * chuột,Quy tắc: X - * * Y
Hai kết quả: * hải cẩu chim cánh cụt * rắn hổ mang hải cẩu chim cánh cụt - | * nho * nho táo chim cánh cụt -,Quy tắc: * X * Z X -
Hai kết quả: + cò * cá voi việt quất cá voi việt quất * | + dưa hấu trâu *đào đào*,Quy tắc: + Y * Z Z *
Hai kết quả: ngựa vằn + + ngựa vằn dâu đào - | việt quất + + cá voi việt quất -,Quy tắc: Z ++ + X Z -
Hai kết quả: hải cẩu kiwi + sư tử ngựa = hải cẩu kiwi | cò + hải cẩu = cò,Quy tắc: Z + Y = Z
Hai kết quả: - dưa hấu + dưa hấu đào = | - ngựa vằn + ngựa vằn việt quất =,Quy tắc: - X + Z X =
Hai kết quả: chuối lê dâu * - | đại bàng chuột đào blackberry * -,Quy tắc: YZ * -
Hai kết quả: * sư tử ngựa vằn + quả lê | * việt quất nho + lê ngựa,Quy tắc: * X + Z
Hai kết quả: chim cánh cụt ngựa ngựa chim cánh cụt - * ngựa đại bàng | dưa hấu dưa hấu - * lê,Quy tắc: Z Z - * Y
Hai kết quả: + - việt quất việt quất - | + - đại bàng ngựa đại bàng ngựa -,Quy tắc: + - Z Z -
Hai kết quả: - rat rat = * rat | - ngựa vằn blackberry ngựa vằn blackberry = * ngựa vằn blackberry,Quy tắc: - Z Z = * Z
Hai kết quả: + = rắn hổ mang chúa | + = ngựa kiwi ngựa kiwi,Quy tắc: + = X X
Hai kết quả: + ngựa ngựa * ngựa | + dâu lê dâu tây * dâu lê,Quy tắc: + X X * X
Hai kết quả: cá mập ngựa chuối = + | chuối nho = +,Quy tắc: Z X = +
Hai kết quả: * nho - nho nho | * cá voi việt quất - cá voi việt quất cá voi việt quất,Quy tắc: * Z - Z Z
Hai kết quả: đại bàng + đại bàng - - | Trâu hải cẩu + Trâu hải cẩu - -,Quy tắc: Y + Y - -
Hai kết quả: = - dấu * dấu dưa hấu | = - táo dâu đen * táo,Quy tắc: = - Y * X
Hai kết quả: đại bàng = đại bàng sư tử lê + * | nho = nho hải cẩu + *,Quy tắc: Z = X Z + *
Hai kết quả: * = ngựa blackberry lê ngựa vằn | * = trâu chuột cống,Quy tắc: * = YZ
Hai kết quả: chuối * kiwi trâu = = | kiwi * ngựa = =,Quy tắc: X * Y = =
Hai kết quả: ngựa vằn = ngựa vằn = | việt quất = việt quất =,Quy tắc: Z = Z =
Hai kết quả: = đào chim cánh cụt đào chim cánh cụt + | = dưa hấu dâu dưa hấu dâu +,Quy tắc: = X X +
Hai kết quả: = = cò hải cẩu hổ mang chúa - | = = cá mập lê cá mập lê chuối nho -,Quy tắc: = = Z Z X -
Hai kết quả: = dấu dưa hấu + dấu dưa hấu dấu dưa hấu * | = hải cẩu đào + hải cẩu hải đào *,Quy tắc: = X + X X *
Hai kết quả: trâu + cò chuối + trâu | ngựa + cá voi việt quất + ngựa,Quy tắc: Z + Y + Z
Hai kết quả: hải cẩu = * rắn hổ mang dưa hấu | cò cò = * lê đại bàng,Quy tắc: X X = * Y
Hai kết quả: sư tử đại bàng * sư tử đại bàng * + | trâu * trâu * +,Quy tắc: X * X * +
Hai kết quả: - = kiwi chim cánh cụt kiwi chim cánh cụt dâu tây | - = cá mập rắn hổ mang việt quất,Quy tắc: - = X X Z
Hai kết quả: đào đào * chim cánh cụt = | đào * chim cánh cụt cò =,Quy tắc: X * Y =
Hai kết quả: cá voi ngựa - ngựa cá voi blackberry lê = | chuối cá voi - chuối cá voi chuối việt quất =,Quy tắc: Y - Y Z =
Hai kết quả: chuột + chuột nho - | kiwi + cá voi chuột kiwi -,Quy tắc: Z + Y Z -
Hai kết quả: = + chim cánh cụt nho = blackberry | = + dưa hấu = ngựa ngựa,Quy tắc: = + Y = X
Hai kết quả: - = nho nho nho - | - = cá mập cá mập cá mập -,Quy tắc: - = Y Y Y -
Hai kết quả: cò = = đại bàng kiwi | chuối = = rắn hổ mang kiwi,Quy tắc: X = = Z
Hai kết quả: ngựa = + ngựa = | việt quất đen = + việt quất đen =,Quy tắc: X = + X =
Hai kết quả: * + chuối dưa hấu | * + cá mập nho nho,Quy tắc: * + Y Z
Hai kết quả: ngựa vằn = = ngựa + | táo cá mập = = chuối sư tử +,Quy tắc: Z = = X +
Hai kết quả: = * - đại bàng sư tử việt quất blackberry chuối | = * - rắn hổ mang blackberry nho blackberry ngựa vằn,Quy tắc: = * - Z Y X
Hai kết quả: = * cá voi chim cánh cụt + cá voi chim cánh cụt blackberry | = * táo + táo đại bàng dâu đen,Quy tắc: = * Z + Y Z
Hai kết quả: blackberry blackberry + - rắn hổ mang dưa hấu | ngựa ngựa + - chuối táo,Quy tắc: Y Y + - X
Hai kết quả: con dấu dấu - + chim cánh cụt - | táo táo - + sư tử -,Quy tắc: Y Y - + Z -
Hai kết quả: rắn hổ mang chuột dưa hấu = dưa hấu chuột = * | sư tử chuột sư tử blackberry = sư tử blackberry = *,Quy tắc: X Z = Z = *
Hai kết quả: - * đại bàng ngựa vằn đại bàng ngựa vằn | - * đại bàng đại bàng,Quy tắc: - * Y Y
Hai kết quả: blueberry = * blueberry | lê đào = * lê đào,Quy tắc: Z = * Z
Hai kết quả: = rắn hổ mang nho + lê nho | = dâu trâu + đào,Quy tắc: = X + Y
Hai kết quả: chim cánh cụt chuột táo + sư tử cò = = | chuột cá mập + dâu đen = =,Quy tắc: Y Z + X = =
Hai kết quả: - blackberry cá mập - blackberry cá mập - | - dưa hấu - dưa hấu -,Quy tắc: - X - X -
Hai kết quả: cá mập - cá mập - | rắn hổ mang sư tử - rắn hổ mang sư tử -,Quy tắc: Y - Y -
Hai kết quả: đào táo + rắn hổ mang việt quất rắn hổ mang việt quất - | đại bàng việt quất + đào ngựa vằn đào ngựa vằn -,Quy tắc: Z + Y Y -
Hai kết quả: ngựa = đào = đào * | chim cánh cụt ngựa = cá voi = cá voi *,Quy tắc: X = Y = Y *
Hai kết quả: sư tử chim cánh cụt - = | cò táo trâu táo trâu - =,Quy tắc: X Y Y - =
Hai kết quả: đại bàng - đại bàng đại bàng + = | cá mập voi - cá mập voi cá mập voi + =,Quy tắc: X - X X + =
Hai kết quả: = sư tử trâu * rắn hổ mang | = táo * lê,Quy tắc: = X * Z
Hai kết quả: - việt quất + đào + | - lê táo + blackberry cò +,Quy tắc: - Z + Y +
Hai kết quả: nho việt quất việt quất nho * - | kiwi kiwi * -,Quy tắc: X X * -
Hai kết quả: hải cẩu - * sư tử táo - việt quất | cá mập - * nho - đại bàng trâu,Quy tắc: Z - * X - Y
Hai kết quả: = cá voi sư tử dâu đen = lê dưa hấu | = đào dâu đen = việt quất việt quất,Quy tắc: = Y Z = X
Hai kết quả: + * cá voi đào cá voi đào cá voi * | + *dâu dâu dâu tây*,Quy tắc: + * Y Y Y *
Hai kết quả: phong ấn đào * phong ấn đào - | cá mập dâu đen * cá mập dâu đen -,Quy tắc: X * X -
Hai kết quả: chuối chuối = * | chim cánh cụt chim cánh cụt = *,Quy tắc: Y Y = *
Hai kết quả: lê = lê = * | dấu đào = dấu đào = *,Quy tắc: X = X = *
Hai kết quả: kiwi lê = kiwi lê + | lê dưa hấu = lê dưa hấu +,Quy tắc: Z = Z +
Hai kết quả: * * cá voi * | * * chuột chuột *,Quy tắc: * * Z Z *
Hai kết quả: chim cánh cụt dưa hấu = = chim cánh cụt lê chim cánh cụt lê | hải cẩu chuối = = chim cánh cụt chim cánh cụt,Quy tắc: Z = = Y Y
Hai kết quả: lê kiwi + = seal | chim cánh cụt + = nho kiwi,Quy tắc: Y + = X
Hai kết quả: dưa hấu chim cánh cụt blackberry blackberry * * + | đào việt quất * * +,Quy tắc: X Z * * +
Hai kết quả: + cò hổ mang cò cò - - | + chuột chuột - -,Quy tắc: + X X - -
Hai kết quả: - - cá mập * chuối | - - nho nho * ngựa,Quy tắc: - - X X * Z
Hai kết quả: + rắn hổ mang = cò đào + cò đào | + cá voi = ngựa + ngựa,Quy tắc: + X = Y + Y
