source,target
Hai kết quả: + Apple Seal - Chim cánh cụt | + Ngựa - quả việt quất lê,Quy tắc: + X - Z
Hai kết quả: cá voi việt quất = + | dưa hấu kiwi chim cánh cụt đại bàng = +,Quy tắc: Z Y = +
Hai kết quả: = cò dưa hấu cò dưa hấu cò dưa hấu * * | = ngựa vằn ngựa vằn * *,Quy tắc: = X X X * *
Hai kết quả: + * = rắn hổ mang | + * = nho,Quy tắc: + * = Z Z
Hai kết quả: + * Đại bàng cá mập blackberry | + * Dâu việt quất trâu trâu,Quy tắc: + * X Z
Hai kết quả: = chim cánh cụt hải cẩu = | = Kiwi táo =,Quy tắc: = Z Y =
Hai kết quả: - * chuối * chuối dâu đen việt quất | - * Cá voi việt quất * Chuối cá voi việt quất,Quy tắc: - * X * X Y
Hai kết quả: = ngựa * - ngựa | = Đại bàng Blackberry * - Đại bàng Blackberry,Quy tắc: = Z * - Z
Hai kết quả: * + lê hải cẩu nho | * + Rắn hổ mang trâu dưa hấu,Quy tắc: * + Z X
Hai kết quả: - con dấu nho * | - Dâu tây sư tử *,Quy tắc: - X Y *
Hai kết quả: cò ngựa vằn + = | Kiwi chim cánh cụt dưa hấu + =,Quy tắc: X Z + =
Hai kết quả: = * - chim cánh cụt | = * - sư tử lê sư tử lê,Quy tắc: = * - Z Z
Hai kết quả: chuối + chuối * + | lê cò + lê cò * +,Quy tắc: X + X * +
Hai kết quả: cá mập cá mập dâu đen lê * = | cò kiwi cò kiwi trâu đào * =,Quy tắc: Z Z Y * =
Hai kết quả: cá mập = cá mập = cá mập = | chuột = chuột = chuột = chuột =,Quy tắc: Z = Z = Z =
Hai kết quả: + = kiwi ngựa vằn lê hải cẩu | + = Rắn hổ mang cá mập trâu dưa hấu,Quy tắc: + = Y X
Hai kết quả: * kiwi dâu tây kiwi * đại bàng | * Cá voi * Nho đại bàng,Quy tắc: * x x * y
Hai kết quả: + Cò trâu nho - + Cò trâu | + Cò rắn hổ mang Đại bàng rắn hổ mang - + Đại bàng rắn hổ mang,Quy tắc: + X Y - + Y
Hai kết quả: con dấu * hải cẩu chuột dâu tây * | dâu tây * dưa hấu dâu tây *,Quy tắc: Y * Y Z *
Hai kết quả: * - * chim cánh cụt hải cẩu chim cánh cụt | * - * Chim cánh cụt rắn hổ mang,Quy tắc: * - * Y X Y
Hai kết quả: blackberry chuối + - | Rắn hổ mang nho ngựa vằn + -,Quy tắc: Z Y + -
Hai kết quả: * = sư tử đại bàng táo | * = Sư tử nho Kiwi Blackberry,Quy tắc: * = X Z
Hai kết quả: ngựa nho = ngựa nho lê + | Kiwi dâu tây = hải cẩu kiwi dâu tây +,Quy tắc: Z = X Z +
Hai kết quả: ngựa vằn đào * * | Ngựa voi hổ mang * *,Quy tắc: Z X * *
Hai kết quả: - lê sư tử - đại bàng chuối | - Đại bàng - Đào táo,Quy tắc: - Y - X
Hai kết quả: ngựa vằn - = * ngựa vằn trâu | Rắn hổ mang việt quất - = * rắn hổ mang việt quất hải cẩu cá mập,Quy tắc: Z - = * X Z
Hai kết quả: cá mập = - kiwi | Blackberry Horse = - Chim cánh cụt táo,Quy tắc: Y = - Z
"Hai kết quả: = = = Ngựa vằn sư tử việt quất sư tử việt quất | = = = Cá mập nho, việt quất, kiwi, việt quất, kiwi",Quy tắc: = = = X Z Z
Hai kết quả: đại bàng chuột * quả việt quất = | dâu tây * táo đào =,Quy tắc: X * Z =
Hai kết quả: lê táo trâu + - - hải cẩu dâu đen | Nho đại bàng + - - Cò chuối,Quy tắc: X Y + - - Z
Hai kết quả: + Cá voi dâu tây dưa hấu táo nho * | + Sư tử hổ mang dâu đen kiwi *,Quy tắc: + Z X Y *
Hai kết quả: chim cánh cụt * - = chim cánh cụt đại bàng hải cẩu | đào ngựa * - = dưa hấu ngựa đào,Quy tắc: X * - = Y X
Hai kết quả: cò = - ngựa vằn cò | Kiwi ngựa vằn = - Ngựa vằn Kiwi Dưa hấu cá voi,Quy tắc: Z = - Z Y
Hai kết quả: nho nho trâu - + | Ngựa vằn trâu nho trâu - +,Quy tắc: X Y Z - +
Hai kết quả: việt quất * + chuối | Blackberry * + Ngựa vằn hải cẩu,Quy tắc: X * + Y
Hai kết quả: * = lê hải cẩu táo + | * = cò việt quất +,Quy tắc: * = X Y +
Hai kết quả: dưa hấu dâu tây dưa hấu dâu tây = = cá voi dưa hấu | kiwi kiwi = = nho,Quy tắc: Y Y = = X
"Hai kết quả: = lê lê blackberry = | = chim cánh cụt cá voi, chim cánh cụt chim cánh cụt dâu tây =",Quy tắc: = x x y =
Hai kết quả: hải cẩu nho * = dưa hấu rắn hổ mang | Cá voi cánh cụt * = cá mập,Quy tắc: Y * = Z
Hai kết quả: sư tử - hải cẩu + = nho | Đại bàng chim cánh cụt - cò việt quất + = quả việt quất,Quy tắc: Y - X + = Z
Hai kết quả: đại bàng chuột * + đại bàng chuột đại bàng | dưa hấu ngựa * + dưa hấu ngựa dưa hấu ngựa,Quy tắc: Y * + Y Y
Hai kết quả: * sư tử - = sư tử dưa hấu | * việt quất táo - = việt quất táo ngựa vằn,Quy tắc: * Y - = X Y
Hai kết quả: cá mập dâu tây chuột ngựa vằn cá voi - * - | Cá mập cò việt quất dâu đen - * -,Quy tắc: X Y Z - * -
Hai kết quả: cá voi cá voi - = cá voi | sư tử sư tử - = sư tử,Quy tắc: Y Y - = Y
Hai kết quả: táo cò - = + đại bàng | nho dâu tây - = + dưa hấu,Quy tắc: Z Y - = + X
Hai kết quả: đào sư tử * - cò việt quất | Dưa hấu chim cánh cụt * - Nho Kiwi,Quy tắc: Z * - X
Hai kết quả: lê = lê chim cánh cụt + | dâu tây ngựa = rắn hổ mang ngựa dâu tây +,Quy tắc: Z = Y Z +
Hai kết quả: chim cánh cụt kiwi - = chim cánh cụt kiwi chim cánh cụt kiwi * | đại bàng nho - = đại bàng nho đại bàng nho *,Quy tắc: Z - = Z Z *
Hai kết quả: = chuột chuột kiwi ngựa * | = con dấu con dấu *,Quy tắc: = Y Y X *
Hai kết quả: * blackberry blackberry dưa hấu nho blackberry blackberry = | * đào kiwi dâu đào =,Quy tắc: * Y Z Y =
Hai kết quả: táo nho cá mập = nho cá mập * | chim cánh cụt voi hổ mang ngựa = cá voi ngựa *,Quy tắc: Z X = Z *
Hai kết quả: chuối việt quất - táo dưa hấu trâu + - | Đại bàng cá mập - Hải cẩu lê + -,Quy tắc: Z - Y X + -
"Hai kết quả: đào dâu tây đào dâu tây = + | Trâu, việt quất, trâu, việt quất = +",Quy tắc: Z Z = +
Hai kết quả: chuột trâu - + chuột trâu - | dâu hổ mang - + dâu hổ mang -,Quy tắc: X - + X -
Hai kết quả: ngựa voi = chuột cá voi chuột * | nho = đại bàng cá voi đại bàng đại bàng *,Quy tắc: Z = Y Y *
Hai kết quả: = cá mập đào - cá mập đào * cá mập đào | = Đại bàng sư tử - Đại bàng sư tử * Đại bàng sư tử,Quy tắc: = X - X * X
"Hai kết quả: + + rắn hổ mang rắn hổ mang blackberry | + + Chuối, chuối, lê, chuột",Quy tắc: + + Y Y Z
Hai kết quả: chuột chuối * kiwi việt quất * | Cò trâu Kiwi Chuối * Lê sư tử *,Quy tắc: Y Z * X *
Hai kết quả: nho = nho - | sư tử = sư tử -,Quy tắc: Z = Z -
Hai kết quả: táo táo - * - | sư tử sư tử - * -,Quy tắc: X X - * -
Hai kết quả: đào sư tử * chuột - + đại bàng cò | Cá mập * quả việt quất - + con dấu dâu tây,Quy tắc: X * Z - + Y
Hai kết quả: + Ngựa vằn chim cánh cụt + Dưa hấu * Dưa hấu | + Nho + Kiwi cá voi * Kiwi cá voi,Quy tắc: + Y + Z * Z
Hai kết quả: * cá mập = = chuối | * rắn hổ mang = = nho kiwi,Quy tắc: * X = = Z
Hai kết quả: - - nho lê dâu việt quất chuối | - - Hải cẩu việt quất chuột đại bàng,Quy tắc: - - Y Z X
Hai kết quả: + hải cẩu chuối = ngựa cò | + táo = chuột dưa hấu,Quy tắc: + Y = X
Hai kết quả: * nho = + nho việt quất | * Cá voi = + Cá voi sư tử,Quy tắc: * X = + Z X
Hai kết quả: lê = nho * lê | nho = lê cá voi * nho,Quy tắc: Y = X * Y
Hai kết quả: chim cánh cụt táo dâu tây + chim cánh cụt * * | con dấu nho đào lê + con dấu nho * *,Quy tắc: Y Z + Y * *
Hai kết quả: - con dấu chuột chuối - + chuối | - Đào chuột hổ mang - + Rắn hổ mang,Quy tắc: - Z Y - + Z
Hai kết quả: - cá mập cá mập - + | - chuối chuối - +,Quy tắc: - Y Y - +
Hai kết quả: + kiwi = + kiwi | + Chim cánh cụt chuột = + Chim cánh cụt chuột,Quy tắc: + Z = + Z
Hai kết quả: - - Ngựa vằn việt quất dâu tây + | - - Dưa hấu sư tử dâu đào +,Quy tắc: - - Z X +
Hai kết quả: = + ngựa dưa hấu chuột | = + chim cánh cụt kiwi,Quy tắc: = + Y X
Hai kết quả: * = ngựa * cá voi | * = quả việt quất táo * cá mập,Quy tắc: * = Z * Y
Hai kết quả: ngựa lê - + ngựa vằn rắn hổ mang | táo - + chuột chuột,Quy tắc: Z - + X
Hai kết quả: - rắn hổ mang dưa hấu = quả việt quất | - chuột = dâu tây,Quy tắc: - Z = X
Hai kết quả: * Đại bàng việt quất + + nho | * Cò sư tử + + chuối,Quy tắc: * Y + + Z
"Hai kết quả: táo đào - cò cá voi dưa hấu đào - | dưa hấu - quả việt quất, táo nho -",Quy tắc: X - Z Y -
Hai kết quả: - * Sư tử dâu tây + Kiwi Kiwi Đào nho | - * Trâu táo + ngựa dưa hấu chuột,Quy tắc: - * X + Y Z
Hai kết quả: chuột chuối trâu nho * = | Kiwi cò * =,Quy tắc: Z X * =
Hai kết quả: chuối chim cánh cụt táo táo + - = | cò dâu đen dưa hấu ngựa dưa hấu ngựa + - =,Quy tắc: X Y Y + - =
Hai kết quả: đại bàng sư tử chuối cò = - | Cá mập kiwi trâu = -,Quy tắc: Z X = -
Hai kết quả: * Đại bàng sư tử + Đại bàng sư tử dưa hấu cá voi | * Hải cẩu cá mập + hải cẩu cá mập dâu tây sư tử,Quy tắc: * Y + Y Z
Hai kết quả: blackberry blackberry * blackberry + * | Cò sư tử Cò sư tử * Cò sư tử + *,Quy tắc: Z Z * Z + *
Hai kết quả: + * Con dấu nho đại bàng ngựa vằn đào | + * Dưa hấu Rắn hổ mang Táo Dưa hấu,Quy tắc: + * X Z Y
Hai kết quả: ngựa cò - - + Rắn hổ mang chuối việt quất | trâu - - + dâu đen nho,Quy tắc: Y - - + Z X
Hai kết quả: - - Ngựa chuột * Chuột ngựa chuối | - - Chuột đại bàng * Dưa hấu chuột đại bàng,Quy tắc: - - Y * Y X
Hai kết quả: * Nho việt quất chim cánh cụt * - nho | * Chuối cá mập Chuối * - Dưa hấu dâu đen,Quy tắc: * Z X * - Y
Hai kết quả: dâu tây cá mập việt quất = + táo lê + | Chim cánh cụt sư tử = + dâu tây +,Quy tắc: Y Z = + X +
Hai kết quả: = - + dâu tây dưa hấu dưa hấu chim cánh cụt dâu đen | = - + lê hải cẩu trâu,Quy tắc: = - + Y Y X
Hai kết quả: chim cánh cụt chuột cá mập ngựa + chuột cánh cụt = | Đại bàng táo đại bàng + đại bàng =,Quy tắc: Z Y + Z =
Hai kết quả: lê = * lê - | quả việt quất = * quả việt quất -,Quy tắc: Z = * Z -
Hai kết quả: = việt quất - ngựa = ngựa | = Nho chuột - dưa hấu trâu = dưa hấu trâu,Quy tắc: = Z - Y = Y
Hai kết quả: ngựa + = chuột cánh cụt | táo + = ngựa kiwi,Quy tắc: Z + = X
Hai kết quả: + - đại bàng đại bàng dâu đen dâu tây | + - Hải cẩu táo Blackberry Zebra,Quy tắc: + - Z Y
"Hai kết quả: - Đại bàng hải cẩu + Hải cẩu cá voi rắn hổ mang + | - Lê + rắn hổ mang trâu, rắn hổ mang, chuối +",Quy tắc: - Z + Y X +
Hai kết quả: + - trâu dâu tây | + - Đại bàng việt quất Đại bàng Đại bàng Cá mập đào,Quy tắc: + - Y Y Z
Hai kết quả: chuối chuối chuối - = - | Chim cánh cụt chim cánh cụt - = -,Quy tắc: Y Y Y - = -
Hai kết quả: cá voi việt quất cá voi việt quất = - - cá voi việt quất | đào đào = - - đào,Quy tắc: X X = - - X
Hai kết quả: = đào chuột dưa hấu = + | = Hải cẩu chuột dưa hấu = +,Quy tắc: = Z Y = +
Hai kết quả: nho = * nho = lê đào | táo cá voi = * táo cá voi = dâu tây,Quy tắc: X = * X = Z
Hai kết quả: * Cá mập táo - Cá mập táo | * Ngựa vằn cá voi - ngựa vằn cá voi,Quy tắc: * X - X
"Hai kết quả: - = cò dâu cò cò dâu tây dâu tây | - = Cò ngựa vằn, cò, ngựa vằn, cò, ngựa vằn",Quy tắc: - = Z Z Z
Hai kết quả: + + Chuối cá voi ngựa vằn | + + Cò chuột,Quy tắc: + + Y X
Hai kết quả: blackberry * - dâu tây blackberry dưa hấu * | táo * - lê ngựa táo *,Quy tắc: X * - X Z *
Hai kết quả: * lê dưa hấu đào + lê * | * Ngựa đại bàng + Đại bàng *,Quy tắc: * Y Z + Y *
Hai kết quả: - Trâu dưa hấu - Dâu tây cá voi trâu dưa hấu = | - Chim cánh cụt - Trâu chim cánh cụt =,Quy tắc: - Z - Z Y =
"Hai kết quả: = * chuối táo, chuối, táo * | = * BlackBerry BlackBerry *",Quy tắc: = * Y Y *
Hai kết quả: * táo - + kiwi dưa hấu ngựa | * dâu đen - + lê chim cánh cụt,Quy tắc: * X - + Z Y
Hai kết quả: dưa hấu việt quất lê sư tử * lê sư tử + = | Lion Eagle Blackberry dâu tây * dâu tây blackberry + =,Quy tắc: Z Y * Y + =
Hai kết quả: + - + Kiwi ngựa vằn dâu tây | + - + Chuột hổ mang,Quy tắc: + - + Y X
Hai kết quả: + ngựa dâu = lê chim cánh cụt đào * | + Cò chuối = Chim cánh cụt kiwi *,Quy tắc: + Y = X Z *
Hai kết quả: = - chim cánh cụt chuột - rắn hổ mang ngựa | = - ngựa vằn - trâu việt quất,Quy tắc: = - Z - X
Hai kết quả: lê blackberry - + lê blackberry | Kiwi - + Kiwi,Quy tắc: Y - + Y
Hai kết quả: - + + Trâu dâu đen | - + + Chuột vằn,Quy tắc: - + + Y X
Hai kết quả: = ngựa cò kiwi - | = Ngựa vằn sư tử chuột -,Quy tắc: = X Y -
Hai kết quả: blackberry * sư tử chuột = sư tử chuột | chuối việt quất * đào = đào,Quy tắc: Y * Z = Z
Hai kết quả: - + Cá mập cá mập | - + Đại bàng việt quất việt quất,Quy tắc: - + Z Z
Hai kết quả: cò dưa hấu đại bàng + * | chuột dưa hấu lê táo + *,Quy tắc: Y Z + *
Hai kết quả: = cò chuối * * | = hải cẩu quả việt quất đào * *,Quy tắc: = Y Z * *
Hai kết quả: - - Cá mập cá mập | - - Đại bàng ngựa vằn ngựa vằn,Quy tắc: - - Z Z
Hai kết quả: - chuối đào = chim cánh cụt hải cẩu | - ngựa = cá mập dưa hấu,Quy tắc: - X = Y
Hai kết quả: lê - + con dấu dưa hấu * | Ngựa vằn dâu tây - + rắn hổ mang đào *,Quy tắc: X - + Y *
Hai kết quả: blackberry kiwi blackberry kiwi = kiwi = * | Đại bàng táo đại bàng táo táo = Chuột dưa hấu = *,Quy tắc: Y Y = Z = *
Hai kết quả: quả việt quất đào đào * + | Hải cẩu ngựa vằn chuột táo * +,Quy tắc: Y X * +
Hai kết quả: lê ngựa vằn = - lê ngựa vằn * | nho dâu tây = - nho dâu tây *,Quy tắc: Z = - Z *
Hai kết quả: dâu đen chuối * * cò chuối = | đào táo * * chuột blackberry =,Quy tắc: Y * * Z =
Hai kết quả: + táo + ngựa | + Dưa hấu + Kiwi,Quy tắc: + Y + X
Hai kết quả: * * dưa hấu | * * Đại bàng lê lê,Quy tắc: * * X X
Hai kết quả: táo + * chuối cá voi + | dâu đen + * dâu tây +,Quy tắc: Z + * Y +
Hai kết quả: - - + sư tử sư tử | - - + Ngựa táo Ngựa Táo,Quy tắc: - - + X X
Hai kết quả: + * Ngựa vằn táo | + * Táo nho Ngựa Rắn hổ mang Ngựa Rắn hổ mang,Quy tắc: + * Y Z Z
"Hai kết quả: * * ngựa vằn lê | * * Chuối chuột, kiwi, rắn hổ mang",Quy tắc: * * X Y
Hai kết quả: đại bàng - + - đại bàng | Kiwi dâu tây - + - Kiwi dâu tây,Quy tắc: X - + - X
Hai kết quả: cò nho chuối = * nho chuối | dâu tây cá mập = * dâu tây,Quy tắc: Z X = * X
Hai kết quả: + chuối chuối = + cá voi | + Hải cẩu việt quất việt quất = + đào,Quy tắc: + Z Z = + Y
Hai kết quả: - Đại bàng hải cẩu dâu tây + | - Cá voi trâu rắn hổ mang +,Quy tắc: - X Z +
Hai kết quả: kiwi - - chuột nho nho | rắn hổ mang - - táo táo,Quy tắc: X - - Z Z
Hai kết quả: * - con dấu chuối * chuối hải cẩu dưa hấu lê | * - Cò * Cò chuột dưa hấu,Quy tắc: * - Z * Z Y
Hai kết quả: = blackberry chuối - | = Cá voi lê dâu chuối -,Quy tắc: = Y X -
Hai kết quả: kiwi lion penguin lion + + | lê ngựa nho + +,Quy tắc: Y X + +
Hai kết quả: cá voi + dâu tây * - dâu tây | Blackberry Buffalo + Apple * - Táo,Quy tắc: Y + Z * - Z
Hai kết quả: ngựa vằn cá voi - = = | Chuột trâu chuối - = =,Quy tắc: X Z - = =
Hai kết quả: - + Hải cẩu cá mập nho | - + Chuối chuối,Quy tắc: - + Z X
Hai kết quả: kiwi = kiwi dâu tây - | dưa hấu dưa hấu = dưa hấu đào blackberry -,Quy tắc: Z = Y Z -
Hai kết quả: * * ngựa vằn = nho dâu tây | * * rắn hổ mang kiwi rắn hổ mang kiwi = chuột dưa hấu,Quy tắc: * * Z z = Y
"Hai kết quả: + cá mập nho = cá mập nho blackberry | + Quả việt quất = Dâu tây, việt quất, việt quất",Quy tắc: + Z = X Z
Hai kết quả: * = + cá mập trâu nho sư tử | * = + Cá mập dâu chuối lê,Quy tắc: * = + Y x Z
Hai kết quả: rắn hổ mang blackberry + rắn hổ mang blackberry - sư tử | Đào + Đào - Kiwi,Quy tắc: X + X - Y
Hai kết quả: + ngựa vằn = | + Hải cẩu đại bàng chim cánh cụt =,Quy tắc: + Z X =
Hai kết quả: - nho nho - nho | - ngựa - ngựa,Quy tắc: - Y Y - Y
Hai kết quả: - Trâu chim cánh cụt rắn hổ mang * | - Cá voi đại bàng Kiwi *,Quy tắc: - X Y *
Hai kết quả: + = - hải cẩu lê đại bàng dưa hấu lê | + = - sư tử dâu tây lê sư tử sư tử dâu tây sư tử,Quy tắc: + = - Y x Y
Hai kết quả: = cò = cò ngựa blackberry | = Hải cẩu lê = Hải cẩu lê ngựa vằn rắn hổ mang,Quy tắc: = X = Y X
Hai kết quả: - dưa hấu + dưa hấu | - Cò dâu đen + cò dâu đen,Quy tắc: - Y + Y
Hai kết quả: ngựa vằn cá mập ngựa vằn - - ngựa vằn * | chuối việt quất - - chuối *,Quy tắc: Z X - - Z *
"Hai kết quả: = = Trâu việt quất - Rắn hổ mang dưa hấu | = = đào, chuối, táo, chim cánh cụt - lê",Quy tắc: = = Y X - Z
Hai kết quả: lê sư tử việt quất = + lê sư tử | Sư tử táo táo = + táo,Quy tắc: X Y = + Y
Hai kết quả: rắn hổ mang * + = | Ngựa vằn * + =,Quy tắc: Z Z * + =
Hai kết quả: - Hải cẩu trâu + - trâu | - Trâu kiwi + - trâu,Quy tắc: - Y Z + - Z
Hai kết quả: việt quất chim cánh cụt = - = việt quất chim cánh cụt | Ngựa vằn nho = - = Ngựa vằn nho,Quy tắc: X = - = X
Hai kết quả: = Kiwi Cobra = * Kiwi Cobra Kiwi Kiwi Cobra | = chim cánh cụt = * chim cánh cụt,Quy tắc: = Z = * Z Z
"Hai kết quả: * = ngựa việt quất ngựa quất cá mập việt quất | * = cá voi đào, cá voi đào, hải cẩu, táo",Quy tắc: * = Z Z X
Hai kết quả: = chim cánh cụt - chim cánh cụt | = nho - nho,Quy tắc: = X X - X
Hai kết quả: * Táo đại bàng - Táo đại bàng + | * Kiwi - Kiwi +,Quy tắc: * Y - Y +
Hai kết quả: + Chuột dưa hấu dâu tây - Dưa hấu dâu | + Dưa hấu táo - Táo,Quy tắc: + X Y - X
Hai kết quả: đại bàng ngựa vằn = cò việt quất - + đại bàng ngựa vằn | Chuột ngựa vằn = nho - + Chuột ngựa vằn,Quy tắc: Z = X - + Z
Hai kết quả: chim cánh cụt việt quất * + chim cánh cụt việt quất | đào trâu * + đào trâu,Quy tắc: Z * + Z
Hai kết quả: chuối sư tử trâu + + chuối sư tử | chuối trâu đào + + đào,Quy tắc: X Y + + Y
Hai kết quả: ngựa cánh cụt + * - ngựa cánh cụt | chuột đào + * - chuột đào,Quy tắc: Y + * - Y
Hai kết quả: chuối chim cánh cụt chuối chim cánh cụt = - đại bàng rắn hổ mang | dưa hấu dưa hấu = - nho,Quy tắc: X x = - Y
Hai kết quả: rắn hổ mang rắn hổ mang = * sư tử đào | Chim cánh cụt = * Chuột kiwi,Quy tắc: Y Y = * Z
Hai kết quả: * cá mập trâu = cá mập cá mập | * Cá mập cò = dưa hấu dưa hấu,Quy tắc: * Z = Y Y
Hai kết quả: * * Cá voi việt quất cá voi việt quất | * * ngựa ngựa,Quy tắc: * * X X
Hai kết quả: hải cẩu đại bàng nho nho * - đào | Chim cánh cụt chuột * - lê,Quy tắc: Y Z * - X
Hai kết quả: + rắn hổ mang sư tử chuột nho rắn hổ mang sư tử - | + Chuột lê ngựa -,Quy tắc: + Y X Y -
Hai kết quả: = cá voi chuối cá voi + | = chuột đại bàng chuột đại bàng +,Quy tắc: = Y Y +
Hai kết quả: + Hải cẩu trâu + Hải cẩu trâu - | + Sư tử + Sư tử -,Quy tắc: + Y + Y -
Hai kết quả: * - - cá voi việt quất cá voi việt quất việt quất lê đại bàng | * - - Trâu trâu sư tử việt quất,Quy tắc: * - - Y Y X
Hai kết quả: dâu tây = + rắn hổ mang ngựa đại bàng = | dâu tây = + quả việt quất cá voi trâu =,Quy tắc: X = + Y Z =
Hai kết quả: - đại bàng chuột cá voi = đào kiwi | - Ngựa vằn chim cánh cụt ngựa = dâu tây,Quy tắc: - Y Z = X
Hai kết quả: blackberry * - blackberry - | Chuột ngựa vằn * - Chuột ngựa vằn -,Quy tắc: X * - X -
Hai kết quả: chuột cá voi cò - = cò + | chuột ngựa kiwi táo - = chuột ngựa +,Quy tắc: X Y - = X +
Hai kết quả: cá voi chuối + * cá voi chuối | Hải cẩu dưa hấu + * Hải cẩu dưa hấu,Quy tắc: Y + * Y
Hai kết quả: dưa hấu kiwi - = dưa hấu kiwi | Cá voi trâu - = Cá voi trâu,Quy tắc: X - = X
Hai kết quả: + - việt quất = việt quất | + - táo táo táo táo = táo táo,Quy tắc: + - Z Z = Z
Hai kết quả: chuột chuột * + * | Cá mập chuối Chuối cá mập * + *,Quy tắc: Z Z * + *
"Hai kết quả: - = trâu táo trâu = | - = táo, chuối, táo, chuối =",Quy tắc: - = X X =
Hai kết quả: + dưa hấu cá mập dưa hấu = + dưa hấu | + Lê đại bàng lê = + Lê,Quy tắc: + Z Y = + Y
Hai kết quả: = việt quất quất + cò ngựa = | = Hải cẩu rắn hổ mang Hải cẩu + Hải cẩu chim cánh cụt =,Quy tắc: = Y Y + Z =
Hai kết quả: = trâu trâu ngựa vằn chuối nho - | = Cò dâu đen đại bàng -,Quy tắc: = Y X -
Hai kết quả: rắn hổ mang trâu - - cá voi * | dưa hấu - - dưa hấu *,Quy tắc: X - - Y *
Hai kết quả: + chim cánh cụt dưa hấu = | + Chim cánh cụt chuột blackberry blackberry =,Quy tắc: + Y Z Z =
"Hai kết quả: - việt quất việt quất * | - Chuột cánh cụt, chuột cánh cụt *",Quy tắc: - Y Y *
Hai kết quả: táo cá mập + nho * = | chim cánh cụt đào + táo * =,Quy tắc: Z + Y * =
Hai kết quả: hải cẩu đại bàng + hải cẩu đại bàng = | Đại bàng + Đại bàng trâu =,Quy tắc: Z + X Z =
Hai kết quả: + con dấu con dấu việt quất = | + Cá mập voi dâu tây =,Quy tắc: + Z Z Y =
Hai kết quả: - chim cánh cụt + chim cánh cụt + | - Đại bàng chuột + Đại bàng chuột Đại bàng chuột +,Quy tắc: - Z + Z Z +
Hai kết quả: - chuối đào dâu tây * | - Cá mập dâu đen sư tử *,Quy tắc: - X Y *
Hai kết quả: + táo cá voi + * cò | + Chuột táo việt quất chuối + * táo dâu tây,Quy tắc: + Y Z + * X
Hai kết quả: lê + rắn hổ mang + | Đại bàng + Trâu Blackberry +,Quy tắc: Z + Y +
Hai kết quả: kiwi - blackberry kiwi * | Trâu - trâu *,Quy tắc: X - Z X *
"Hai kết quả: kiwi lê đào đào đào = - | ngựa nho, lê, chuột, lê, chuột lê = -",Quy tắc: Y x x = -
Hai kết quả: cò blackberry * lê = | chuột * ngựa vằn việt quất =,Quy tắc: X * Z =
Hai kết quả: trâu kiwi * * trâu kiwi * | Kiwi * * Kiwi *,Quy tắc: X * * X *
Hai kết quả: cò lê - đào = đào * | Trâu cánh cụt - đào cá mập = đào cá mập *,Quy tắc: Z - Y = Y *
Hai kết quả: ngựa vằn * chuột cá mập * - | Đại bàng sư tử * rắn hổ mang đại bàng chuột trâu * -,Quy tắc: X * Z Y * -
Hai kết quả: * = trâu | * = rắn hổ mang,Quy tắc: * = Y Y
Hai kết quả: - cò - đại bàng blackberry blackberry eagle * | - Cò - chuột chuột *,Quy tắc: - X - Y Y *
Hai kết quả: = cá mập lê dâu tây - | = Táo hải cẩu đại bàng -,Quy tắc: = X Z -
Hai kết quả: chuột * chuối blackberry * = | chim cánh cụt * cá voi * =,Quy tắc: Y * X * =
Hai kết quả: = táo + = dâu tây rắn hổ mang đen ngựa | = ngựa + = cò chuột,Quy tắc: = X + = Z Y
Hai kết quả: chuối táo chuối táo + cá voi ngựa vằn + | ngựa cá mập ngựa cá mập + cò +,Quy tắc: Z Z + X +
Hai kết quả: = hải cẩu chuột chuối dâu tây * - rắn hổ mang | = sư tử trâu * - táo,Quy tắc: = X Z * - Y
Hai kết quả: - cá voi - cá voi - | - nho - nho -,Quy tắc: - Z - Z -
Hai kết quả: lê đại bàng + * đại bàng | đại bàng chuối + * chuối,Quy tắc: Y X + * Y
Hai kết quả: cá mập chuối - * - việt quất | Trâu táo - * - việt quất dưa hấu,Quy tắc: X Y - * - Z
Hai kết quả: - lê chuối = dâu đen | - lê = chim cánh cụt,Quy tắc: - X = Y
Hai kết quả: sư tử - chim cánh cụt rắn hổ mang - chim cánh cụt rắn hổ mang | Dưa hấu - Cò ngựa vằn - Cò ngựa vằn,Quy tắc: X - Z - Z
Hai kết quả: * rắn hổ mang + rắn hổ mang | * Đại bàng chuột + Đại bàng chuột,Quy tắc: * Z + Z
Hai kết quả: = dưa hấu - + nho chuối | = đại bàng - + đào,Quy tắc: = X - + Y
Hai kết quả: - Ngựa vằn chuối Chuối = * Chuối ngựa vằn | - Cò = * cò,Quy tắc: - X X = * X
Hai kết quả: ngựa = đào sư tử * ngựa * | trâu = ngựa vằn cá voi * trâu *,Quy tắc: Z = X * Z *
Hai kết quả: dưa hấu = đại bàng blackberry + chuối * | blackberry = dâu đen + dâu tây chim cánh cụt *,Quy tắc: Y = Z + X *
Hai kết quả: + Hải cẩu ngựa vằn việt quất - = | + Táo nho lê - =,Quy tắc: + Z X - =
Hai kết quả: * - Hải cẩu đào rắn hổ mang | * - Ngựa vằn đại bàng,Quy tắc: * - Z X
Hai kết quả: Kiwi Cobra - Kiwi Cobra + Blackberry Shark | Chuối trâu - Chuối trâu + ngựa vằn,Quy tắc: X - X + Y
Hai kết quả: + = đào ngựa | + = Chuột dâu đen táo,Quy tắc: + = Z X
