question,target
"Nếu một bông hoa hướng dương sạch hoặc màu xanh, thì hướng dương có màu tím.
Nếu một bông hoa hướng dương hạnh phúc, thì hoa hướng dương có màu xanh lá cây.
Nếu một bông hoa hướng dương mềm, thì hoa hướng dương còn non.
Nếu một bông hoa hướng dương mạnh, thì hoa hướng dương lớn.
Nếu một bông hoa hướng dương là tốt hoặc đáng sợ, thì hoa hướng dương là buồn.
Điều:
Hoa hướng dương mạnh mẽ và màu xanh lá cây.
Những điều sau đây có thể được xác định về hướng dương:",Hoa hướng dương to.
"Nếu một con sư tử có màu xanh và nóng, thì sư tử buồn.
Nếu một con sư tử yếu và sạch sẽ, thì sư tử lớn.
Nếu một con sư tử đáng sợ, thì sư tử rất thông minh.
Nếu một con sư tử có màu tím, thì sư tử lạnh.
Nếu một con sư tử chậm hay nhanh, thì sư tử đã già.
Điều:
Con sư tử có màu đỏ và đáng sợ.
Những điều sau đây có thể được xác định về sư tử:",Sư tử rất thông minh.
"Nếu một cây non và sạch sẽ, thì cây là tốt.
Nếu một cái cây nóng và to, thì cây thật đáng sợ.
Nếu một cây yếu hoặc màu xanh, thì cây xấu.
Nếu một cây lạnh, thì cây rất khỏe.
Nếu một cây đẹp, thì cây nhanh.
Điều:
Cây sạch và lạnh.
Những điều sau đây có thể được xác định về cây:",Cây khỏe.
"Nếu một con mèo yếu đuối hoặc nhàm chán, thì con mèo nóng.
Nếu một con mèo nhanh và tốt, thì con mèo lớn.
Nếu một con mèo hạnh phúc hoặc thông minh, thì con mèo có màu xanh.
Nếu một con mèo có màu tím, thì con mèo rất đẹp.
Nếu một con mèo màu đỏ, thì con mèo buồn.
Điều:
Con mèo có màu tím và xanh lá cây.
Những điều sau đây có thể được xác định về con mèo:",Con mèo rất đẹp.
"Nếu Frank có màu đỏ và tím, thì Frank còn trẻ.
Nếu Frank lạnh, thì Frank đã già.
Nếu Frank lớn, thì Frank tốt.
Nếu Frank nhàm chán, thì Frank hạnh phúc.
Nếu Frank đáng sợ hay buồn bã, thì Frank chậm chạp.
Điều:
Frank tốt và lạnh lùng.
Những điều sau đây có thể được xác định về Frank:",Frank đã già.
"Nếu một con voi còn nhỏ hoặc yếu, thì con voi mềm.
Nếu một con voi chậm chạp, thì con voi thật đáng sợ.
Nếu một con voi mạnh mẽ hoặc xinh đẹp, thì con voi có màu đỏ.
Nếu một con voi hạnh phúc và nhanh nhẹn, thì con voi là xấu.
Nếu một con voi tròn, thì con voi thật nhàm chán.
Điều:
Con voi tròn và màu tím.
Những điều sau đây có thể được xác định về con voi:",Con voi thật nhàm chán.
"Nếu một con nhím lạnh, thì con nhím là tốt.
Nếu một con nhím nhỏ hoặc hạnh phúc, thì con nhím chậm.
Nếu một con nhím buồn hoặc sạch sẽ, thì con nhím thật đáng sợ.
Nếu một con nhím già, thì con nhím còn nhỏ.
Nếu một con nhím yếu, thì con nhím có màu đỏ.
Điều:
Con nhím có màu xanh và nhỏ.
Những điều sau đây có thể được xác định về con nhím:",Con nhím chậm.
"Nếu Alice nhanh, thì Alice rất mạnh.
Nếu Alice thông minh, thì Alice thật đáng sợ.
Nếu Alice lớn và già, thì Alice nóng bỏng.
Nếu Alice buồn, thì Alice có màu xanh.
Nếu Alice tròn, thì Alice chậm.
Điều:
Alice có màu tím và thông minh.
Những điều sau đây có thể được xác định về Alice:",Alice thật đáng sợ.
"Nếu một con chuột có màu tím và khỏe, thì con chuột đang buồn.
Nếu một con chuột nhàm chán, thì con chuột nhỏ.
Nếu một con chuột nhanh hay chậm, thì con chuột rất vui.
Nếu một con chuột đáng sợ và tốt, thì con chuột lớn.
Nếu chuột có màu xanh lá cây, thì chuột có màu xanh lam.
Điều:
Con chuột còn trẻ và nhàm chán.
Những điều sau đây có thể được xác định về chuột:",Con chuột nhỏ.
"Nếu một bông hoa hướng dương yếu, thì hoa hướng dương thật nhàm chán.
Nếu một bông hoa hướng dương mạnh và đỏ, thì hướng dương chậm.
Nếu một bông hoa hướng dương là tốt, thì hướng dương mềm.
Nếu một bông hoa hướng dương lạnh hoặc buồn, thì hoa hướng dương đã già.
Nếu một bông hoa hướng dương đáng sợ hoặc thông minh, thì hoa hướng dương rất nhanh.
Điều:
Hoa hướng dương thông minh và màu xanh.
Những điều sau đây có thể được xác định về hướng dương:",Hoa hướng dương rất nhanh.
"Nếu Dan yếu đuối và trẻ trung, thì Dan hạnh phúc.
Nếu Dan đáng sợ hoặc xấu, thì Dan có màu xanh lá cây.
Nếu Dan mềm mại và xinh đẹp, thì Dan buồn.
Nếu Dan lạnh, thì Dan tròn.
Nếu Dan lớn, thì Dan mạnh mẽ.
Điều:
Dan xấu và đẹp.
Những điều sau đây có thể được xác định về Dan:",Dan có màu xanh lá cây.
"Nếu một con chuột nhàm chán, thì chuột có màu xanh lá cây.
Nếu một con chuột mạnh mẽ hoặc thông minh, thì con chuột là tốt.
Nếu một con chuột yếu, thì con chuột hạnh phúc.
Nếu chuột lạnh, thì chuột mềm.
Nếu một con chuột xấu, thì con chuột có màu đỏ.
Điều:
Chuột lạnh và đỏ.
Những điều sau đây có thể được xác định về chuột:",Chuột mềm.
"Nếu một con hổ nhanh hoặc tốt, thì con hổ sạch sẽ.
Nếu một con hổ còn nhỏ, thì con hổ có màu tím.
Nếu một con hổ buồn hoặc nóng, thì con hổ tròn.
Nếu một con hổ đáng sợ, thì con hổ có màu xanh.
Nếu một con hổ nhỏ, thì con hổ có màu xanh lá cây.
Điều:
Con hổ xấu và buồn.
Những điều sau đây có thể được xác định về hổ:",Con hổ tròn.
"Nếu một con gấu lạnh, thì con gấu đã già.
Nếu một con gấu hạnh phúc, thì con gấu có màu xanh lá cây.
Nếu một con gấu nhanh, thì con gấu là tốt.
Nếu một con gấu buồn hoặc tròn, thì con gấu có màu xanh.
Nếu một con gấu có màu tím, thì con gấu mềm.
Điều:
Con gấu thật đáng sợ và buồn bã.
Những điều sau đây có thể được xác định về con gấu:",Con gấu có màu xanh.
"Nếu Bob sạch sẽ hoặc nhanh nhẹn, thì Bob thật đáng sợ.
Nếu Bob lạnh, thì Bob tốt.
Nếu Bob nhỏ và màu xanh, thì Bob có màu đỏ.
Nếu Bob mạnh mẽ và mềm mại, thì Bob yếu.
Nếu Bob trẻ và xinh đẹp, thì Bob xấu.
Điều:
Bob giỏi và thông minh.
Những điều sau đây có thể được xác định về Bob:",Sự không có.
"Nếu một cây anh túc lớn, thì cây anh túc nóng.
Nếu một cây anh túc đẹp hoặc đỏ, thì cây anh túc thật đáng sợ.
Nếu một cây anh túc thông minh, thì cây anh túc có màu tím.
Nếu một cây anh túc có màu xanh, thì cây anh túc sạch.
Nếu một cây anh túc mạnh, thì cây anh túc mềm.
Điều:
Cây anh túc có màu tím và mạnh mẽ.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc mềm.
"Nếu một cây bồ công anh có màu đỏ hoặc xanh, thì bồ công anh rất đẹp.
Nếu bồ công anh nóng, thì bồ công anh lạnh.
Nếu một cây bồ công anh sạch hoặc mạnh, thì bồ công anh là thông minh.
Nếu một cây bồ công anh là tốt hoặc màu tím, thì bồ công anh là buồn.
Nếu một cây bồ công anh mềm và chậm, thì bồ công anh có màu xanh lá cây.
Điều:
Bồ công anh nhỏ và khỏe.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh là thông minh.
"Nếu Bob trẻ hoặc tím, thì Bob nhỏ.
Nếu Bob tốt hay lạnh, thì Bob sạch sẽ.
Nếu Bob già, thì Bob buồn.
Nếu Bob có màu xanh và tròn, thì Bob thông minh.
Nếu Bob có màu xanh lá cây, thì Bob hạnh phúc.
Điều:
Bob thông minh và xinh đẹp.
Những điều sau đây có thể được xác định về Bob:",Sự không có.
"Nếu một bông hoa hướng dương có màu tím hoặc hạnh phúc, thì hoa hướng dương buồn.
Nếu một bông hoa hướng dương chậm, thì hoa hướng dương rất đẹp.
Nếu một bông hoa hướng dương xấu, thì hoa hướng dương còn non.
Nếu một bông hoa hướng dương tròn hoặc sạch, thì hướng dương là thông minh.
Nếu một bông hoa hướng dương nóng hoặc xanh, thì hoa hướng dương nhỏ.
Điều:
Hoa hướng dương đẹp và xấu.
Những điều sau đây có thể được xác định về hướng dương:",Hoa hướng dương còn non.
"Nếu một con voi buồn, thì con voi có màu xanh lá cây.
Nếu một con voi còn trẻ và nhanh nhẹn, thì con voi rất đẹp.
Nếu một con voi yếu, thì con voi đã già.
Nếu một con voi tròn và lạnh, thì con voi thật nhàm chán.
Nếu một con voi mạnh hoặc mềm, thì con voi có màu xanh.
Điều:
Con voi mềm mại và thông minh.
Những điều sau đây có thể được xác định về con voi:",Con voi có màu xanh.
"Nếu một con nhím xấu hoặc đáng sợ, thì con nhím chậm.
Nếu một con nhím mềm, thì con nhím có màu đỏ.
Nếu một con nhím nhàm chán hoặc trẻ, thì con nhím là tốt.
Nếu một con nhím khỏe, thì con nhím có màu xanh lá cây.
Nếu một con nhím thông minh, thì con nhím nhỏ.
Điều:
Con nhím mạnh mẽ và hạnh phúc.
Những điều sau đây có thể được xác định về con nhím:",Con nhím có màu xanh lá cây.
"Nếu Erin già, thì Erin có màu xanh.
Nếu Erin còn trẻ, thì Erin rất mạnh.
Nếu Erin vui vẻ và lạnh lùng, thì Erin rất nhanh.
Nếu Erin xinh đẹp, thì Erin sạch sẽ.
Nếu Erin mềm mại và tốt bụng, thì Erin đang buồn.
Điều:
Erin chậm chạp và già nua.
Những điều sau đây có thể được xác định về Erin:",Erin có màu xanh.
"Nếu một con mèo có màu tím hoặc chậm, thì con mèo lớn.
Nếu một con mèo mạnh mẽ, thì con mèo sạch sẽ.
Nếu một con mèo đáng sợ, thì con mèo yếu.
Nếu một con mèo có màu xanh lá cây, thì con mèo thật nhàm chán.
Nếu một con mèo còn nhỏ, thì con mèo nóng.
Điều:
Con mèo hạnh phúc và xanh.
Những điều sau đây có thể được xác định về con mèo:",Con mèo thật nhàm chán.
"Nếu một bông hoa hướng dương tốt, thì hoa hướng dương rất mạnh.
Nếu một bông hoa hướng dương có màu tím, thì hoa hướng dương rất nhanh.
Nếu một bông hoa hướng dương chậm hoặc non, thì hoa hướng dương lạnh.
Nếu một bông hoa hướng dương mềm hoặc nhàm chán, thì hoa hướng dương là xấu.
Nếu một bông hoa hướng dương sạch, thì hoa hướng dương là thông minh.
Điều:
Hoa hướng dương thông minh và đáng sợ.
Những điều sau đây có thể được xác định về hướng dương:",Sự không có.
"Nếu Bob buồn, thì Bob có màu xanh.
Nếu Bob tròn và màu xanh lá cây, thì Bob thật đáng sợ.
Nếu Bob yếu đuối và hạnh phúc, thì Bob nhỏ bé.
Nếu Bob thông minh và giỏi, thì Bob chậm chạp.
Nếu Bob già hoặc sạch sẽ, thì Bob rất đẹp.
Điều:
Bob mềm mại và hạnh phúc.
Những điều sau đây có thể được xác định về Bob:",Sự không có.
"Nếu Frank sạch sẽ hoặc yếu, thì Frank nóng.
Nếu Frank là màu đỏ, thì Frank rất thông minh.
Nếu Frank lạnh lùng và đáng sợ, thì Frank tròn.
Nếu Frank có màu xanh lá cây hoặc nhàm chán, thì Frank có màu xanh lam.
Nếu Frank còn trẻ, thì Frank đang buồn.
Điều:
Frank sạch sẽ và già nua.
Những điều sau đây có thể được xác định về Frank:",Frank nóng bỏng.
"Nếu Alice nóng và yếu, thì Alice thật nhàm chán.
Nếu Alice lạnh lùng, thì Alice rất đẹp.
Nếu Alice có màu tím, thì Alice có màu xanh.
Nếu Alice thông minh hay nhỏ bé, thì Alice chậm chạp.
Nếu Alice buồn, thì Alice sạch sẽ.
Điều:
Alice buồn và già.
Những điều sau đây có thể được xác định về Alice:",Alice sạch sẽ.
"Nếu một nhỏ hoặc tốt, thì tròn.
Nếu một nóng và khỏe, thì rất đẹp.
Nếu một nhanh, thì lớn.
Nếu một có màu tím, thì còn non.
Nếu một hạnh phúc, thì sạch sẽ.
Điều:
có màu xanh và nhỏ.
Những điều sau đây có thể được xác định về:",tròn.
"Nếu một cây chậm, thì cây có màu tím.
Nếu một cái cây thông minh, thì cây hạnh phúc.
Nếu một cây sạch, thì cây mềm.
Nếu một cây nóng và buồn, thì cây yếu.
Nếu một cây xanh và nhỏ, thì cây xấu.
Điều:
Cây chậm và to.
Những điều sau đây có thể được xác định về cây:",Cây có màu tím.
"Nếu một cây bồ công anh có màu tím hoặc xanh lá cây, thì bồ công anh là tốt.
Nếu bồ công anh đẹp, thì bồ công anh chậm.
Nếu một cây bồ công anh nóng, thì bồ công anh buồn.
Nếu một cây bồ công anh đã già, thì bồ công anh rất nhanh.
Nếu bồ công anh mềm hoặc lạnh, thì bồ công anh nhỏ.
Điều:
Bồ công anh là tốt và đẹp.
Những điều sau đây có thể được xác định về bồ công anh:",Bồ công anh chậm.
"Nếu Carol thông minh và đỏ, thì Carol hạnh phúc.
Nếu Carol buồn, thì Carol yếu đuối.
Nếu Carol nhỏ hoặc khỏe, thì Carol tròn.
Nếu Carol chậm chạp và xấu, thì Carol có màu xanh.
Nếu Carol tốt, thì Carol sạch sẽ.
Điều:
Carol giỏi và thông minh.
Những điều sau đây có thể được xác định về Carol:",Carol sạch sẽ.
"Nếu Bob già hoặc nhàm chán, thì Bob buồn.
Nếu Bob hạnh phúc hoặc xanh xao, thì Bob mềm mại.
Nếu Bob thông minh, thì Bob còn trẻ.
Nếu Bob đáng sợ, thì Bob to lớn.
Nếu Bob chậm, thì Bob có màu tím.
Điều:
Bob già và đỏ.
Những điều sau đây có thể được xác định về Bob:",Bob buồn.
"Nếu một con hươu cao cổ có màu xanh và nóng, thì hươu cao cổ còn non.
Nếu một con hươu cao cổ nhỏ, thì hươu cao cổ rất khỏe.
Nếu một con hươu cao cổ là tốt, thì hươu cao cổ là thông minh.
Nếu một con hươu cao cổ có màu đỏ, thì hươu cao cổ rất nhanh.
Nếu một con hươu cao cổ đáng sợ và to lớn, thì hươu cao cổ chậm.
Điều:
Hươu cao cổ tròn và đỏ.
Những điều sau đây có thể được xác định về hươu cao cổ:",Hươu cao cổ rất nhanh.
"Nếu một con hổ nhỏ hoặc mềm, thì con hổ là xấu.
Nếu một con hổ yếu và màu xanh, thì con hổ có màu tím.
Nếu một con hổ chậm chạp hoặc buồn, thì con hổ đang hạnh phúc.
Nếu một con hổ mạnh mẽ, thì con hổ là tốt.
Nếu một con hổ có màu đỏ, thì con hổ rất nhanh.
Điều:
Con hổ sạch sẽ và nhanh nhẹn.
Những điều sau đây có thể được xác định về hổ:",Sự không có.
"Nếu một con hà mã chậm, thì hà mã rất khỏe.
Nếu một con hà mã còn nhỏ, thì hà mã nóng.
Nếu một con hà mã nhàm chán, thì hà mã lạnh.
Nếu một con hà mã lớn hoặc buồn, thì hà mã là tốt.
Nếu một con hà mã có màu xanh, thì hà mã có màu đỏ.
Điều:
Hà mã còn non và tròn.
Những điều sau đây có thể được xác định về hà mã:",Hà mã nóng.
"Nếu một con hổ mạnh, thì con hổ nóng.
Nếu một con hổ đẹp, thì con hổ sạch sẽ.
Nếu một con hổ nhanh, thì con hổ xấu.
Nếu một con hổ yếu đuối hoặc thông minh, thì con hổ lớn.
Nếu một con hổ còn nhỏ, thì con hổ lạnh.
Điều:
Con hổ mềm và đỏ.
Những điều sau đây có thể được xác định về hổ:",Sự không có.
"Nếu một con gấu tốt, thì con gấu là xấu.
Nếu một con gấu nóng hoặc tròn, thì con gấu có màu xanh.
Nếu một con gấu hạnh phúc và thông minh, thì con gấu rất mạnh.
Nếu một con gấu có màu đỏ hoặc mềm, thì con gấu rất nhanh.
Nếu một con gấu nhỏ hoặc chậm, thì con gấu lớn.
Điều:
Con gấu tròn và đỏ.
Những điều sau đây có thể được xác định về con gấu:",Con gấu có màu xanh và nhanh.
"Nếu một con sóc xấu hoặc tím, thì con sóc chậm.
Nếu một con sóc thông minh hoặc mạnh mẽ, thì con sóc đã già.
Nếu một con sóc có màu đỏ, thì con sóc thật nhàm chán.
Nếu một con sóc nhanh, thì con sóc lớn.
Nếu một con sóc nhỏ, thì con sóc yếu.
Điều:
Con sóc có màu đỏ và trẻ.
Những điều sau đây có thể được xác định về con sóc:",Con sóc thật nhàm chán.
"Nếu một cái cây hạnh phúc, thì cây có màu xanh.
Nếu một cây tốt hoặc khỏe, thì cây nhanh.
Nếu một cái cây thông minh, thì cây buồn.
Nếu một cái cây nhàm chán, thì cây tròn.
Nếu một cây nóng, thì cây yếu.
Điều:
Cây hạnh phúc và lạnh lẽo.
Những điều sau đây có thể được xác định về cây:",Cây có màu xanh.
"Nếu một bông hồng có màu đỏ và tốt, thì hoa hồng yếu.
Nếu một bông hồng có màu xanh lá cây, thì hoa hồng có màu xanh.
Nếu một bông hồng đẹp và nóng, thì hoa hồng sạch.
Nếu một bông hồng xấu và non, thì hoa hồng chậm.
Nếu một bông hồng thông minh, thì hoa hồng buồn.
Điều:
Hoa hồng sạch và to.
Những điều sau đây có thể được xác định về hoa hồng:",Sự không có.
"Nếu một con gấu trúc hạnh phúc hay đáng sợ, thì gấu trúc rất nóng.
Nếu gấu trúc lạnh, thì gấu trúc có màu đỏ.
Nếu một con gấu trúc mạnh mẽ, thì gấu trúc yếu.
Nếu một con gấu trúc còn nhỏ, thì gấu trúc mềm.
Nếu một con gấu trúc thông minh, thì gấu trúc rất buồn.
Điều:
Gấu trúc già và hạnh phúc.
Những điều sau đây có thể được xác định về gấu trúc:",Gấu trúc nóng.
"Nếu chuột nhỏ hoặc lạnh, thì chuột mềm.
Nếu một con chuột nhanh và sạch sẽ, thì con chuột rất buồn.
Nếu một con chuột chậm và lớn, thì chuột nóng.
Nếu một con chuột thông minh, thì con chuột là tốt.
Nếu một con chuột hạnh phúc, thì con chuột có màu đỏ.
Điều:
Chuột có màu xanh lá cây và lạnh.
Những điều sau đây có thể được xác định về chuột:",Chuột mềm.
"Nếu một con gấu lớn, thì con gấu chậm.
Nếu một con gấu thông minh và hạnh phúc, thì con gấu đã già.
Nếu một con gấu có màu tím, thì con gấu nhỏ.
Nếu một con gấu tốt và đáng sợ, thì con gấu tròn.
Nếu một con gấu có màu xanh lá cây và sạch sẽ, thì con gấu yếu.
Điều:
Con gấu yếu và trẻ.
Những điều sau đây có thể được xác định về con gấu:",Sự không có.
"Nếu một con chuột mạnh, thì con chuột có màu tím.
Nếu một con chuột lạnh, thì con chuột là tốt.
Nếu một con chuột tròn hoặc sạch, thì chuột xấu.
Nếu một con chuột già và trẻ, thì con chuột buồn.
Nếu chuột có màu xanh thì chuột có màu đỏ.
Điều:
Con chuột buồn và tím.
Những điều sau đây có thể được xác định về chuột:",Sự không có.
"Nếu một bông hoa hướng dương có màu xanh và trẻ, thì hoa hướng dương là xấu.
Nếu một bông hoa hướng dương hạnh phúc và lớn, thì hoa hướng dương sạch.
Nếu một bông hoa hướng dương yếu và thông minh, thì hoa hướng dương đã già.
Nếu một bông hoa hướng dương chậm hoặc buồn, thì hoa hướng dương nhanh.
Nếu một bông hoa hướng dương là tốt hoặc đáng sợ, thì hướng dương là nóng.
Điều:
Hoa hướng dương buồn và đỏ.
Những điều sau đây có thể được xác định về hướng dương:",Hoa hướng dương rất nhanh.
"Nếu một cây anh túc có màu xanh lá cây, thì cây anh túc rất vui.
Nếu một cây anh túc nhỏ và lạnh, thì cây anh túc sạch.
Nếu một cây anh túc to và thông minh, thì cây anh túc là xấu.
Nếu một cây anh túc có màu đỏ hoặc nhàm chán, thì cây anh túc có màu tím.
Nếu một cây anh túc tốt hay già, thì cây anh túc rất đẹp.
Điều:
Cây anh túc thật nhàm chán và tốt.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc có màu tím và đẹp.
"Nếu Erin tốt, thì Erin lạnh.
Nếu Erin có màu đỏ và xanh lá cây, thì Erin yếu.
Nếu Erin tròn, thì Erin có màu xanh.
Nếu Erin xấu, thì Erin hạnh phúc.
Nếu Erin trẻ và lớn, thì Erin sạch sẽ.
Điều:
Erin xấu và đỏ.
Những điều sau đây có thể được xác định về Erin:",Erin hạnh phúc.
"Nếu một con gấu buồn, thì con gấu có màu xanh lá cây.
Nếu một con gấu yếu và tròn, thì con gấu có màu xanh.
Nếu một con gấu già, thì con gấu nóng.
Nếu một con gấu hạnh phúc hoặc màu tím, thì con gấu còn nhỏ.
Nếu một con gấu mạnh mẽ, thì con gấu là tốt.
Điều:
Con gấu mềm và đỏ.
Những điều sau đây có thể được xác định về con gấu:",Sự không có.
"Nếu một cây bồ công anh xấu hoặc già, thì bồ công anh là thông minh.
Nếu một cây bồ công anh có màu xanh, thì bồ công anh rất đẹp.
Nếu một cây bồ công anh mềm và xanh, thì bồ công anh sạch.
Nếu một cây bồ công anh có màu đỏ và hạnh phúc, thì bồ công anh rất buồn.
Nếu một cây bồ công anh là nhàm chán, thì bồ công anh là tốt.
Điều:
Bồ công anh là đẹp và tốt.
Những điều sau đây có thể được xác định về bồ công anh:",Sự không có.
"Nếu một con nhím nhàm chán, thì con nhím rất khỏe.
Nếu một con nhím có màu xanh hoặc tròn, thì con nhím nóng.
Nếu một con nhím buồn hoặc nhỏ, thì con nhím đã già.
Nếu một con nhím đáng sợ hoặc tốt, thì con nhím rất vui.
Nếu một con nhím xấu, thì con nhím sạch sẽ.
Điều:
Con nhím xấu và to.
Những điều sau đây có thể được xác định về con nhím:",Con nhím sạch sẽ.
"Nếu một bông hồng có màu đỏ và nóng, thì hoa hồng lớn.
Nếu một bông hồng đẹp, thì hoa hồng có màu xanh.
Nếu một bông hồng già, thì hoa hồng mềm.
Nếu một bông hồng buồn và yếu, thì hoa hồng mạnh mẽ.
Nếu một bông hồng đáng sợ, thì hoa hồng có màu tím.
Điều:
Hoa hồng buồn và già.
Những điều sau đây có thể được xác định về hoa hồng:",Hoa hồng mềm mại.
"Nếu Frank còn trẻ, thì Frank thật đáng sợ.
Nếu Frank hạnh phúc, thì Frank xấu.
Nếu Frank là màu đỏ, thì Frank rất thông minh.
Nếu Frank lạnh, thì Frank có màu xanh.
Nếu Frank tròn và giỏi, thì Frank mạnh mẽ.
Điều:
Frank hạnh phúc và nhỏ bé.
Những điều sau đây có thể được xác định về Frank:",Frank thật tệ.
"Nếu một con mèo lớn, thì con mèo thông minh.
Nếu một con mèo mềm và màu xanh, thì con mèo có màu tím.
Nếu một con mèo lạnh và nóng, thì con mèo thật nhàm chán.
Nếu một con mèo chậm hoặc trẻ, thì con mèo nhỏ.
Nếu một con mèo yếu và tốt, thì con mèo có màu xanh lá cây.
Điều:
Con mèo mềm mại và mạnh mẽ.
Những điều sau đây có thể được xác định về con mèo:",Sự không có.
"Nếu một con voi xấu, thì con voi lớn.
Nếu một con voi tròn, thì con voi yếu.
Nếu một con voi già hay trẻ, thì con voi rất thông minh.
Nếu một con voi buồn và nhanh, thì con voi lạnh.
Nếu một con voi hạnh phúc hoặc màu xanh, thì con voi sạch sẽ.
Điều:
Con voi là tốt và xấu.
Những điều sau đây có thể được xác định về con voi:",Con voi lớn.
"Nếu một xấu hoặc đáng sợ, thì chậm.
Nếu một thông minh và buồn, thì nóng.
Nếu một còn nhỏ, thì có màu xanh.
Nếu một lớn hoặc màu tím, thì rất nhanh.
Nếu một mạnh mẽ, thì mềm.
Điều:
yếu đuối và đáng sợ.
Những điều sau đây có thể được xác định về:",chậm chạp.
"Nếu Dan tròn hoặc to thì Dan chậm.
Nếu Dan đáng sợ, thì Dan nhàm chán.
Nếu Dan mềm và xanh, thì Dan tốt.
Nếu Dan nhanh và nhỏ, thì Dan nóng.
Nếu Dan thông minh và già, thì Dan còn trẻ.
Điều:
Dan tròn và xấu.
Những điều sau đây có thể được xác định về Dan:",Dan chậm chạp.
"Nếu Carol trẻ và xanh lá cây, thì Carol có màu đỏ.
Nếu Carol nóng bỏng, thì Carol rất đẹp.
Nếu Carol hạnh phúc và già đi, thì Carol lạnh lùng.
Nếu Carol có màu xanh, thì Carol nhanh.
Nếu Carol buồn hoặc yếu đuối, thì Carol có màu tím.
Điều:
Carol có màu xanh và xấu.
Những điều sau đây có thể được xác định về Carol:",Carol rất nhanh.
"Nếu một cái cây hạnh phúc, thì cây đó khỏe.
Nếu một cây có màu đỏ, thì cây nhanh.
Nếu một cây sạch, thì cây tròn.
Nếu một cái cây đẹp, thì cây chậm.
Nếu một cây lớn, thì cây nhỏ.
Điều:
Cây xanh và hạnh phúc.
Những điều sau đây có thể được xác định về cây:",Cây khỏe.
"Nếu một con gấu trúc buồn hoặc nóng, thì gấu trúc có màu xanh.
Nếu một con gấu trúc đáng sợ và hạnh phúc, thì gấu trúc là xấu.
Nếu một con gấu trúc nhanh, thì gấu trúc rất khỏe.
Nếu một con gấu trúc già và nhàm chán, thì gấu trúc mềm.
Nếu một con gấu trúc có màu xanh lá cây hoặc lớn, thì gấu trúc lạnh.
Điều:
Gấu trúc xấu và buồn.
Những điều sau đây có thể được xác định về gấu trúc:",Gấu trúc có màu xanh.
"Nếu một cây anh túc là tốt, thì cây anh túc nóng.
Nếu một cây anh túc hạnh phúc hoặc thông minh, thì cây anh túc rất to.
Nếu một cây anh túc nhanh và yếu, thì cây anh túc tròn.
Nếu một cây anh túc mềm, thì cây anh túc rất đẹp.
Nếu một cây anh túc xấu, thì cây anh túc nhỏ.
Điều:
Cây anh túc thông minh và trẻ trung.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc to.
"Nếu Dan yếu và xanh, thì Dan tròn.
Nếu Dan mềm mại và tốt bụng, thì Dan buồn.
Nếu Dan nhanh, thì Dan đẹp.
Nếu Dan đáng sợ và lạnh lùng, thì Dan thật nhàm chán.
Nếu Dan sạch sẽ, thì Dan đã già.
Điều:
Dan mềm mại và lạnh lùng.
Những điều sau đây có thể được xác định về Dan:",Sự không có.
"Nếu một có màu xanh lá cây, thì có màu tím.
Nếu một khỏe, thì rất đẹp.
Nếu một già, thì nóng.
Nếu một sạch và trẻ, thì buồn.
Nếu một tốt hay nhàm chán, thì lớn.
Điều:
buồn và mạnh mẽ.
Những điều sau đây có thể được xác định về:",rất đẹp.
"Nếu Carol mềm mại và trẻ trung, thì Carol rất đẹp.
Nếu Carol xấu, thì Carol có màu tím.
Nếu Carol có màu xanh, thì Carol hạnh phúc.
Nếu Carol buồn, thì Carol tròn.
Nếu Carol nhỏ, thì Carol lớn.
Điều:
Carol xấu và to lớn.
Những điều sau đây có thể được xác định về Carol:",Carol có màu tím.
"Nếu một cây anh túc chậm, thì cây anh túc rất đẹp.
Nếu một cây anh túc có màu xanh hoặc trẻ, thì cây anh túc thật nhàm chán.
Nếu một cây anh túc già hoặc nóng, thì cây anh túc thật đáng sợ.
Nếu một cây anh túc nhanh, thì cây anh túc có màu đỏ.
Nếu một cây anh túc xấu, thì cây anh túc lạnh.
Điều:
Cây anh túc chậm và xấu.
Những điều sau đây có thể được xác định về cây anh túc:",Cây anh túc rất đẹp và lạnh.
"Nếu Bob có màu xanh lá cây hoặc già, thì Bob có màu tím.
Nếu Bob vui vẻ và nóng bỏng, thì Bob chậm.
Nếu Bob xấu hoặc yếu, thì Bob còn trẻ.
Nếu Bob lạnh, thì Bob nhỏ.
Nếu Bob buồn và xanh, thì Bob nhanh.
Điều:
Bob là tốt và xấu.
Những điều sau đây có thể được xác định về Bob:",Bob còn trẻ.
"Nếu Carol yếu đuối và nhanh nhẹn, thì Carol to lớn.
Nếu Carol còn trẻ, thì Carol chậm chạp.
Nếu Carol nhỏ và đỏ, thì Carol có màu xanh.
Nếu Carol mềm mại, thì Carol mạnh mẽ.
Nếu Carol thông minh và buồn bã, thì Carol rất tốt.
Điều:
Carol xấu và trẻ.
Những điều sau đây có thể được xác định về Carol:",Carol chậm chạp.
