source,target
Hai kết quả: * * cò cá voi chuột ngựa = ngựa chuột | * * Dâu sư tử = dâu tây,Quy tắc: * * Z Y = Y
Hai kết quả: = con dấu * con dấu * | = Nho kiwi * Nho kiwi *,Quy tắc: = X * X *
Hai kết quả: đại bàng cá voi = ngựa = - ngựa | đại bàng táo = dưa hấu = - dưa hấu,Quy tắc: X = Y = - Y
Hai kết quả: = rắn hổ mang + nho việt quất - | = cá voi ngựa + ngựa -,Quy tắc: = Z + Y -
Hai kết quả: * + Penguin Penguin - Penguin Penguin | * + Kiwi - Kiwi,Quy tắc: * + Y - Y
Hai kết quả: đại bàng dưa hấu = chim cánh cụt * dâu đen | rắn hổ mang = việt quất cá voi * ngựa,Quy tắc: Y = X * Z
Hai kết quả: = * lê kiwi sư tử | = * chuột ngựa lê chuột,Quy tắc: = * Y X
Hai kết quả: * cò ngựa vằn chuột + | * Rắn hổ mang đại bàng +,Quy tắc: * Y X +
Hai kết quả: * = chim cánh cụt * kiwi đào ngựa vằn đào | * = Chuối cò * Ngựa vằn chim cánh cụt,Quy tắc: * = Y * Z X
Hai kết quả: kiwi * - dâu tây cá voi | Con dấu * - Nho ngựa vằn,Quy tắc: Z * - Y
Hai kết quả: + = ngựa * | + = dưa hấu dưa hấu *,Quy tắc: + = Z Z *
Hai kết quả: + Cá voi nho + Đại bàng đại bàng nho cá voi | + Blackberry BlackBerry + Kiwi Blackberry BlackBerry,Quy tắc: + Z + Y Z
Hai kết quả: = dưa hấu dưa hấu + | = nho +,Quy tắc: = Y Y +
Hai kết quả: trâu dâu + rắn hổ mang đào - trâu dâu | chuối dâu + lê - chuối dâu tây,Quy tắc: Y + Z - Y
Hai kết quả: cò hải cẩu cò * cò hải cẩu + | Đại bàng đại bàng * Đại bàng +,Quy tắc: Y Y * Y +
Hai kết quả: dưa hấu kiwi dưa hấu kiwi dưa hấu kiwi = - | ngựa ngựa = -,Quy tắc: Y Y Y = -
Hai kết quả: - chim cánh cụt lê dâu tây + | - Ngựa cò +,Quy tắc: - X Y +
Hai kết quả: * = rắn hổ mang = rắn hổ mang dâu đào | * = ngựa cá mập = ngựa cá mập việt quất,Quy tắc: * = X = Z X
Hai kết quả: con dấu nho = con dấu nho * | chim cánh cụt = chim cánh cụt *,Quy tắc: Z = Z *
Hai kết quả: = dâu tây - | = ngựa vằn đào đào -,Quy tắc: = Y Y -
Hai kết quả: ngựa * - ngựa vằn kiwi * ngựa vằn kiwi | đào chuột * - việt quất * quả việt quất,Quy tắc: Z * - X * X
Hai kết quả: + * Sư tử dưa hấu + Chim cánh cụt | + * Đại bàng ngựa + Kiwi,Quy tắc: + * X + Z
"Hai kết quả: - + chuột nho chuột nho cá mập nho | - + Dưa hấu ngựa, Dưa hấu, Dưa hấu, Trâu",Quy tắc: - + X X Z
Hai kết quả: Blackberry Penguin * Blackberry Penguin + - Banana Penguin | Ngựa vằn * Ngựa vằn + - Ngựa vằn,Quy tắc: Z * Z + - X
Hai kết quả: cò cò * cò + | chuối nho chuối nho * chuối nho +,Quy tắc: Z Z * Z +
Hai kết quả: = + ngựa sư tử sư tử chuột nho + | = + Cá mập cá mập chim cánh cụt ngựa +,Quy tắc: = + Y Y X +
Hai kết quả: = cá mập cò = cò | = Con dấu chim cánh cụt BlackBerry = BlackBerry,Quy tắc: = Z X = Z
Hai kết quả: lê lê = - | cá voi = -,Quy tắc: X X = -
Hai kết quả: đào = * đào trâu - | chuột blackberry = * chuột blackberry táo nho -,Quy tắc: Z = * Z Y -
Hai kết quả: con dấu * cò chuột cò chuột - - | Chuột sư tử * Sư tử sư tử - -,Quy tắc: Z * Y Y - -
Hai kết quả: blackberry kiwi peach + blackberry * | Dâu tây trâu + trâu *,Quy tắc: Y Z + Y *
Hai kết quả: cá mập - = ngựa vằn - | Kiwi dâu tây - = Chuột hổ mang -,Quy tắc: X - = Z -
Hai kết quả: - nho cá voi chuột = nho | - Táo đại bàng = táo,Quy tắc: - Y X = X
Hai kết quả: - + Đại bàng cá mập đại bàng cá mập = | - + sư tử sư tử =,Quy tắc: - + Y Y =
"Hai kết quả: việt quất dưa hấu sư tử chim cánh cụt = = + | quả đào, dưa hấu, blackberry kiwi = = +",Quy tắc: Y X = = +
Hai kết quả: cá mập cá mập dưa hấu lê - = | Hải cẩu rắn hổ mang - =,Quy tắc: Z X - =
Hai kết quả: cò ngựa = cò ngựa - + cò ngựa | dưa hấu blackberry = dưa hấu blackberry - + dưa hấu blackberry,Quy tắc: Y = Y - + Y
Hai kết quả: lê cá voi lê - * | Quả việt quất táo đại bàng chuột quả việt quất táo - *,Quy tắc: X Z X - *
Hai kết quả: dâu táo +* chuối trâu - | Kiwi Kiwi + * Kiwi -,Quy tắc: Z + * Y -
Hai kết quả: = dâu tây = dâu tây | = Ngựa vằn táo = Ngựa vằn táo,Quy tắc: = Z = Z
"Hai kết quả: = = ngựa vằn ngựa = | = = chuối, dưa hấu, chuối, dưa hấu =",Quy tắc: = = Y Y =
Hai kết quả: + - cò cò dưa hấu | + - rắn hổ mang dâu đen nho,Quy tắc: + - Y X
Hai kết quả: ngựa vằn đại bàng - việt quất dưa hấu * * cò | Chuột chim cánh cụt - táo * * sư tử,Quy tắc: Z - Y * * X
Hai kết quả: nho ngựa vằn * nho + | Kiwi dâu tây đào * hải cẩu đào +,Quy tắc: Z X * X +
Hai kết quả: + Hải cẩu việt quất ngựa vằn sư tử - | + Chuối đại bàng -,Quy tắc: + X Y -
Hai kết quả: ngựa vằn đào * * | táo blackberry táo blackberry * *,Quy tắc: Y Y * *
Hai kết quả: ngựa + = | Cá mập cá mập + =,Quy tắc: Y Y + =
Hai kết quả: chim cánh cụt đào - cò - - | quả việt quất - sư tử - -,Quy tắc: Z - X - -
"Hai kết quả: - = ngựa vằn táo ngựa vằn táo - | - = chuối, trâu, chuối, trâu, chuối, trâu -",Quy tắc: - = X X X -
"Hai kết quả: + nho đại bàng nho + | + Dưa hấu, dưa hấu, rắn hổ mang đào +",Quy tắc: + Y Y X +
Hai kết quả: rắn hổ mang hải cẩu - * | táo việt quất blackberry - *,Quy tắc: Y Z - *
Hai kết quả: = rắn hổ mang cá mập hổ mang * cá voi cá voi | = ngựa sư tử ngựa * chuột dâu,Quy tắc: = x x * y
Hai kết quả: chuột - = + chim cánh cụt | chuột - = + cá voi,Quy tắc: Y - = + Z
Hai kết quả: + nho nho dưa hấu * | + Kiwi Blackberry BlackBerry *,Quy tắc: + Z X X *
Hai kết quả: việt quất con dấu blackberry * - = | Nho dưa hấu chuột * - =,Quy tắc: Z Y * - =
Hai kết quả: lê - = dâu tây ngựa vằn - | Kiwi - = Trâu việt quất -,Quy tắc: X - = Y -
Hai kết quả: = blackberry lion blackberry = = | = trâu lê chim cánh cụt = =,Quy tắc: = Y X = =
Hai kết quả: + = ngựa cánh cụt ngựa cánh cụt | + = chuột chuột,Quy tắc: + = X X
Hai kết quả: lê * lê - | Cá mập * Cá mập -,Quy tắc: Z * Z -
Hai kết quả: + chuối kiwi - hải cẩu kiwi chuối = | + Kiwi cò - Con cò dâu đen kiwi =,Quy tắc: + Z - X Z =
Hai kết quả: = hải cẩu ngựa vằn + * hải cẩu ngựa vằn | = cá voi sư tử + * cá voi sư tử,Quy tắc: = Z + * Z
Hai kết quả: đại bàng đào đào = * | Kiwi táo = *,Quy tắc: Y Z = *
Hai kết quả: rắn hổ mang = - đào táo * đào táo | chuột táo = - lê táo * lê táo,Quy tắc: Y = - Z * Z
Hai kết quả: đại bàng ngựa vằn cá voi táo - * cá voi táo | Cò Nho Chuột - * Cò nho,Quy tắc: Y X - * Y
Hai kết quả: kiwi * kiwi = + kiwi | Trâu rắn hổ mang * Trâu hổ mang = + Trâu rắn hổ mang,Quy tắc: X * X = + X
Hai kết quả: việt quất - - chim cánh cụt - kiwi | việt quất - - cá mập dâu tây - hải cẩu,Quy tắc: Y - - Z - X
Hai kết quả: kiwi = * kiwi kiwi | chuột = * chuột chuột,Quy tắc: X = * X X
Hai kết quả: * trâu dưa hấu cá mập = - | * Chuối nho ngựa đào = -,Quy tắc: * Y Z = -
Hai kết quả: dưa hấu ngựa + đào * | Hải cẩu đào + Cò đào *,Quy tắc: Y + X *
Hai kết quả: + ngựa vằn * = rắn hổ mang | + Cá voi trâu * = lê,Quy tắc: + Y * = X
Hai kết quả: + chim cánh cụt blackberry * cá mập rắn hổ mang chim cánh cụt blackberry * | + Đào * Lê sư tử đào *,Quy tắc: + Z * X Z *
Hai kết quả: sư tử đào đào * * - | Zebra Eagle Zebra Eagle Nho * * -,Quy tắc: Z Z X * * -
Hai kết quả: rắn hổ mang ngựa vằn kiwi chuối + ngựa vằn rắn hổ mang * - | Cá mập cá voi blackberry + cá mập blackberry * -,Quy tắc: X Y + X * -
Hai kết quả: lê * + lê + | Chuối kiwi * + Chuối kiwi +,Quy tắc: Z * + Z +
Hai kết quả: + dưa hấu chuột dâu đen = | + Đại bàng dâu tây =,Quy tắc: + Y X =
Hai kết quả: * Lion grape shark - sư tử - | * Sư tử Dâu tây - Sư tử -,Quy tắc: * Y X - Y -
Hai kết quả: dâu tây + - | Cá voi việt quất cá voi việt quất + -,Quy tắc: Z Z + -
Hai kết quả: = - con dấu chuối = con dấu chuối kiwi cò | = - đại bàng = đại bàng kiwi,Quy tắc: = - Y = X Y
"Hai kết quả: - chuột chuột chuối = | - Chim cánh cụt, chim cánh cụt, chim cánh cụt, chuột ngựa =",Quy tắc: - Y Y X =
Hai kết quả: chuột ngựa * chuối nho + chuột ngựa | táo * Rắn hổ mang chuối + táo,Quy tắc: X * Y + X
Hai kết quả: = chuối chuối * | = lê lê *,Quy tắc: = Y Y Y *
Hai kết quả: + Hải cẩu táo dưa hấu - Cò * | + Cá mập kiwi rắn hổ mang - Cò ngựa vằn *,Quy tắc: + X Z - Y *
"Hai kết quả: + hải cẩu chuối + + dâu tây cá mập | + Chuối, nho + + Kiwi, chuối, dâu, chuối",Quy tắc: + Z + + X Y
Hai kết quả: eagle blackberry + + eagle blackberry | dâu tây dưa hấu + + dâu dưa hấu,Quy tắc: Y + + Y
Hai kết quả: cá voi cá voi + * - nho | dâu tây + * - cá voi hổ mang,Quy tắc: Z + * - Y
Hai kết quả: sư tử hải cẩu + dâu tây ngựa đại bàng chuối = + | Táo chuột + Đại bàng ngựa vằn Con dấu táo = +,Quy tắc: Z + X Y = +
Hai kết quả: * Kiwi Kiwi Kiwi Seal Eagle - + | * Kiwi việt quất ngựa ngựa - +,Quy tắc: * Z Z Y - +
Hai kết quả: cá mập táo táo táo táo = * | Đại bàng đại bàng = *,Quy tắc: Y Y = *
Hai kết quả: - Chuối đào hải cẩu đào đào - = | - Rắn hổ mang kiwi lê - =,Quy tắc: - Y Z X - =
Hai kết quả: * đào trâu kiwi nho = đào ngựa vằn | * Ngựa vằn rắn hổ mang việt quất chuột = cá voi,Quy tắc: * X Z = Y
Hai kết quả: + * Cá voi chuột đào nho | + * Nho chim cánh cụt,Quy tắc: + * Z X
Hai kết quả: hải cẩu dưa hấu + - dưa hấu | Đại bàng cá voi Kiwi + - Kiwi,Quy tắc: Y X + - Y
Hai kết quả: * chuối = cá mập chuối | * nho = lê nho,Quy tắc: * Z = Z Y
Hai kết quả: * cá voi dưa hấu táo blackberry whale = = | * Blackberry Blackberry Sư tử đào = =,Quy tắc: * Z x Y = =
Hai kết quả: rắn hổ mang * - rắn hổ mang * | Chuối dâu tây * - Chuối dâu tây *,Quy tắc: Z * - Z *
"Hai kết quả: cò chuột cò chuột ngựa vằn dưa hấu = + | chuột, ngựa, chuột, ngựa, ngựa vằn, cá voi = +",Quy tắc: Y Y X = +
Hai kết quả: táo + * lê chuột lê chuột | hải cẩu + * cò trâu trâu trâu,Quy tắc: X + * Z Z
Hai kết quả: nho hổ mang = * nho | đào kiwi trâu = * đào,Quy tắc: X Y = * Y
Hai kết quả: chim cánh cụt dâu tây - cò việt quất - đào rắn hổ mang | Dâu tây trâu - việt quất - táo,Quy tắc: Z - Y - X
"Hai kết quả: - chim cánh cụt ngựa vằn + chuột dâu đen - | - Dưa hấu + Lê chuột, chuối, dâu tây -",Quy tắc: - Z + Y X -
Hai kết quả: * ngựa vằn * * ngựa vằn | * Lê cá voi * * Lê cá voi,Quy tắc: * Z * * Z
Hai kết quả: - táo nho = chuối ngựa vằn | - dưa hấu = táo cánh cụt,Quy tắc: - Y = X
Hai kết quả: - + Cá mập hổ mang | - + Đào dưa hấu ngựa,Quy tắc: - + Z Y
Hai kết quả: đại bàng = đại bàng - - | Ngựa vằn = cá mập - -,Quy tắc: Z = X - -
Hai kết quả: nho - chuột nho = | nho dâu tây - dâu nho =,Quy tắc: Y - Z =
Hai kết quả: ngựa vằn ngựa vằn * quả việt quất dưa hấu * | Hải cẩu đại bàng Hải cẩu * Ngựa vằn *,Quy tắc: Y Y * X *
Hai kết quả: - Chuột trâu - Quả việt quất | - Đào - Táo trâu,Quy tắc: - Z - X
Hai kết quả: lê trâu = = lê trâu = | đại bàng = = đại bàng =,Quy tắc: X = = X =
Hai kết quả: + Ngựa vằn sư tử * Ngựa vằn sư tử - Ngựa vằn sư tử | + Cá mập đại bàng * Cá mập đại bàng - Cá mập đại bàng,Quy tắc: + Y * Y - Y
"Hai kết quả: + cò cò cò táo cò = | + Đào việt quất, cò, cá voi, đào, việt quất =",Quy tắc: + Y Z Y =
Hai kết quả: việt quất = = quả việt quất táo + | táo = = táo việt quất trâu +,Quy tắc: Z = = Y Z +
Hai kết quả: = + ngựa sư tử - trâu | = + Trâu việt quất - hải cẩu,Quy tắc: = + Z - X
Hai kết quả: * sư tử đào = dâu đen nho | * Rắn hổ mang cánh cụt = Ngựa vằn chuối,Quy tắc: * X = Z
Hai kết quả: chuối chuối chuối = * | chuột chuột = *,Quy tắc: Z Z Z = *
Hai kết quả: * ngựa + = ngựa | * chuột + = chuột,Quy tắc: * Y + = Y
Hai kết quả: + dâu tây cá mập - chuột dưa hấu | + Chuối - Kiwi,Quy tắc: + X - Z
Hai kết quả: nho + nho = - cá voi | Chim cánh cụt sư tử + Chim cánh cụt sư tử = - táo,Quy tắc: Y + Y = - Z
Hai kết quả: - đại bàng đại bàng = | - Ngựa vằn chuột =,Quy tắc: - Z Z =
Hai kết quả: * * seal = nho đại bàng | * * chim cánh cụt việt quất = chuột trâu,Quy tắc: * * Z = Y
Hai kết quả: = * cá mập kiwi - kiwi | = * nho - cò việt quất,Quy tắc: = * Z - X
"Hai kết quả: + Chim cánh cụt rắn hổ mang - Rắn hổ mang ngựa Ngựa hổ mang | + Kiwi - Cò trâu, cò trâu, cò trâu",Quy tắc: + Y - Z Z
Hai kết quả: dâu tây - * + táo | rắn hổ mang - * + kiwi dưa hấu,Quy tắc: Y - * + X
Hai kết quả: chim cánh cụt * quả việt quất kiwi đào - + | Ngựa vằn lê * Cò cá voi ngựa vằn Kiwi - +,Quy tắc: Y * X Z - +
Hai kết quả: chuối = = = chuối chuối | Kiwi ngựa vằn = = = Ngựa vằn Kiwi ngựa vằn Kiwi,Quy tắc: Z = = = Z Z
Hai kết quả: nho hổ mang nho - * | Cò nho dâu tây - *,Quy tắc: Z X Z - *
Hai kết quả: chim cánh cụt lê chim cánh cụt lê * + chim cánh cụt lê | Rắn hổ mang * + Rắn hổ mang,Quy tắc: X X * + X
Hai kết quả: + * con dấu đào | + * Ngựa vằn,Quy tắc: + * Y Y
Hai kết quả: cá mập chuột + = - dưa hấu | Nho đại bàng + = - Cá mập chim cánh cụt,Quy tắc: Z + = - Y
Hai kết quả: cò đại bàng = - cò đại bàng đào | Ngựa vằn dưa hấu = - Ngựa vằn dưa hấu đào,Quy tắc: Y = - X Y
Hai kết quả: chim cánh cụt việt quất = - chim cánh cụt | đào nho = - con dấu,Quy tắc: Z = - X
Hai kết quả: cò * - ngựa * | nho * - trâu *,Quy tắc: Z * - Y *
Hai kết quả: = lê hải cẩu đại bàng * + | = Ngựa trâu nho * +,Quy tắc: = Y Y X * +
Hai kết quả: * Ngựa vằn táo - Ngựa việt quất * | * Nho táo - Rắn hổ mang đào *,Quy tắc: * Y - Z *
Hai kết quả: = = chuột nho + đào đại bàng | = = Cò việt quất + chim cánh cụt ngựa vằn,Quy tắc: = = Y + X
Hai kết quả: việt quất việt quất + * - ngựa vằn | Hải cẩu việt quất + * - Cò đại bàng,Quy tắc: X + * - Z
Hai kết quả: rắn hổ mang - + kiwi dâu tây rắn hổ mang * | Kiwi Blackberry - + Chuột Kiwi Blackberry *,Quy tắc: X - + Z X *
Hai kết quả: = ngựa vằn chim cánh cụt - đào | = Kiwi - trâu cò,Quy tắc: = X - Y
Hai kết quả: * + Đại bàng rắn hổ mang Đại bàng rắn hổ mang * | * + Rắn hổ mang việt quất việt quất *,Quy tắc: * + Z Z *
Hai kết quả: blackberry + = cá mập | blackberry + = dưa hấu,Quy tắc: X + = Z
Hai kết quả: * lê = | * dâu tây táo dâu tây =,Quy tắc: * Z Z =
Hai kết quả: - sư tử + * hải cẩu dưa hấu | - Sư tử + * Chuối cá mập,Quy tắc: - Y + * X
Hai kết quả: - - = đào đại bàng rắn hổ mang | - - = Trâu chim cánh cụt đại bàng,Quy tắc: - - = Z Y
Hai kết quả: - táo * - táo | - đào * - đào,Quy tắc: - X * - X
Hai kết quả: đào đào cá voi đào - + đào đào | Cá mập trâu - + trâu,Quy tắc: X Y - + X
"Hai kết quả: * táo cá mập táo * | * Cá voi nho, cá voi nho, cá voi ngựa vằn *",Quy tắc: * X Y X *
Hai kết quả: = cò cò = | = cá mập táo táo táo táo =,Quy tắc: = Z Z =
Hai kết quả: cá voi - táo táo táo táo = | cá mập - dâu tây =,Quy tắc: X - Y Y =
Hai kết quả: * đào sư tử = chuối cá voi | * rắn hổ mang = chuột,Quy tắc: * Y = X
Hai kết quả: - = đào chim cánh cụt | - = Chuột cò,Quy tắc: - = Y X
Hai kết quả: = * trâu | = * chuột cá mập chuột cá mập,Quy tắc: = * Z Z
Hai kết quả: chuối = - nho kiwi nho | Chuột cá mập = - Hải cẩu rắn hổ mang trâu sư tử,Quy tắc: X = - Z Y
Hai kết quả: = hải cẩu dưa hấu trâu + = | = cò + =,Quy tắc: = X Z + =
Hai kết quả: * táo - rắn hổ mang ngựa vằn | * Chim cánh cụt rắn hổ mang - chim cánh cụt dâu tây,Quy tắc: * Y - Z
Hai kết quả: ngựa đại bàng ngựa = * | Ngựa vằn táo Táo Táo = *,Quy tắc: X x = *
Hai kết quả: táo cá mập + cá mập + | lê sư tử chuối + lê +,Quy tắc: Z X + Z +
Hai kết quả: - sư tử + sư tử = | - lê + lê =,Quy tắc: - Z + Z =
Hai kết quả: = cò chim cánh cụt = chim cánh cụt | = dâu tây = cá voi,Quy tắc: = X = Y
Hai kết quả: dâu tây + = dâu tây | cò chuối cò chuối + = cò chuối,Quy tắc: Y Y + = Y
Hai kết quả: = ngựa vằn hải cẩu + | = dưa hấu chim cánh cụt nho +,Quy tắc: = Y Z +
"Hai kết quả: = rắn hổ mang hải cẩu ngựa - + | = Chim cánh cụt chuột, chuối, việt quất, việt quất - +",Quy tắc: = X Z Y - +
Hai kết quả: kiwi việt quất * kiwi việt quất = | ngựa vằn * ngựa vằn =,Quy tắc: X * X =
Hai kết quả: ngựa vằn dâu đen + - chuột - | Kiwi cò + - táo -,Quy tắc: Y + - X -
Hai kết quả: = con dấu + - chuối lê | = sư tử + - trâu kiwi,Quy tắc: = Y + - Z
Hai kết quả: = ngựa vằn hải cẩu = sư tử + | = đại bàng = chuột +,Quy tắc: = Y = X +
"Hai kết quả: * * việt quất rắn hổ mang ngựa việt quất | * * Chim cánh cụt chuột, sư tử, chuột, chim cánh cụt",Quy tắc: * * X Z X
Hai kết quả: việt quất trâu * rắn hổ mang * rắn hổ mang | Cò * Dưa hấu nho * Dưa hấu nho,Quy tắc: X * Y * Y
Hai kết quả: * ngựa vằn chuột chim cánh cụt táo chim cánh cụt táo + | * Rắn hổ mang trâu nho nho nho +,Quy tắc: * Y X X +
Hai kết quả: = = blackberry lê blackberry lê dâu tây * | = = chuối blackberry chuối blackberry eagle *,Quy tắc: = = Z Z X *
Hai kết quả: = chim cánh cụt * ngựa vằn + | = trâu chuối * dưa hấu +,Quy tắc: = Y * X +
Hai kết quả: nho đào sư tử blackberry = sư tử blackberry - * | cá voi đào = cá voi - *,Quy tắc: X Y = Y - *
"Hai kết quả: + Đại bàng trâu dâu tây * dâu tây | + Quả việt quất, chuối, kiwi, nho * Chuối việt quất",Quy tắc: + X Y * X
Hai kết quả: - ngựa vằn rắn hổ mang * = sư tử hổ mang | - Táo dâu tây * = táo,Quy tắc: - Z * = Y
Hai kết quả: * cá voi chuối đào chuối đào * = | * Sư tử Blackberry * =,Quy tắc: * X Z Z * =
Hai kết quả: đại bàng + + = hải cẩu trâu | cò + + = cá mập,Quy tắc: Y + + = Z
Hai kết quả: con dấu dâu tây * * = | Rắn hổ mang * * =,Quy tắc: Y Y * * =
Hai kết quả: + + chuột - chuột dâu tây chim cánh cụt | + + Ngựa vằn sư tử - ngựa vằn chuột ngựa sư tử,Quy tắc: + + X - Z X
Hai kết quả: rắn hổ mang dâu tây * dưa hấu đào - - | Rắn hổ mang kiwi * Dưa hấu cánh cụt - -,Quy tắc: X * Z - -
Hai kết quả: trâu cánh cụt * trâu cánh cụt * rắn hổ mang đại bàng | dâu tây cá mập * dâu cá mập * chim cánh cụt ngựa,Quy tắc: Y * Y * Z
Hai kết quả: việt quất lê - * ngựa vằn | Rắn hổ mang chuối - * Nho ngựa,Quy tắc: X - * Y
Hai kết quả: đào sư tử + * + đào sư tử ngựa | quả việt quất + * + lê hải cẩu,Quy tắc: Z + * + Y X
Hai kết quả: - lê việt quất ngựa chuối + | - Đại bàng cá voi đào cá mập +,Quy tắc: - Y Z X +
Hai kết quả: - = đào cá voi cánh cụt | - = Ngựa vằn cá mập ngựa vằn,Quy tắc: - = Z X
Hai kết quả: đại bàng - = chuối | cò - = nho cá mập,Quy tắc: Z - = X
Hai kết quả: cò ngựa vằn - - * ngựa ngựa | Chim cánh cụt - - * Cá mập chuối Cá mập Chuối,Quy tắc: Y - - * X X
Hai kết quả: = cò blackberry * - blackberry | = cá voi dưa hấu * - cá voi,Quy tắc: = Z Y * - Y
Hai kết quả: + quả việt quất nho việt quất = - | + Dâu tây trâu = -,Quy tắc: + X X = -
Hai kết quả: trâu cò * * trâu cò | Chim cánh cụt việt quất * * Chim cánh cụt việt quất,Quy tắc: Y * * Y
Hai kết quả: * rắn hổ mang chim cánh cụt táo rắn hổ mang chim cánh cụt + | * chuột chim cánh cụt +,Quy tắc: * Z x Z +
Hai kết quả: đào * - đào cò = | nho * - nho cá mập ngựa vằn =,Quy tắc: Y * - Z Y =
Hai kết quả: * kiwi lê sư tử nho kiwi lê = + | * ngựa hổ mang ngựa = +,Quy tắc: * X Y X = +
Hai kết quả: * Cá voi trâu táo - - | * Chuột đào Chim cánh cụt Chim cánh cụt - -,Quy tắc: * Z X X - -
Hai kết quả: * cò blackberry + cò blackberry = chim cánh cụt nho | * việt quất + việt quất = kiwi sư tử,Quy tắc: * Z + Z = Y
Hai kết quả: việt quất = chim cánh cụt = quả việt quất | hải cẩu cò = cá mập = hải cẩu cò,Quy tắc: X = Z = X
Hai kết quả: + Dưa hấu chuột đại bàng + | + Chim cánh cụt việt quất cá voi +,Quy tắc: + X Y +
Hai kết quả: cá voi * - cò - | sư tử * - dưa hấu chuối -,Quy tắc: X * - Z -
Hai kết quả: cò trâu = ngựa vằn kiwi ngựa vằn kiwi = + | cá voi = dưa hấu dưa hấu = +,Quy tắc: X = Z Z = +
Hai kết quả: dâu tây = + dâu tây | con dấu nho = + con dấu nho con dấu nho,Quy tắc: Z = + Z Z
Hai kết quả: * * Sư tử dâu tây + Nho dâu đen | * * Kiwi táo + Rắn hổ mang dưa hấu,Quy tắc: * * Z + Y
Hai kết quả: = = lê nho | = = Cá voi cò,Quy tắc: = = Z Y
Hai kết quả: * cá mập + = cá mập dâu đen | * Trâu sư tử + = Trâu sư tử việt quất,Quy tắc: * X + = Y X
Hai kết quả: chuối táo đào + + - | hải cẩu chuối trâu + + -,Quy tắc: Y Z + + -
Hai kết quả: rắn hổ mang chuối * * | Trâu ngựa vằn dưa hấu * *,Quy tắc: Z X * *
Hai kết quả: dưa hấu táo dưa hấu táo = + + | BlackBerry BlackBerry = + +,Quy tắc: Z Z = + +
Hai kết quả: ngựa vằn + - chuột = | Dâu tây đại bàng + - ngựa vằn đại bàng =,Quy tắc: Z + - X =
Hai kết quả: = = dâu nho - dâu nho | = = dâu tây - dâu tây,Quy tắc: = = Z - Z
Hai kết quả: * - chim cánh cụt việt quất cá mập + | * - Táo chuột rắn hổ mang đào +,Quy tắc: * - X Z +
Hai kết quả: dâu tây * = dâu tây hải cẩu rắn hổ mang | Con dấu chuối * = Ngựa vằn dưa hấu Con dấu chuối,Quy tắc: Z * = Y Z
Hai kết quả: * - việt quất táo = | * - Chuột chuột dưa hấu =,Quy tắc: * - Z Z Y =
"Hai kết quả: - * Cá mập ngựa vằn cá mập chuối cá mập * | - * Chim cánh cụt đào, chim cánh cụt dưa hấu, chim cánh cụt đào *",Quy tắc: - * X Y X *
Hai kết quả: + cá voi = dâu tây = | + Quả việt quất đại bàng = trâu =,Quy tắc: + X = Y =
Hai kết quả: + ngựa vằn chuối lê cò hải cẩu đào + | + Lê rắn hổ mang Chim cánh cụt Táo dâu tây +,Quy tắc: + Z Y X +
Hai kết quả: * Ngựa vằn việt quất nho + * | * Lê cò + *,Quy tắc: * Z X + *
Hai kết quả: chuột dâu - trâu nho - | nho - cá voi -,Quy tắc: Z - Y -
Hai kết quả: + Sư tử - Táo cánh cụt | + Con dấu chuối - Kiwi lê,Quy tắc: + Z - Y
Hai kết quả: sư tử - rắn hổ mang + | lê nho - ngựa kiwi +,Quy tắc: X - Y +
Hai kết quả: dâu đenberry dâu đen dâu đen + + | việt quất việt quất + +,Quy tắc: Z Z + +
Hai kết quả: dưa hấu ngựa + * dưa hấu ngựa dưa hấu ngựa | ngựa nho + * ngựa nho ngựa nho,Quy tắc: Y + * Y Y
Hai kết quả: + Nho việt quất - = Quả việt quất ngựa | + Chuột ngựa - = Cá mập,Quy tắc: + Y - = X
Hai kết quả: - = = chuột chuột dâu đen | - = = Chim cánh cụt chuối rắn hổ mang,Quy tắc: - = = X Z
Hai kết quả: - lê việt quất lê việt quất + + chuối | - Cá mập cá mập + + trâu,Quy tắc: - Z Z + + X
Hai kết quả: + Con dấu việt quất việt quất * | + BlackBerry BlackBerry *,Quy tắc: + X X *
Hai kết quả: đại bàng dưa hấu * * * | dưa hấu dưa hấu dưa hấu * * *,Quy tắc: X Y * * * *
Hai kết quả: * con dấu lê = * đại bàng đào | * Cá voi = * ngựa vằn,Quy tắc: * Y = * X
Hai kết quả: kiwi dưa hấu đại bàng * + kiwi dưa hấu | Trâu chim cánh cụt táo * + Trâu chim cánh cụt,Quy tắc: Z X * + X
Hai kết quả: táo lê cá mập cò cá mập cò * - | Con dấu dưa hấu quả việt quất con dấu quả việt quất * -,Quy tắc: X Y Y * -
Hai kết quả: chuột cò = chuột cò - | con dấu = con dấu -,Quy tắc: X = X -
Hai kết quả: hải cẩu chuột + = cá mập - cá mập | Con dấu ngựa vằn + = Chim cánh cụt nho - Chim cánh cụt nho,Quy tắc: Y + = Z - Z
Hai kết quả: cá voi + cá voi + | BlackBerry BlackBerry + BlackBerry +,Quy tắc: X X + X +
Hai kết quả: đại bàng ngựa vằn kiwi - = kiwi = | dâu lê trâu - = lê trâu =,Quy tắc: X Y - = X =
Hai kết quả: * Rắn hổ mang cá voi - Quả việt quất rắn hổ mang cá voi | * Sư tử dâu tây - Sư tử việt quất dâu tây,Quy tắc: * X - Z Y
